,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
6295,0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582
6296,0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0.0,5,0.242,-4.733,1,0.0457,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754
6297,0.0627,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,0.876,244679,0.786,60SdxE8apGAxMiRrpbmLY0,0.0,10,0.127,-4.884,0,0.306,153.068,4,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,audio_features,spotify:track:60SdxE8apGAxMiRrpbmLY0,0.575
6298,0.0441,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,0.737,222653,0.636,6kPJZM97LwdG9QIsT7khp6,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,audio_features,spotify:track:6kPJZM97LwdG9QIsT7khp6,0.565
6299,0.172,https://api.spotify.com/v1/audio-analysis/3id2EVGKc3eFAMn9nFnB0r,0.538,205440,0.409,3id2EVGKc3eFAMn9nFnB0r,0.0,9,0.11,-6.581,0,0.0505,171.838,4,https://api.spotify.com/v1/tracks/3id2EVGKc3eFAMn9nFnB0r,audio_features,spotify:track:3id2EVGKc3eFAMn9nFnB0r,0.265
6300,0.31,https://api.spotify.com/v1/audio-analysis/62o8KoI44JfN7aYxgTnPvh,0.749,183753,0.752,62o8KoI44JfN7aYxgTnPvh,0.0,6,0.232,-4.883,1,0.345,180.049,4,https://api.spotify.com/v1/tracks/62o8KoI44JfN7aYxgTnPvh,audio_features,spotify:track:62o8KoI44JfN7aYxgTnPvh,0.901
6301,0.354,https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww,0.791,188560,0.745,2ijef6ni2amuunRoKTlgww,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww,audio_features,spotify:track:2ijef6ni2amuunRoKTlgww,0.82
6302,0.0481,https://api.spotify.com/v1/audio-analysis/2zDj4WjbNDmrRL6Z4YjjCA,0.686,227476,0.807,2zDj4WjbNDmrRL6Z4YjjCA,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,https://api.spotify.com/v1/tracks/2zDj4WjbNDmrRL6Z4YjjCA,audio_features,spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,0.63
6303,0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,0.8,204665,0.578,0QIjsbm2fh1cJ45XO9eGqq,0.0,4,0.359,-5.144,0,0.0485,143.01,4,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367
6304,0.883,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,0.669,121887,0.308,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,0.029,64.934,4,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,0.52
6305,0.0716,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,0.757,194732,0.69,6wWaVoUOzLQJHd3bWAUpdZ,0.0,1,0.192,-5.327,0,0.282,132.064,4,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,audio_features,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,0.914
6306,0.048,https://api.spotify.com/v1/audio-analysis/7uQmJ1jgNzBpATSoWKSPFu,0.632,198933,0.832,7uQmJ1jgNzBpATSoWKSPFu,0.0,7,0.0705,-1.948,0,0.154,182.184,4,https://api.spotify.com/v1/tracks/7uQmJ1jgNzBpATSoWKSPFu,audio_features,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,0.784
6307,0.462,https://api.spotify.com/v1/audio-analysis/6JQvHMSaR8flFsN53ypOfP,0.699,165000,0.558,6JQvHMSaR8flFsN53ypOfP,0.0,11,0.116,-7.622,1,0.0603,79.992,4,https://api.spotify.com/v1/tracks/6JQvHMSaR8flFsN53ypOfP,audio_features,spotify:track:6JQvHMSaR8flFsN53ypOfP,0.493
6308,0.0193,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,0.749,269554,0.794,2SL6oP2YAEQbqsrkOzRGO4,0.0,0,0.543,-5.063,1,0.064,135.959,4,https://api.spotify.com/v1/tracks/2SL6oP2YAEQbqsrkOzRGO4,audio_features,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,0.46
6309,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
6310,0.423,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,0.665,190932,0.699,5tAa8Uaqr4VvA3693mbIhU,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU,0.585
6311,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1,0.395,-5.029,0,0.0621,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492
6312,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,0.697,186987,0.683,2BgEsaKNfHUdlh97KmvFyo,0.0,1,0.137,-2.881,0,0.117,96.133,4,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603
6313,0.122,https://api.spotify.com/v1/audio-analysis/3ao3OVxHlb3C08vAaApUlm,0.786,163880,0.764,3ao3OVxHlb3C08vAaApUlm,0.0,11,0.102,-2.935,1,0.0798,90.979,4,https://api.spotify.com/v1/tracks/3ao3OVxHlb3C08vAaApUlm,audio_features,spotify:track:3ao3OVxHlb3C08vAaApUlm,0.913
6314,0.58,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.739,221440,0.559,3swc6WTsr7rl9DqQKQA55C,0.0,8,0.112,-8.011,1,0.117,140.124,4,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.439
6315,0.13,https://api.spotify.com/v1/audio-analysis/1jQvUmf16VE9WQCPuK2e8K,0.733,152000,0.63,1jQvUmf16VE9WQCPuK2e8K,0.0,11,0.162,-4.296,1,0.395,149.989,4,https://api.spotify.com/v1/tracks/1jQvUmf16VE9WQCPuK2e8K,audio_features,spotify:track:1jQvUmf16VE9WQCPuK2e8K,0.832
6316,0.0233,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,0.602,197547,0.658,5OCJzvD7sykQEKHH7qAC3C,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.268
6317,0.04,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,0.699,205920,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354
6318,0.374,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,0.747,215760,0.834,4kWO6O1BUXcZmaxitpVUwp,0.0,3,0.0586,-2.867,0,0.045,128.005,4,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,audio_features,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.687
6319,0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,0.128,124.949,4,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
6320,0.374,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,0.693,211362,0.575,14sOS5L36385FJ3OL8hew4,0.0,9,0.252,-6.998,1,0.0801,117.999,4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,audio_features,spotify:track:14sOS5L36385FJ3OL8hew4,0.492
6321,0.0211,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.568,198160,0.656,4OafepJy2teCjYJbvFE60J,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,0.364
6322,0.934,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.351,200186,0.296,0u2P5u6lvoDfwTYjAADbn4,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.12
6323,0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329
6324,0.0085,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,0.691,187027,0.716,5a8RPWgKSmcGBGcffmIrUi,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,audio_features,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0.507
6325,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307,0.523,1rfofaqEpACxVEHIZBJe6W,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394
6326,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
6327,0.0403,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,0.836,217947,0.544,76cy1WJvNGJTj78UqeA5zr,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.51
6328,0.49,https://api.spotify.com/v1/audio-analysis/2hnxrRNzF74mdDzpQZQukQ,0.755,174861,0.625,2hnxrRNzF74mdDzpQZQukQ,0.0,2,0.157,-7.114,1,0.0896,147.02,4,https://api.spotify.com/v1/tracks/2hnxrRNzF74mdDzpQZQukQ,audio_features,spotify:track:2hnxrRNzF74mdDzpQZQukQ,0.374
6329,0.0776,https://api.spotify.com/v1/audio-analysis/5Xn4IyTtW6FUGIUyWjbUHG,0.643,195419,0.904,5Xn4IyTtW6FUGIUyWjbUHG,0.0,0,0.189,-3.694,1,0.0739,103.028,4,https://api.spotify.com/v1/tracks/5Xn4IyTtW6FUGIUyWjbUHG,audio_features,spotify:track:5Xn4IyTtW6FUGIUyWjbUHG,0.481
6330,0.254,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.397,354320,0.396,7tFiyTwD0nx5a1eklYtX2J,0.0,3,0.268,-9.91,1,0.05,142.913,4,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,audio_features,spotify:track:7tFiyTwD0nx5a1eklYtX2J,0.227
6331,0.254,https://api.spotify.com/v1/audio-analysis/1h9P5WJwyvK8OB7O2YiXgp,0.691,200747,0.71,1h9P5WJwyvK8OB7O2YiXgp,0.0,5,0.108,-5.144,1,0.334,192.046,4,https://api.spotify.com/v1/tracks/1h9P5WJwyvK8OB7O2YiXgp,audio_features,spotify:track:1h9P5WJwyvK8OB7O2YiXgp,0.726
6332,0.00671,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,0.605,187147,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0,0.147,-4.833,1,0.0438,167.997,4,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288
6333,0.035,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,0.964,142273,0.346,6vN77lE9LK6HP2DewaN6HZ,0.0,5,0.108,-9.309,0,0.53,119.958,4,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562
6334,0.205,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,0.626,202621,0.88,08bNPGLD8AhKpnnERrAc6G,0.0,9,0.128,-2.384,0,0.0504,95.079,4,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.534
6335,0.614,https://api.spotify.com/v1/audio-analysis/6rbhaJsE4uLzpPf8WYSHDK,0.845,187213,0.663,6rbhaJsE4uLzpPf8WYSHDK,0.0,10,0.114,-5.233,0,0.27,94.215,4,https://api.spotify.com/v1/tracks/6rbhaJsE4uLzpPf8WYSHDK,audio_features,spotify:track:6rbhaJsE4uLzpPf8WYSHDK,0.508
6336,0.00261,https://api.spotify.com/v1/audio-analysis/2xJCMIJfcNYDc5iR0sAm2O,0.762,209320,0.7,2xJCMIJfcNYDc5iR0sAm2O,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,https://api.spotify.com/v1/tracks/2xJCMIJfcNYDc5iR0sAm2O,audio_features,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,0.608
6337,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,5WvAo7DNuPRmk4APhdPzi8,0.0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639
6338,0.352,https://api.spotify.com/v1/audio-analysis/33zcmmElV1YbRZe57biUjg,0.746,179693,0.703,33zcmmElV1YbRZe57biUjg,0.0,4,0.331,-4.179,0,0.107,166.043,4,https://api.spotify.com/v1/tracks/33zcmmElV1YbRZe57biUjg,audio_features,spotify:track:33zcmmElV1YbRZe57biUjg,0.667
6339,0.171,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,0.753,184732,0.657,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.061,1,0.0449,107.01,4,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,0.437
6340,0.16,https://api.spotify.com/v1/audio-analysis/7nD2JPaxIKUdxd2UWgnaGL,0.512,367680,0.452,7nD2JPaxIKUdxd2UWgnaGL,0.0,5,0.0672,-7.217,0,0.124,80.04,4,https://api.spotify.com/v1/tracks/7nD2JPaxIKUdxd2UWgnaGL,audio_features,spotify:track:7nD2JPaxIKUdxd2UWgnaGL,0.364
6341,0.107,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,0.792,195637,0.743,14mHfNsSHN0FbLftyjrV9g,0.0,7,0.183,-2.806,1,0.0851,150.024,4,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,audio_features,spotify:track:14mHfNsSHN0FbLftyjrV9g,0.742
6342,0.187,https://api.spotify.com/v1/audio-analysis/00EPIEnX1JFjff8sC6bccd,0.836,217653,0.799,00EPIEnX1JFjff8sC6bccd,0.0,7,0.092,-4.247,0,0.0873,94.033,4,https://api.spotify.com/v1/tracks/00EPIEnX1JFjff8sC6bccd,audio_features,spotify:track:00EPIEnX1JFjff8sC6bccd,0.772
6343,0.39,https://api.spotify.com/v1/audio-analysis/7DrluKkTviBwCc8AV3VGmf,0.766,231921,0.822,7DrluKkTviBwCc8AV3VGmf,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,https://api.spotify.com/v1/tracks/7DrluKkTviBwCc8AV3VGmf,audio_features,spotify:track:7DrluKkTviBwCc8AV3VGmf,0.881
6344,0.579,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,0.503,207030,0.741,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,audio_features,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,0.458
6345,0.0945,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,0.601,207905,0.724,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.508
6346,0.544,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,0.515,209274,0.479,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,audio_features,spotify:track:0rKtyWc8bvkriBthvHKY8d,0.284
6347,0.606,https://api.spotify.com/v1/audio-analysis/5kfNriitmkNE8mUbZ7gbq8,0.551,210667,0.44,5kfNriitmkNE8mUbZ7gbq8,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,https://api.spotify.com/v1/tracks/5kfNriitmkNE8mUbZ7gbq8,audio_features,spotify:track:5kfNriitmkNE8mUbZ7gbq8,0.341
6348,0.225,https://api.spotify.com/v1/audio-analysis/6CTWathupIiDs7U4InHnDA,0.477,213993,0.61,6CTWathupIiDs7U4InHnDA,0.0,11,0.107,-5.628,0,0.144,79.882,4,https://api.spotify.com/v1/tracks/6CTWathupIiDs7U4InHnDA,audio_features,spotify:track:6CTWathupIiDs7U4InHnDA,0.358
6349,0.137,https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6,0.703,198947,0.66,0YammaEkYSeo9vQYZ1OwS6,0.0,10,0.192,-5.119,0,0.123,95.031,4,https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6,audio_features,spotify:track:0YammaEkYSeo9vQYZ1OwS6,0.79
6350,0.0609,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,0.85,205040,0.569,7ycWLEP1GsNjVvcjawXz3z,0.0816,5,0.1,-8.152,0,0.136,80.02,4,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,audio_features,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.294
6351,0.0689,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,0.556,223347,0.538,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.196,-5.408,0,0.0382,143.95,4,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.291
6352,0.371,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,0.855,324189,0.694,0dbTQYW3Ad1FTzIA9t90E8,0.0,2,0.109,-4.393,1,0.169,122.078,4,https://api.spotify.com/v1/tracks/0dbTQYW3Ad1FTzIA9t90E8,audio_features,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0.49
6353,0.0891,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,0.586,210747,0.909,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,audio_features,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.757
6354,0.259,https://api.spotify.com/v1/audio-analysis/6eYxmK9fdL4hwLnXG2zY3s,0.763,126346,0.726,6eYxmK9fdL4hwLnXG2zY3s,0.0,1,0.0976,-6.405,1,0.282,139.059,4,https://api.spotify.com/v1/tracks/6eYxmK9fdL4hwLnXG2zY3s,audio_features,spotify:track:6eYxmK9fdL4hwLnXG2zY3s,0.349
6355,0.0367,https://api.spotify.com/v1/audio-analysis/0Fpen1PTuEnCmOJtUU9Iud,0.85,343099,0.785,0Fpen1PTuEnCmOJtUU9Iud,0.0,8,0.155,-4.963,0,0.345,145.063,4,https://api.spotify.com/v1/tracks/0Fpen1PTuEnCmOJtUU9Iud,audio_features,spotify:track:0Fpen1PTuEnCmOJtUU9Iud,0.718
6356,0.847,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.689
6357,0.0989,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,0.892,253580,0.651,1jo3TwNGCXfNdB5uba3ZVv,0.0,0,0.371,-8.645,0,0.378,105.814,4,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,audio_features,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,0.599
6358,0.00281,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,0.63,195519,0.694,04ZTP5KsCypmtCmQg5tH9R,0.0,11,0.0719,-6.257,0,0.0253,97.005,4,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,audio_features,spotify:track:04ZTP5KsCypmtCmQg5tH9R,0.216
6359,0.535,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,0.752,197437,0.505,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.419
6360,0.29,https://api.spotify.com/v1/audio-analysis/4M3FO0ji6Lc8vwD1sgf1nc,0.681,193320,0.709,4M3FO0ji6Lc8vwD1sgf1nc,0.0,3,0.0979,-5.808,1,0.0371,114.02,4,https://api.spotify.com/v1/tracks/4M3FO0ji6Lc8vwD1sgf1nc,audio_features,spotify:track:4M3FO0ji6Lc8vwD1sgf1nc,0.456
6361,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
6362,0.363,https://api.spotify.com/v1/audio-analysis/1DcxnVNFAyVl2sDQ646pXS,0.786,129040,0.65,1DcxnVNFAyVl2sDQ646pXS,8.17e-05,4,0.122,-6.839,1,0.109,92.975,4,https://api.spotify.com/v1/tracks/1DcxnVNFAyVl2sDQ646pXS,audio_features,spotify:track:1DcxnVNFAyVl2sDQ646pXS,0.712
6363,0.0769,https://api.spotify.com/v1/audio-analysis/0XySogm94T51XF5F2jumXm,0.671,165820,0.529,0XySogm94T51XF5F2jumXm,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,https://api.spotify.com/v1/tracks/0XySogm94T51XF5F2jumXm,audio_features,spotify:track:0XySogm94T51XF5F2jumXm,0.203
6364,0.00104,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,0.922,181263,0.581,4qKcDkK6siZ7Jp1Jb4m0aL,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.595
6365,0.129,https://api.spotify.com/v1/audio-analysis/4J4zx8xGJpuGndrVc06KaT,0.499,239835,0.638,4J4zx8xGJpuGndrVc06KaT,0.0,0,0.631,-6.145,1,0.0438,89.98,4,https://api.spotify.com/v1/tracks/4J4zx8xGJpuGndrVc06KaT,audio_features,spotify:track:4J4zx8xGJpuGndrVc06KaT,0.253
6366,0.0944,https://api.spotify.com/v1/audio-analysis/5xesHO6GLWTrjsKOjAXRmf,0.89,169814,0.624,5xesHO6GLWTrjsKOjAXRmf,5.16e-06,1,0.0903,-3.966,1,0.103,116.046,4,https://api.spotify.com/v1/tracks/5xesHO6GLWTrjsKOjAXRmf,audio_features,spotify:track:5xesHO6GLWTrjsKOjAXRmf,0.762
6367,0.00947,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,0.487,270715,0.789,7wBJfHzpfI3032CSD7CE2m,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,audio_features,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.0564
6368,0.0956,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,0.708,201707,0.648,45Egmo7icyopuzJN0oMEdk,0.0,6,0.134,-5.626,1,0.0449,143.955,4,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,0.338
