,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
6798,0.000452,0.37799999999999995,258773,0.8959999999999999,0.0,2,0.19399999999999998,-4.066,1,0.0407,174.30200000000002,4,0.469,79
6799,0.0563,0.7490000000000001,229120,0.723,0.022000000000000002,1,0.0977,-6.609,1,0.0432,108.999,4,0.674,81
6800,0.256,0.52,180823,0.7609999999999999,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003,84
6801,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,84
6802,0.0161,0.71,131064,0.789,2.77e-06,4,0.451,-3.8739999999999997,1,0.0722,142.929,4,0.7170000000000001,84
6803,0.0498,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,0.446,81
6804,0.0403,0.917,224903,0.7859999999999999,0.0,11,0.195,-4.921,0,0.20800000000000002,143.03799999999998,4,0.441,80
6805,0.0817,0.631,194680,0.649,3.8e-06,5,0.0934,-5.892,0,0.0385,93.95,4,0.42100000000000004,68
6806,0.257,0.6709999999999999,295893,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.71700000000001,4,0.732,83
6807,0.6609999999999999,0.5920000000000001,110886,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225,84
6808,0.218,0.489,228373,0.598,0.0,1,0.35,-4.928999999999999,1,0.036000000000000004,134.045,3,0.172,72
6809,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,0.33299999999999996,84
6810,0.0054399999999999995,0.889,202533,0.385,0.0,11,0.27399999999999997,-11.767000000000001,0,0.165,125.995,4,0.235,82
6811,0.16399999999999998,0.425,211867,0.642,0.0,4,0.11800000000000001,-5.06,0,0.0502,170.00799999999998,4,0.11199999999999999,84
6812,0.0831,0.884,194936,0.541,0.0,11,0.11800000000000001,-5.608,1,0.221,105.009,4,0.27399999999999997,84
6813,0.146,0.826,195291,0.76,0.0,1,0.155,-6.591,1,0.187,88.999,4,0.875,82
6814,0.105,0.95,158769,0.489,0.0,8,0.41100000000000003,-8.411,1,0.462,130.02100000000002,4,0.919,78
6815,0.135,0.856,181093,0.728,1e-06,7,0.2,-3.497,1,0.0916,89.999,4,0.797,82
6816,0.129,0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,84
6817,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326,83
6818,0.727,0.56,309600,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212,83
6819,0.645,0.547,181913,0.289,0.0,0,0.14800000000000002,-8.131,1,0.0348,104.851,3,0.213,81
6820,0.0543,0.777,221653,0.779,0.0,0,0.636,-4.449,0,0.0972,94.023,4,0.768,83
6821,0.20199999999999999,0.8759999999999999,175230,0.519,0.0,11,0.10800000000000001,-6.531000000000001,1,0.14300000000000002,94.98100000000001,4,0.158,84
6822,0.737,0.483,203569,0.41200000000000003,0.0,7,0.11599999999999999,-8.461,1,0.0402,170.16299999999998,3,0.247,87
6823,0.298,0.6559999999999999,212120,0.721,0.0,5,0.17300000000000001,-5.665,0,0.122,148.066,4,0.46799999999999997,84
6824,0.0293,0.726,233902,0.769,0.0101,6,0.10400000000000001,-5.043,1,0.12300000000000001,97.985,4,0.733,84
6825,0.301,0.792,139200,0.5710000000000001,0.0,8,0.1,-7.539,0,0.094,99.999,4,0.556,81
6826,0.153,0.841,212500,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591,99
6827,0.0141,0.8170000000000001,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.06200000000001,4,0.158,97
6828,0.191,0.687,214290,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999,97
6829,0.071,0.826,225199,0.615,0.0,8,0.0965,-7.979,0,0.21899999999999997,98.056,4,0.5429999999999999,95
6830,0.551,0.753,158053,0.498,0.0,2,0.0706,-5.61,1,0.0504,89.95,4,0.927,95
6831,0.371,0.5720000000000001,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.79899999999999,4,0.32299999999999995,92
6832,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,96
6833,0.102,0.695,229320,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.11199999999999999,80
6834,0.00513,0.8340000000000001,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446,95
6835,0.555,0.56,173800,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319,94
6836,0.0119,0.7809999999999999,213309,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486,93
6837,0.17600000000000002,0.6940000000000001,184560,0.77,1.1e-05,6,0.11800000000000001,-5.335,1,0.149,125.905,4,0.163,92
6838,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.44799999999999995,84
6839,0.0557,0.675,190560,0.7290000000000001,0.0,8,0.18899999999999997,-4.383,1,0.146,99.986,4,0.63,54
6840,0.0175,0.669,196400,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273,89
6841,0.0114,0.9009999999999999,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996,92
6842,0.349,0.511,239836,0.5660000000000001,0.0,6,0.34,-7.23,0,0.2,83.90299999999999,4,0.218,93
6843,0.6970000000000001,0.5529999999999999,196373,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.44299999999999995,93
6844,0.19399999999999998,0.7290000000000001,183907,0.625,0.009859999999999999,4,0.248,-5.266,1,0.0315,146.034,4,0.261,93
6845,0.9790000000000001,0.498,199931,0.10400000000000001,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205,93
6846,0.10300000000000001,0.8959999999999999,145543,0.6709999999999999,0.0,1,0.552,-6.977,0,0.289,112.50200000000001,4,0.358,85
6847,0.258,0.74,166606,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473,93
6848,0.556,0.9209999999999999,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,92
6849,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,92
6850,0.107,0.695,189493,0.639,0.000657,7,0.11800000000000001,-6.897,0,0.153,90.027,4,0.344,78
6851,0.0589,0.835,217925,0.626,5.9999999999999995e-05,1,0.396,-5.832999999999999,1,0.125,91.03,4,0.35,92
6852,0.28800000000000003,0.531,190000,0.8540000000000001,0.0,10,0.0773,-3.1489999999999996,1,0.198,94.419,4,0.456,91
6853,0.0484,0.6559999999999999,141587,0.542,0.0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551,87
6854,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.98299999999999,4,0.555,87
6855,0.0691,0.7190000000000001,187436,0.7040000000000001,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,93
6856,0.0215,0.765,192172,0.7040000000000001,0.0,5,0.22699999999999998,-4.5889999999999995,0,0.127,147.055,4,0.498,89
6857,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65,90
6858,0.172,0.635,217822,0.902,0.0,0,0.125,-3.5589999999999997,1,0.109,102.06299999999999,4,0.28600000000000003,91
6859,0.0104,0.588,238173,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505,89
6860,0.0236,0.884,232959,0.5589999999999999,0.0,0,0.10099999999999999,-7.442,1,0.12,97.994,4,0.342,91
6861,0.0169,0.596,203418,0.8540000000000001,0.0,7,0.124,-5.114,0,0.46299999999999997,120.274,4,0.152,86
6862,0.34600000000000003,0.638,180000,0.7170000000000001,0.0,2,0.105,-4.7219999999999995,1,0.0337,100.027,4,0.249,89
6863,0.0558,0.575,197947,0.5710000000000001,0.0,1,0.0912,-7.906000000000001,1,0.0439,105.04899999999999,4,0.449,81
6864,0.08800000000000001,0.9309999999999999,179405,0.387,0.0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376,90
6865,0.0164,0.912,238614,0.41200000000000003,0.013000000000000001,7,0.10400000000000001,-8.074,1,0.124,154.983,4,0.42200000000000004,90
6866,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,90
6867,0.193,0.579,190947,0.904,0.0,5,0.064,-2.7289999999999996,1,0.0618,82.014,4,0.6809999999999999,90
6868,0.0627,0.8759999999999999,244679,0.7859999999999999,0.0,10,0.127,-4.8839999999999995,0,0.306,153.06799999999998,4,0.575,89
6869,0.299,0.5529999999999999,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.29600000000000004,86
6870,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.43700000000000006,90
6871,0.11699999999999999,0.5870000000000001,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,90
6872,0.0193,0.7490000000000001,269554,0.794,0.0,0,0.5429999999999999,-5.063,1,0.064,135.959,4,0.46,85
6873,0.37200000000000005,0.773,187125,0.57,0.00524,8,0.10800000000000001,-3.4819999999999998,1,0.113,95.038,4,0.772,88
6874,0.32299999999999995,0.69,194408,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669,89
6875,0.0716,0.757,194732,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914,88
6876,0.423,0.665,190932,0.6990000000000001,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,90
6877,0.307,0.772,254383,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.04799999999999,4,0.295,90
6878,0.0441,0.737,222653,0.636,6.659999999999999e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,89
6879,0.00381,0.8,204665,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.36700000000000005,90
6880,0.462,0.6990000000000001,165000,0.5579999999999999,0.0,11,0.11599999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493,86
6881,0.037000000000000005,0.7909999999999999,214847,0.862,2.1899999999999997e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,89
6882,0.161,0.55,205463,0.415,0.0,9,0.10800000000000001,-6.557,0,0.052000000000000005,172.065,4,0.27399999999999997,85
6883,0.0332,0.754,198973,0.449,8.290000000000001e-05,7,0.552,-9.211,1,0.109,77.169,4,0.35700000000000004,89
6884,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001,69
6885,0.883,0.669,121887,0.308,0.0,11,0.0984,-10.068,1,0.028999999999999998,64.934,4,0.52,89
6886,0.28600000000000003,0.672,201287,0.735,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754,88
6887,0.161,0.684,250840,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721,84
6888,0.00534,0.95,183527,0.59,0.0,8,0.11,-6.507999999999999,0,0.29,130.003,4,0.21899999999999997,87
6889,0.0776,0.643,195419,0.904,0.0,0,0.18899999999999997,-3.694,1,0.0739,103.02799999999999,4,0.48100000000000004,86
6890,0.0372,0.6970000000000001,186987,0.6829999999999999,0.0,1,0.13699999999999998,-2.8810000000000002,0,0.11699999999999999,96.133,4,0.603,83
6891,0.606,0.551,210667,0.44,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,0.341,69
6892,0.0233,0.602,197547,0.6579999999999999,5.9999999999999995e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,89
6893,0.934,0.35100000000000003,200186,0.29600000000000004,0.0,4,0.095,-10.109,0,0.0333,115.28399999999999,4,0.12,90
6894,0.048,0.632,198933,0.8320000000000001,0.0,7,0.0705,-1.9480000000000002,0,0.154,182.18400000000003,4,0.784,88
6895,0.04,0.6990000000000001,205920,0.713,3.11e-06,9,0.294,-5.507000000000001,0,0.0594,121.993,4,0.354,89
6896,0.0211,0.568,198160,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.412999999999999,1,0.0433,100.04899999999999,4,0.364,90
6897,0.49,0.755,174861,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374,86
6898,0.58,0.7390000000000001,221440,0.5589999999999999,0.0,8,0.11199999999999999,-8.011000000000001,1,0.11699999999999999,140.124,4,0.439,88
6899,0.0481,0.6859999999999999,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.97099999999998,4,0.63,88
6900,0.13,0.733,152000,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001,85
6901,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,86
6902,0.0085,0.691,187027,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,81
6903,0.374,0.747,215760,0.8340000000000001,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,87
6904,0.31,0.7490000000000001,183753,0.752,0.0,6,0.23199999999999998,-4.883,1,0.345,180.049,4,0.9009999999999999,88
6905,0.354,0.7909999999999999,188560,0.745,2.9299999999999997e-05,11,0.10400000000000001,-3.695,0,0.0464,94.014,4,0.82,87
6906,0.0172,0.797,146520,0.5329999999999999,0.000152,0,0.10300000000000001,-9.74,0,0.0412,131.036,4,0.32899999999999996,88
6907,0.0622,0.7759999999999999,204347,0.78,0.0,10,0.081,-4.374,0,0.128,124.949,4,0.6659999999999999,88
6908,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.02799999999999,4,0.51,86
6909,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,87
6910,0.107,0.792,195637,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,88
6911,0.371,0.855,324189,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.07799999999999,4,0.49,85
6912,0.0945,0.601,207905,0.7240000000000001,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,85
6913,0.579,0.503,207030,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.45799999999999996,86
6914,0.27899999999999997,0.728,226627,0.8009999999999999,4.71e-06,8,0.14300000000000002,-2.9419999999999997,0,0.0683,130.059,4,0.41600000000000004,87
6915,0.171,0.753,184732,0.657,0.0,7,0.11199999999999999,-3.0610000000000004,1,0.0449,107.01,4,0.43700000000000006,87
6916,0.184,0.765,217307,0.523,3.5600000000000005e-05,2,0.132,-4.333,1,0.03,104.988,4,0.39399999999999996,87
6917,0.035,0.9640000000000001,142273,0.34600000000000003,0.0,5,0.10800000000000001,-9.309,0,0.53,119.958,4,0.562,86
6918,0.225,0.47700000000000004,213993,0.61,0.0,11,0.107,-5.627999999999999,0,0.14400000000000002,79.882,4,0.358,84
6919,0.00587,0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,4,0.039,78
6920,0.00671,0.605,187147,0.8220000000000001,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.28800000000000003,87
6921,0.0989,0.892,253580,0.6509999999999999,0.0,0,0.371,-8.645,0,0.37799999999999995,105.814,4,0.599,85
6922,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,87
6923,0.26899999999999996,0.601,190295,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,85
6924,0.0689,0.556,223347,0.5379999999999999,0.0,8,0.196,-5.4079999999999995,0,0.0382,143.95,4,0.29100000000000004,87
6925,0.122,0.7859999999999999,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.9129999999999999,88
6926,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.33799999999999997,86
6927,0.535,0.752,197437,0.505,2.55e-06,9,0.10400000000000001,-7.621,1,0.253,91.97,4,0.419,73
6928,0.254,0.691,200747,0.71,0.0,5,0.10800000000000001,-5.144,1,0.33399999999999996,192.046,4,0.726,87
6929,0.0026100000000000003,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,50
6930,0.0367,0.85,343099,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718,85
6931,0.327,0.736,224507,0.48200000000000004,0.0,4,0.22899999999999998,-8.242,1,0.196,140.064,4,0.608,82
6932,0.35200000000000004,0.746,179693,0.703,0.0,4,0.331,-4.178999999999999,0,0.107,166.043,4,0.667,85
6933,0.00281,0.63,195519,0.6940000000000001,0.0,11,0.0719,-6.257000000000001,0,0.0253,97.005,4,0.21600000000000003,85
6934,0.552,0.48700000000000004,270413,0.45799999999999996,0.0257,4,0.11699999999999999,-7.761,0,0.0371,115.98899999999999,4,0.207,66
6935,0.847,0.7340000000000001,95467,0.57,2.14e-05,7,0.11199999999999999,-7.066,0,0.133,129.953,4,0.6890000000000001,86
6936,0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,86
6937,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.91299999999998,4,0.22699999999999998,81
6938,0.652,0.698,201000,0.375,0.0,5,0.17300000000000001,-8.279,1,0.0491,91.92,4,0.534,83
6939,0.009470000000000001,0.48700000000000004,270715,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564,86
6940,0.614,0.845,187213,0.6629999999999999,0.0,10,0.114,-5.233,0,0.27,94.215,4,0.508,84
6941,0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221,85
6942,0.39,0.7659999999999999,231921,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999,85
6943,0.16,0.512,367680,0.452,0.0,5,0.0672,-7.2170000000000005,0,0.124,80.04,4,0.364,86
6944,0.0769,0.6709999999999999,165820,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,86
6945,0.0414,0.665,175755,0.6509999999999999,0.0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,86
6946,0.363,0.7859999999999999,129040,0.65,8.170000000000001e-05,4,0.122,-6.8389999999999995,1,0.109,92.975,4,0.7120000000000001,85
6947,0.0891,0.586,210747,0.909,0.000109,8,0.11900000000000001,-6.474,1,0.0705,93.39399999999999,4,0.757,85
6948,0.073,0.754,121347,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,86
6949,0.129,0.499,239835,0.638,0.0,0,0.631,-6.145,1,0.0438,89.98,4,0.253,85
6950,0.29,0.6809999999999999,193320,0.7090000000000001,0.0,3,0.0979,-5.808,1,0.0371,114.02,4,0.456,41
6951,0.695,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,0.494,83
6952,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.3660000000000005,0,0.231,155.096,4,0.401,86
6953,0.0476,0.642,164205,0.772,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,0.589,70
6954,0.0010400000000000001,0.922,181263,0.581,5.8599999999999995e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595,85
6955,0.187,0.836,217653,0.799,0.0,7,0.092,-4.247,0,0.0873,94.03299999999999,4,0.772,83
6956,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,78
6957,0.156,0.5920000000000001,156600,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796,85
6958,0.0227,0.7390000000000001,189000,0.742,1.39e-06,7,0.22899999999999998,-4.586,1,0.0329,124.016,4,0.659,85
6959,0.215,0.63,220293,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.49200000000000005,85
6960,0.177,0.6940000000000001,183747,0.617,0.0,4,0.11,-7.837999999999999,0,0.0469,127.928,4,0.496,70
6961,0.205,0.792,169657,0.657,4.1e-06,8,0.196,-4.245,1,0.191,169.96900000000002,4,0.228,71
6962,0.414,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,85
6963,0.19399999999999998,0.653,210773,0.809,0.0,0,0.165,-4.0569999999999995,1,0.0474,92.213,4,0.55,85
6964,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.23600000000000002,85
6965,0.0265,0.755,219040,0.682,0.0,0,0.18899999999999997,-4.7989999999999995,1,0.0339,122.04899999999999,4,0.498,69
6966,0.293,0.652,193377,0.897,0.0,7,0.0722,-4.481,0,0.036000000000000004,114.03299999999999,4,0.475,83
6967,0.595,0.6859999999999999,242187,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,67
6968,0.456,0.8490000000000001,175240,0.493,0.000463,1,0.133,-4.1,0,0.0417,97.012,4,0.447,76
6969,0.28300000000000003,0.785,150043,0.5539999999999999,3.4e-06,0,0.11599999999999999,-6.571000000000001,1,0.0409,128.047,4,0.14400000000000002,84
6970,0.474,0.7809999999999999,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,67
6971,0.19899999999999998,0.7979999999999999,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.94899999999998,4,0.39399999999999996,84
6972,0.005520000000000001,0.745,237240,0.34600000000000003,0.0,1,0.0881,-7.709,1,0.331,203.91099999999997,4,0.11199999999999999,84
6973,0.0882,0.6940000000000001,201253,0.852,0.0,7,0.33399999999999996,-5.34,0,0.257,107.178,4,0.377,84
6974,0.16,0.769,249609,0.838,0.0,2,0.0935,-5.2379999999999995,1,0.0633,93.99600000000001,4,0.602,83
6975,0.0573,0.622,211360,0.7120000000000001,0.0,5,0.13,-7.321000000000001,1,0.066,140.025,4,0.48700000000000004,85
6976,0.785,0.45,281235,0.335,1.25e-06,7,0.0979,-7.4639999999999995,1,0.0298,109.90799999999999,4,0.25,80
6977,0.151,0.7340000000000001,163636,0.765,0.0,7,0.231,-5.562,1,0.0621,109.98899999999999,4,0.518,83
6978,0.0788,0.799,199849,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,81
6979,0.0563,0.7490000000000001,229120,0.723,0.022000000000000002,1,0.0977,-6.609,1,0.0432,108.999,4,0.674,81
6980,0.00028199999999999997,0.9079999999999999,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.42100000000000004,84
6981,0.303,0.79,192000,0.858,0.0,2,0.61,-2.78,1,0.0471,92.05,4,0.79,85
6982,0.266,0.8170000000000001,215151,0.74,0.0,11,0.0992,-4.566,0,0.28300000000000003,130.04,4,0.674,84
6983,0.0561,0.6629999999999999,235747,0.696,3.77e-05,9,0.0778,-4.957,0,0.10300000000000001,180.113,4,0.738,84
6984,0.0595,0.743,194184,0.87,0.0,1,0.299,-2.188,1,0.212,99.075,4,0.884,83
6985,0.779,0.6990000000000001,160184,0.304,0.000993,1,0.13699999999999998,-11.192,1,0.0993,119.705,4,0.271,85
6986,0.13699999999999998,0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79,83
6987,0.0311,0.9390000000000001,337941,0.551,0.0,1,0.192,-9.126,1,0.29100000000000004,118.552,4,0.42,84
6988,0.0403,0.917,224903,0.7859999999999999,0.0,11,0.195,-4.921,0,0.20800000000000002,143.03799999999998,4,0.441,80
6989,0.183,0.652,263014,0.6779999999999999,3.26e-05,2,0.106,-6.183,1,0.0541,72.98899999999999,4,0.28,83
6990,0.607,0.614,258987,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201,66
6991,0.0161,0.71,131064,0.789,2.77e-06,4,0.451,-3.8739999999999997,1,0.0722,142.929,4,0.7170000000000001,84
6992,0.105,0.95,158769,0.489,0.0,8,0.41100000000000003,-8.411,1,0.462,130.02100000000002,4,0.919,78
6993,0.218,0.489,228373,0.598,0.0,1,0.35,-4.928999999999999,1,0.036000000000000004,134.045,3,0.172,72
6994,0.256,0.52,180823,0.7609999999999999,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003,84
6995,0.0129,0.414,230762,0.486,0.0,6,0.111,-6.431,0,0.0311,128.03799999999998,4,0.368,84
6996,0.544,0.515,209274,0.479,0.00598,3,0.191,-7.457999999999999,1,0.0261,88.964,4,0.284,76
6997,0.0817,0.631,194680,0.649,3.8e-06,5,0.0934,-5.892,0,0.0385,93.95,4,0.42100000000000004,68
6998,0.0498,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,0.446,81
6999,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,84
7000,0.645,0.547,181913,0.289,0.0,0,0.14800000000000002,-8.131,1,0.0348,104.851,3,0.213,81
7001,0.000452,0.37799999999999995,258773,0.8959999999999999,0.0,2,0.19399999999999998,-4.066,1,0.0407,174.30200000000002,4,0.469,79
7002,0.257,0.6709999999999999,295893,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.71700000000001,4,0.732,83
7003,0.0054399999999999995,0.889,202533,0.385,0.0,11,0.27399999999999997,-11.767000000000001,0,0.165,125.995,4,0.235,82
7004,0.16399999999999998,0.425,211867,0.642,0.0,4,0.11800000000000001,-5.06,0,0.0502,170.00799999999998,4,0.11199999999999999,84
7005,0.129,0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,84
7006,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,0.33299999999999996,84
7007,0.146,0.826,195291,0.76,0.0,1,0.155,-6.591,1,0.187,88.999,4,0.875,82
7008,0.6609999999999999,0.5920000000000001,110886,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225,84
7009,0.00108,0.33,222587,0.9359999999999999,0.0,1,0.0926,-3.66,1,0.0917,148.112,4,0.23399999999999999,78
7010,0.0831,0.884,194936,0.541,0.0,11,0.11800000000000001,-5.608,1,0.221,105.009,4,0.27399999999999997,84
7011,0.33,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326,83
7012,0.0543,0.777,221653,0.779,0.0,0,0.636,-4.449,0,0.0972,94.023,4,0.768,83
7013,0.727,0.56,309600,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212,83
7014,0.298,0.6559999999999999,212120,0.721,0.0,5,0.17300000000000001,-5.665,0,0.122,148.066,4,0.46799999999999997,84
7015,0.737,0.483,203569,0.41200000000000003,0.0,7,0.11599999999999999,-8.461,1,0.0402,170.16299999999998,3,0.247,87
7016,0.20199999999999999,0.8759999999999999,175230,0.519,0.0,11,0.10800000000000001,-6.531000000000001,1,0.14300000000000002,94.98100000000001,4,0.158,84
7017,0.00923,0.5760000000000001,204067,0.44299999999999995,1.88e-06,4,0.124,-7.477,0,0.0754,180.08,3,0.452,77
7018,0.266,0.81,271067,0.45799999999999996,0.0,4,0.174,-7.495,0,0.105,125.04899999999999,4,0.493,77
7019,0.0293,0.726,233902,0.769,0.0101,6,0.10400000000000001,-5.043,1,0.12300000000000001,97.985,4,0.733,84
7020,0.409,0.585,249450,0.7090000000000001,0.0,8,0.183,-6.072,1,0.319,111.913,4,0.21,81
