Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The W
","
Wu-Tang Clan
",48,5,5
"
WOW-2001: The Year's 30 Top Christian Artists And Hits
","
Various Artists
",55,36,8
"
Greatest Hits
","
Kenny Chesney
",54,13,13
"
When Somebody Loves You
","
Alan Jackson
",57,15,7
"
White Ladder
","
David Gray
",67,57,19
"
The Mark, Tom, And Travis Show (The Enema Strikes Back!)
","
Blink-182
",62,8,7
"
Rugrats In Paris: The Movie
","
Soundtrack
",51,48,7
"
What Women Want
","
Soundtrack
",127,60,2
"
Maroon
","
Barenaked Ladies
",64,5,15
"
The Understanding
","
Memphis Bleek
",39,16,3
"
The Collector's Series Volume One
","
Celine Dion
",63,28,9
"
Brand New Day
","
Sting
",69,9,65
"
Dr. Seuss' How The Grinch Stole Christmas
","
Soundtrack
",56,52,7
"
The Source -- Hip-Hop Hits Vol. 4
","
Various Artists
",70,66,2
"
Riding With The King
","
B.B. King & Eric Clapton
",72,3,28
"
Funkmaster Flex: 60 Minutes Of Funk, Volume IV: The Mixtape
","
Funkmaster Flex
",49,26,3
"
3LW
","
3LW
",78,69,3
"
Now 4
","
Various Artists
",66,1,23
"
Verdi
","
Andrea Bocelli
",71,23,15
"
Californication
","
Red Hot Chili Peppers
",76,3,81
"
Warning:
 ","
Green Day
",77,4,12
"
Fear Of Flying
","
Mya
",80,15,35
"
Classic Christmas
","
Billy Gilman
",61,42,10
"
 If I Could Tell You
","
Yanni
",83,20,12
"
Another Rosie Christmas
","
Rosie O'Donnell
",59,45,9
"
I Hope You Dance
","
Lee Ann Womack
",82,17,31
"
One Night Only -- The Greatest Hits
","
Elton John
",74,65,5
"
Something Like Human
","
Fuel
",86,17,14
"
Supernatural
","
Santana
",89,1,80
"
In Blue
","
The Corrs
",81,21,15
"
Aijuswanaseing (I Just Want To Sing)
","
Musiq Soulchild
",73,32,6
"
Play
 ","
Moby
",100,45,72
"
The Three Tenors Christmas
","
Carreras-Domingo-Pavarotti (Mercurio)
",65,54,7
"
Ghetto Postage
","
Master P
",75,26,4
"
The Sickness
","
Disturbed
",91,29,35
"
Brand New Me
","
John Michael Montgomery
",87,15,13
"
Salival
","
Tool
",38,38,2
"
Nas & Ill Will Records Presents Queensbridge The Album
","
QB Finest
",-,-,-
"
La Luna
","
Sarah Brightman
",79,17,17
"
Who Is Jill Scott? Words And Sounds Vol. 1
","
Jill Scott
",102,41,23
"
Burn
","
Jo Dee Messina
",96,19,21
"
Mountain High...Valley Low
","
Yolanda Adams
",108,24,42
"
Kid A
 ","
Radiohead
",110,1,12
"
Checkmate
","
B.G.
",85,21,5
"
Didn't See Me Coming
","
Keith Sweat
",84,16,6
"
...Baby One More Time
 ","
Britney Spears
",88,1,102
"
No Name Face
","
Lifehouse
",99,94,8
"
You're The One
","
Paul Simon
",97,19,12
"
The Whole Shebang
","
SHeDAISY
",104,70,85
"
Born To Fly
","
Sara Evans
",101,62,11
"
Make Yourself
","
Incubus
",112,47,56
"
Chicago '85... The Movie
","
Dave Hollister
",95,49,5
"
Voice Of An Angel
","
Charlotte Church
",94,28,74
"
Millennium
","
Backstreet Boys
",92,1,84
"
George Strait
","
George Strait
",126,7,14
"
Songs From An American Movie Vol. One: Learning How To Smile
","
Everclear
",107,9,24
"
Significant Other
","
Limp Bizkit
",113,1,79
"
Intermission: The Greatest Hits
","
dc Talk
",117,81,5
"
Dr. Dre -- 2001
","
Dr. Dre
",125,2,58
"
Ally McBeal: A Very Ally Christmas Featuring Vonda Shepard
","
Soundtrack
",68,59,6
"
On How Life Is
","
Macy Gray
",121,4,74
"
All The Way...A Decade Of Song
","
Celine Dion
",106,1,58
"
Sooner Or Later
","
BBMak
",103,38,32
"
Selected Works: 1972--1999
","
Eagles
",124,109,6
"
The Gift Of Game
","
Crazy Town
",145,117,5
"
Marc Anthony
","
Marc Anthony
",120,8,65
"
Songs From An American Movie Vol. Two: Good Time For A Bad Attitude
","
Everclear
",116,66,5
"
Greatest Hits Volume 2
","
James Taylor
",111,97,7
"
Coyote Ugly
","
Soundtrack
",115,10,21
"
The Essential Bob Dylan
","
Bob Dylan
",114,67,8
"
The History Of Rock
","
Kid Rock
",130,2,30
"
Christmas With Yolanda Adams
","
Yolanda Adams
",93,86,6
"
Dracula 2000
","
Soundtrack
",137,125,2
"
Sweet Kisses
","
Jessica Simpson
",109,25,57
"
The Heat
","
Toni Braxton
",129,2,35
"
(Breach)
","
The Wallflowers
",123,13,11
"
Lyricist Lounge Vol. 2
","
Various Artists
",90,33,4
"
Sheltering Tree
","
NewSong
",165,130,2
"
Return Of Saturn
","
No Doubt
",138,2,37
"
How Do You Like Me Now?!
","
Toby Keith
",118,85,51
"
Freedom
 ","
Michael W. Smith
",134,70,5
"
Nathan Michael Shawn Wanya
","
Boyz II Men
",141,4,15
"
Everything You Want
","
Vertical Horizon
",131,40,51
"
Timeless: Live In Concert
","
Barbra Streisand
",132,21,14
"
People Like Us
","
Aaron Tippin
",136,53,22
"
Brand New Year
","
SHeDAISY
",105,92,7
"
Mi Reflejo
 ","
Christina Aguilera
",155,27,15
"
Holy Wood (In The Shadow Of The Valley Of Death)
","
Marilyn Manson
",133,13,6
"
Emotional
","
Carl Thomas
",153,9,36
"
Red Dirt Girl
","
Emmylou Harris
",139,54,14
"
Mer De Noms
","
A Perfect Circle
",159,4,31
"
The Ecleftic: 2 Sides II A Book
","
Wyclef Jean
",147,9,18
"
Stoned Immaculate -- The Music Of The Doors
","
Various Artists
",151,72,6
"
J.E. Heartbreak
","
Jagged Edge
",173,8,49
"
Sailing To Philadelphia
","
Mark Knopfler
",152,60,13
"
Lonely Grill
","
Lonestar
",146,28,82
"
7
","
S Club 7
",122,94,6
"
Baller Blockin
","
Cash Money Millionaires
",140,13,15
"
The Reunion
","
Capone -N- Noreaga
",98,31,5
"
The Promise
","
Plus One
",144,76,31
"
Universal Smash Hits
","
Various Artists
",143,43,9
"
Down The Road I Go
","
Travis Tritt
",157,51,12
"
A Nu Day
","
Tamia
",135,46,9
"
My Thoughts
","
Avant
",148,45,33
"
The Notorious KIM
","
Lil' Kim
",150,4,26
"
Unleash The Dragon
","
Sisqo
",168,2,56
"
Charlotte Church
 ","
Charlotte Church
",158,40,28
"
Sogno
","
Andrea Bocelli
",161,4,72
"
Who Needs Pictures
","
Brad Paisley
",171,102,34
"
A Place In The Sun
","
Tim McGraw
",188,1,86
"
Space Age 4 Eva
","
8Ball & MJG
",119,39,5
"
Crystal Clear
","
Jaci Velasquez
",166,49,16
"
Forever
","
Spice Girls
",160,39,7
"
Blender
","
Collective Soul
",174,22,11
"
Gotta Tell You
","
Samantha Mumba
",156,150,8
"
...And Then There Was X
","
DMX
",177,1,53
"
Shine: The Hits
","
newsboys
",178,122,9
"
Bette
","
Bette Midler
",149,69,11
"
 N.Y.C. Underground Party Volume 3
","
Louie DeVito
",164,135,5
"
Sacred Arias
","
Andrea Bocelli
",167,22,30
"
Enema Of The State
","
Blink-182
",181,9,82
"
Live At The Fillmore
","
Cypress Hill
",163,163,2
"
Eat At Whitey's
","
Everlast
",183,20,10
"
Parachutes
","
Coldplay
",189,176,2
"
My Name Is Joe
","
Joe
",182,2,36
"
No One Does It Better
","
SoulDecision
",175,103,18
"
When I Look In Your Eyes
","
Diana Krall
",186,56,55
"
SRV
","
Stevie Ray Vaughan And Double Trouble
",180,148,5
"
This Christmas Time
","
Lonestar
",128,95,6
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",196,2,47
"
White Pony
","
Deftones
",185,3,27
"
Whitney: The Greatest Hits
","
Whitney Houston
",-,5,29
"
Inside Job
","
Don Henley
",191,7,29
"
The Very Best Of Cat Stevens
","
Cat Stevens
",-,58,36
"
The Abba Generation
","
A*Teens
",169,71,32
"
Thankful
","
Mary Mary
",-,59,31
"
The Slim Shady LP
","
Eminem
",-,2,94
"
Remember The Titans
","
 Soundtrack
",172,71,12
"
Joy: A Christmas Collection
","
Avalon
",142,115,8
"
Affirmation
","
Savage Garden
",187,6,59
"
I Wanna Be With You
","
Mandy Moore
",176,21,28
"
WOW Worship Orange: Today's 30 Most Powerful Worship Songs
","
Various Artists
",-,65,29
"
H-N-I-C
","
Prodigy
",162,18,6
"
City On A Hill--Songs Of Worship And Praise
","
Various Artists
",-,148,9
"
MTV: The Return Of Rock Volume 2
","
Various Artists
",193,75,7
"
Offerings: A Worship Album
","
Third Day
",200,66,19
"
Latest Greatest Straitest Hits
","
George Strait
",-,2,34
"
The Collection: Volume Two
","
Bone Thugs-N-Harmony
",194,41,6
