Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Cry Baby
","
Melanie Martinez
",48,6,57
"
Know-It-All
","
Alessia Cara
",63,9,44
"
If You're Reading This It's Too Late
","
Drake
",61,1,84
"
AIM
","
M.I.A.
",-,-,-
"
us (EP)
","
gnash
",60,58,22
"
If I'm Honest
","
Blake Shelton
",18,3,17
"
What A Time To Be Alive
","
Drake & Future
",62,1,52
"
Tangled Up
","
Thomas Rhett
",55,6,51
"
Take Care
","
Drake
",64,1,185
"
The First Time
","
Kelsea Ballerini
",41,31,61
"
Cleopatra
","
The Lumineers
",78,1,23
"
Blank Face LP
","
ScHoolboy Q
",74,2,10
"
Polar Similar
 ","
Norma Jean
",-,-,-
"
Fetty Wap
","
Fetty Wap
",66,1,51
"
The Eminem Show
","
Eminem
",57,1,285
"
EVOL
","
Future
",73,1,32
"
Kill The Lights
","
Luke Bryan
",71,1,58
"
Mud
","
Whiskey Myers
",-,-,-
"
Death Of A Bachelor
","
Panic! At The Disco
",72,1,35
"
Savage Mode
","
21 Savage & Metro Boomin
",87,44,9
"
Everybody Looking
","
Gucci Mane
",65,2,8
"
21
","
Adele
",81,1,291
"
Immortalized
","
Disturbed
",99,1,56
"
PARTYNEXTDOOR 3 (P3)
","
PARTYNEXTDOOR
",75,3,5
"
Daya (EP)
","
Daya
",69,61,45
"
Nothing Was The Same
","
Drake
",86,1,153
"
You Should Be Here
","
Cole Swindell
",44,6,19
"
Bobby Tarantino
","
Logic
",79,12,11
"
x
","
Ed Sheeran
",80,1,117
"
Greatest Hits
","
2Pac
",117,3,159
"
The Sun's Tirade
","
Isaiah Rashad
",17,17,2
"
California
","
Blink-182
",45,1,11
"
Beyonce
","
Beyonce
",82,1,140
"
The Perfect LUV Tape
","
Lil Uzi Vert
",90,68,5
"
Brave Enough
","
Lindsey Stirling
",89,5,4
"
good kid, m.A.A.d city
","
Kendrick Lamar
",92,2,203
"
Mis Numero 1... 40 Aniversario
","
Juan Gabriel
",67,28,3
"
Revival
","
Selena Gomez
",76,1,49
"
Metallica
","
Metallica
",85,1,396
"
Curtain Call: The Hits
","
Eminem
",113,1,307
"
Unleashed
","
Skillet
",88,3,6
"
Storyteller
","
Carrie Underwood
",97,2,47
"
Lil Uzi Vert Vs. The World
","
Lil Uzi Vert
",104,81,16
"
Greatest Hits I II & III: The Platinum Collection
","
Queen
",83,48,55
"
Love Remains
","
Hillary Scott & The Scott Family
",91,7,7
"
Pure & Simple
","
Dolly Parton
",77,11,4
"
Handwritten
","
Shawn Mendes
",103,1,75
"
+
","
Ed Sheeran
",-,5,192
"
Live: Greatest Hits From Around The World
","
ZZ Top
",-,-,-
"
In The Lonely Hour
","
Sam Smith
",107,2,118
"
Yourself Or Someone Like You
","
matchbox 20
",-,5,120
"
How Can It Be
","
Lauren Daigle
",122,30,71
"
These Things Happen
","
G-Eazy
",100,3,114
"
Reloaded: 20 #1 Hits
","
Blake Shelton
 ",105,5,47
"
Transcendence
","
The Devin Townsend Project
",-,-,-
"
HARD LOVE
","
NEEDTOBREATHE
",153,2,9
"
A / B
","
Kaleo
",159,16,14
"
1989
","
Taylor Swift
",101,1,99
"
Journey's Greatest Hits
","
Journey
",93,10,426
"
Legend: The Best Of...
 ","
Bob Marley And The Wailers
",98,5,435
"
Kinda Don't Care
","
Justin Moore
",84,4,5
"
Trio: The Complete Trio Collection
","
Dolly Parton, Emmylou Harris, Linda Ronstadt
",-,-,-
"
Late Nights: The Album
","
Jeremih
",116,42,41
"
Mr. Misunderstood
 ","
Eric Church
",129,2,46
"
Still Brazy
","
YG
",125,6,13
"
The Pinkprint
","
Nicki Minaj
",128,2,92
"
Kidz Bop 32
","
Kidz Bop Kids
",109,9,9
"
 New English
","
Desiigner
",119,22,11
"
Bouquet (EP)
","
The Chainsmokers
",111,31,45
"
Meat And Candy
","
Old Dominion
",130,16,45
"
Last Year Was Complicated
","
Nick Jonas
",108,2,14
"
Greatest Hits
","
Guns N' Roses
",118,3,370
"
Here's To The Good Times
","
Florida Georgia Line
",123,4,194
"
 Title
","
Meghan Trainor
",127,1,88
"
Greatest Hits 1970-2002
","
Elton John
",-,12,123
"
Channel Orange
","
Frank Ocean
",124,2,49
"
Hero
","
Maren Morris
",114,5,15
"
Hozier
","
Hozier
",143,2,102
"
The Essential Michael Jackson
","
Michael Jackson
",-,46,172
"
Greatest Hits So Far...
","
Zac Brown Band
",120,20,90
"
At Night, Alone.
","
Mike Posner
",132,12,19
"
The Marshall Mathers LP 2
","
 Eminem
",136,1,146
"
The Getaway
","
Red Hot Chili Peppers
",51,2,13
"
Greatest Hits: Decade #1
","
Carrie Underwood
",146,4,93
"
Night Visions
","
Imagine Dragons
",139,2,211
"
Hymns
 ","
Joey + Rory
",95,4,27
"
Graduation
","
Kanye West
",142,1,97
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",140,22,286
"
Swaay (EP)
","
DNCE
",133,39,40
"
Born To Die
","
Lana Del Rey
",147,2,242
"
Chaos And The Calm
","
James Bay
",144,15,78
"
Crash My Party
","
Luke Bryan
",148,1,162
"
My Woman
","
Angel Olsen
",47,47,2
"
1
","
The Beatles
",121,1,242
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",134,1,75
"
 To Pimp A Butterfly
","
Kendrick Lamar
",145,1,79
"
I Like It When You Sleep, For You Are So Beautiful Yet So Unaware Of It
","
The 1975
",149,1,29
"
I Am...Sasha Fierce
","
Beyonce
",151,1,127
"
Platinum Hits
","
Jason Derulo
",68,68,7
"
Blue Neighbourhood
","
Troye Sivan
",137,7,41
"
Recovery
","
Eminem
",156,1,250
"
1000 Forms Of Fear
","
Sia
",154,1,110
"
SremmLife
","
Rae Sremmurd
",152,5,89
"
Royalty
","
Chris Brown
",164,3,39
"
Groovy People (EP)
","
Marc E. Bassy
",162,148,6
"
and the ANONYMOUS NOBODY
","
De La Soul
",102,12,3
"
Dark Sky Paradise
","
Big Sean
",163,1,82
"
Pixie Queen
","
Anthony Green
",-,-,-
"
Los Duo 2
","
Juan Gabriel
",110,56,4
"
How To Be A Human Being
","
Glass Animals
",112,20,3
"
Rolling Papers
","
Wiz Khalifa
",-,2,65
"
JEKYLL + HYDE
","
Zac Brown Band
",141,1,73
"
Trilogy
","
The Weeknd
",177,4,133
"
Simon And Garfunkel's Greatest Hits
","
Simon & Garfunkel
",157,5,146
"
Under Pressure
","
Logic
",181,4,43
"
Rodeo
","
Travis Scott
",150,3,44
"
Born Sinner
","
J. Cole
",176,1,81
"
Because The Internet
","
Childish Gambino
",187,7,107
"
I Am The Rain
","
Chely Wright
",-,-,-
"
V
","
Maroon 5
",172,1,107
"
Peace Is The Mission
","
Major Lazer
",169,12,67
"
Mind Of Mine
","
Zayn
",170,1,25
"
The Incredible True Story
","
Logic
",180,3,44
"
My House (EP)
","
Flo Rida
",175,14,76
"
 Damn Country Music
","
Tim McGraw
",166,5,41
"
Greatest Hits
","
Red Hot Chili Peppers
",158,18,101
"
RUN WILD. LIVE FREE. LOVE STRONG.
","
for KING & COUNTRY
",-,13,34
"
Lil' Boat
","
Lil Yachty
",182,113,9
"
AT.LONG.LAST.A$AP
","
A$AP Rocky
",192,1,67
"
Got Your Six
","
Five Finger Death Punch
",188,2,48
"
Made In The A.M.
","
One Direction
",174,2,44
"
Doo-Wops & Hooligans
","
Bruno Mars
",171,3,292
"
Vestido de Etiqueta: Por Eduardo Magallanes
","
Juan Gabriel
",-,128,2
"
American Beauty / American Psycho
","
Fall Out Boy
",191,1,87
"
Man On The Moon: The End Of Day
","
Kid Cudi
",-,4,99
"
The Black Parade
","
My Chemical Romance
",-,2,81
"
Greatest Hits
","
The Notorious B.I.G.
",161,1,68
"
Anything Goes
","
Florida Georgia Line
",178,1,101
