Song, Artist, Last Week, Peak Position, Weeks on Chart
"
WZRD
","
WZRD
",106,3,4
"
The Wall
","
Pink Floyd
",117,1,138
"
The E.N.D.
","
The Black Eyed Peas
",-,1,113
"
Curtain Call: The Hits
","
Eminem
",142,1,154
"
Greatest Hits
","
Guns N' Roses
",3,3,232
"
Mixed Emotions
","
Tanlines
",-,-,-
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",163,18,64
"
Elevate (Soundtrack)
","
Big Time Rush
",120,12,16
"
Outlaws Like Me
","
Justin Moore
",166,5,40
"
Into The Woods (EP)
","
Of Monsters And Men
",192,108,8
"
Flashback With The Monkees
","
The Monkees
",159,125,4
"
The Very Best Of Neil Diamond: The Studio Recordings
","
Neil Diamond
",174,45,16
"
God, Love & Romance
","
Fred Hammond
",143,8,8
"
Hats Off To The Bull
","
Chevelle
",160,20,16
"
Letters From Birmingham
","
Ruben Studdard
",73,73,2
"
The Best Of Aerosmith: 20th Century Masters...
","
Aerosmith
",179,67,42
"
deadmau5 At Play
","
deadmau5
",-,-,-
"
Back To Black
","
Amy Winehouse
",-,2,110
"
Anarchy, My Dear
","
Say Anything
",22,22,2
"
Reign Of Terror
","
Sleigh Bells
",152,12,5
"
Unbroken
","
Demi Lovato
",124,4,22
"
Family Man
","
Shooter Jennings
",53,53,2
"
Love Like Crazy
","
Lee Brice
",-,44,12
"
Lights
","
Ellie Goulding
",-,76,10
"
The Best Of Jackson 5: 20th Century Masters The Millennium Collection
","
 Jackson 5
",170,114,11
"
The Generous Mr. Lovewell
","
MercyMe
",125,3,43
"
Take A Back Road
","
Rodney Atkins
",-,8,12
"
Aim And Ignite
","
fun.
",185,71,5
"
The Head And The Heart
","
The Head And The Heart
",-,109,11
"
Hell: The Sequel (EP)
","
Bad Meets Evil
",183,1,41
"
Super Hits
 ","
Johnny Cash
",191,166,7
"
Greatest Hits
","
Motley Crue
",-,94,47
"
Thank Me Later
","
Drake
",130,1,85
"
I'm With You
","
Red Hot Chili Peppers
",-,2,26
"
Life At Best
","
Eli Young Band
",196,6,20
"
My World 2.0
","
Justin Bieber
",175,1,105
"
Silent Hour / Golden Mile (EP)
","
Daniel Rossen
",-,-,-
"
Il Volo
","
Il Volo
",157,10,25
"
How Great Is Our God: The Essential Collection
","
Chris Tomlin
",-,40,17
"
Where I Find You
","
Kari Jobe
",173,10,9
"
lovestrong.
","
Christina Perri
",189,4,41
"
Drive
","
Soundtrack
",194,31,14
"
Super Hits
","
Willie Nelson
",184,98,35
"
When The Sun Goes Down
","
Selena Gomez & The Scene
",161,3,39
"
An Afternoon In The Garden
","
Elvis Presley
",200,85,48
"
Icon: George Strait
","
George Strait
",172,62,19
"
Bon Iver
","
Bon Iver
",181,2,35
"
Arise: The Live Worship Expierence
","
William McDowell
",178,63,15
"
The Dark Side Of The Moon
","
Pink Floyd
",-,1,801
"
Identity
","
James Fortune & FIYA
",135,7,10
"
Licensed To Ill
","
Beastie Boys
",-,1,71
"
Digital Renegade
","
I See Stars
",45,45,2
"
Intimacy: Album III
","
Kem
",-,2,51
"
Fallen Empires
","
Snow Patrol
 ",-,5,10
