Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Lonely Road
","
The Red Jumpsuit Apparatus
",81,14,3
"
Finding Beauty In Negative Spaces
","
Seether
",134,9,69
"
Total Club Hits 2
","
DJ Skribble
",119,16,7
"
Incanto
","
Andrea Bocelli
",72,8,16
"
NCIS: The Official TV Soundtrack
","
Soundtrack
",82,82,2
"
Hook Me Up
","
The Veronicas
",159,107,8
"
My Love: Essential Collection
","
Celine Dion
",105,8,17
"
Greatest Hits
","
Bruce Springsteen & The E Street Band
",89,43,6
"
Here I Stand
","
Usher
",141,1,39
"
The Law Of Confession, Part I
","
Donald Lawrence & Co.
",124,72,3
"
Mothership
","
Led Zeppelin
",133,7,67
"
 We Started Nothing
","
The Ting Tings
",142,78,28
"
Kala
","
M.I.A.
",127,18,45
"
Daughtry
","
Daughtry
",118,1,118
"
He's Just Not That Into You
","
Soundtrack
",128,121,3
"
Thriving Ivory
","
Thriving Ivory
",150,102,8
"
Jason Isbell And The 400 Unit
","
Jason Isbell And The 400 Unit
",-,-,-
"
E=MC2
","
Mariah Carey
",-,1,26
"
Nick & Norah's Infinite Playlist
","
Soundtrack
",139,44,7
"
Seduction: Sinatra Sings Of Love
","
Frank Sinatra
",69,23,5
"
Confessions Of A Shopaholic
","
Soundtrack
",-,-,-
"
Want
","
3OH!3
",183,89,14
"
LAX
","
The Game
",137,2,26
"
Send One Your Love
","
Boney James
",120,77,3
"
Fleet Foxes
","
Fleet Foxes
",140,36,34
"
Revelation
","
Third Day
",116,6,30
"
Live: En Vivo Desde Mexico
","
Alacranes Musical
",-,-,-
"
35 Biggest Hits
","
Toby Keith
",143,2,42
"
Keep It Hid
","
Dan Auerbach
",101,101,2
"
Startin' Fires
","
Blake Shelton
",129,34,14
"
Human
","
Brandy
",136,15,11
"
Appeal To Reason
","
Rise Against
",166,3,20
"
A New Hallelujah
","
Michael W. Smith
",115,19,17
"
The New Game
","
Mudvayne
",145,15,14
"
And Winter Came...
","
Enya
",111,8,15
"
Thirsty
","
Marvin Sapp
",173,28,76
"
Little Voice
","
Sara Bareilles
",168,7,53
"
Don't Forget
","
Demi Lovato
",132,2,22
"
Gossip In The Grain
","
Ray LaMontagne
",155,3,19
"
For Emma, Forever Ago
","
Bon Iver
",172,64,12
"
Avenged Sevenfold
","
Avenged Sevenfold
",175,4,64
"
The Best Of NOW That's What I Call Music! 10th Anniversary
","
Various Artists
",151,32,15
"
Speaking Louder Than Before
","
Jeremy Camp
",130,38,13
"
Universal Mind Control
","
Common
",153,12,11
"
Keeps Gettin' Better: A Decade Of Hits
","
Christina Aguilera
",131,9,15
"
Blood Bank (EP)
","
Bon Iver
",160,16,5
"
The Way I See It
","
Raphael Saadiq
",121,19,18
"
Avant
","
Avant
",158,26,11
"
 The Altar And The Door
","
Casting Crowns
",125,2,76
"
Nothing But The Best
","
Frank Sinatra
",149,2,41
"
La Evolucion Romantic Style
","
Flex
",179,104,4
"
Greatest Hits
","
Keith Urban
",170,11,55
"
Para Siempre
","
Vicente Fernandez
",161,38,57
"
Cadillac Records
","
Soundtrack
",162,66,12
"
The Century Of Self
","
...And You Will Know Us By The Trail Of Dead
",-,-,-
"
Kari Jobe
","
Kari Jobe
",67,67,2
"
FOR(N)EVER
","
Hoobastank
",165,26,4
"
What I'm For
","
Pat Green
",122,18,4
"
Sing: Chapter 1
 ","
Wynonna
",117,37,3
"
X: Ten
","
Trace Adkins
",157,32,13
"
Already Free
","
The Derek Trucks Band
",152,19,6
"
The Way Of The Fist
","
 Five Finger Death Punch
",182,107,44
"
NOW That's What I Call Country
","
Various Artists
",144,7,26
"
The Spirit Of Apollo
","
N.A.S.A.
",-,-,-
"
Souled Out
","
Hezekiah Walker & LFC
",187,55,7
"
Cinco Diablo
","
Saliva
",-,104,6
"
Worlds Collide
","
Apocalyptica
",184,59,36
"
Gangsta Grillz: Dedication 3
","
Lil Wayne & DJ Drama
 ",-,111,9
"
The Illusion Of Progress
","
Staind
",188,3,27
"
Long Road Out Of Eden
","
Eagles
",138,1,69
"
Swing, Swing, Swing
","
Various Artists
",110,63,3
"
Hit Man: David Foster & Friends
","
David Foster
",167,46,15
"
Black Butterfly
","
Buckcherry
",193,8,18
"
Greatest Hits: Limited Edition
","
Tim McGraw
",148,10,39
"
Sweetheart: Our Favorite Artists Sing Their Favorite Love Songs
","
Various Artists
",84,84,3
"
Sleep Through The Static
","
Jack Johnson
",178,1,55
"
Vampire Weekend
","
Vampire Weekend
",-,17,47
"
Palabras Del Silencio
","
Luis Fonsi
",163,15,11
"
Juno
","
Soundtrack
",147,1,47
"
Paris Magnifique
","
Various Artists
",106,60,3
"
Good Girl Gone Bad: The Remixes
","
Rihanna
",156,106,4
"
Camp Rock
","
Soundtrack
",176,3,36
"
Play
","
Brad Paisley
",146,9,16
"
Road To Revolution: Live At Milton Keynes
","
Linkin Park
",194,41,13
"
The Definitive Rod Stewart
","
Rod Stewart
",171,70,14
"
Closer: The Best Of Sarah McLachlan
","
Sarah McLachlan
",190,11,20
