Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Dig Your Roots
","
Florida Georgia Line
",120,2,95
"
Illuminate
","
Shawn Mendes
",117,1,91
"
1989
","
Taylor Swift
",123,1,185
"
2014 Forest Hills Drive
","
J. Cole
",128,1,186
"
Montevallo
","
Sam Hunt
",125,3,192
"
Light Of Mine
","
KYLE
",110,29,6
"
Love Yourself: Her
","
BTS
",130,7,36
"
Trolls
","
Soundtrack
",133,3,92
"
In The Lonely Hour
","
Sam Smith
",155,2,211
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",149,5,99
"
Nothing Was The Same
","
Drake
",143,1,243
"
California Sunrise
","
Jon Pardi
",127,11,104
"
There's Really A Wolf
","
Russ
",134,7,60
"
Bigger
","
Sugarland
",97,11,3
"
Beach House 3
 ","
Ty Dolla $ign
",135,11,18
"
Greatest Hits
","
Guns N' Roses
",132,3,441
"
NOW That's What I Call Country, Volume 11
","
Various Artists
",87,44,3
"
ANTI
","
Rihanna
",131,1,127
"
A Decade Of Destruction
","
Five Finger Death Punch
",141,29,30
"
The Very Best Of Daryl Hall John Oates
","
Daryl Hall John Oates
",146,34,32
"
The Bigger Artist
","
A Boogie Wit da Hoodie
",140,4,39
"
Freddie
","
Freddie Gibbs
",-,-,-
"
A Love Letter To You
","
Trippie Redd
",175,64,45
"
Happy Endings
","
Old Dominion
",152,7,40
"
All Time Greatest Hits
","
Lynyrd Skynyrd
",148,56,26
"
Lil Boat 2
","
Lil Yachty
",156,2,16
"
Back In Black
","
AC/DC
",144,4,314
"
Tangled Up
","
Thomas Rhett
",154,6,138
"
Beautiful Trauma
","
P!nk
",115,1,37
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",142,16,139
"
Master The Day Of Judgement
","
YoungBoy Never Broke Again
",139,139,2
"
Vault: Greatest Hits 1980-1995
","
Def Leppard
",126,15,69
"
From A Room: Volume 1
","
Chris Stapleton
",136,2,60
"
Trip
","
Jhene Aiko
",159,5,40
"
Greatest Hits
","
The Notorious B.I.G.
",160,1,134
"
Abbey Road
","
The Beatles
",151,1,265
"
If You're Reading This It's Too Late
","
Drake
",171,1,175
"
Post Traumatic
","
Mike Shinoda
",16,16,2
"
The Life Of Pablo
","
Kanye West
",158,1,114
"
Doo-Wops & Hooligans
","
Bruno Mars
",161,3,381
"
Metallica
","
Metallica
",150,1,489
"
If I Know Me
","
Morgan Wallen
",162,72,9
"
Good Man
","
Ne-Yo
",108,33,3
"
Reloaded: 20 #1 Hits
","
Blake Shelton
",165,5,117
"
Joytime II
","
Marshmello
",-,-,-
"
Dangerous Woman
","
Ariana Grande
",172,2,103
"
T R A P S O U L
","
Bryson Tiller
",173,8,144
"
[Hybrid Theory]
","
Linkin Park
",169,2,214
"
Here's To The Good Times
","
Florida Georgia Line
",163,4,251
"
Prequelle
","
Ghost
",103,3,4
"
Mothership
","
Led Zeppelin
",167,7,258
"
Memories...Do Not Open
","
The Chainsmokers
",170,1,64
"
Too Hard
","
Lil Baby
",177,80,28
"
War & Leisure
","
Miguel
",200,9,30
"
Coloring Book
","
Chance The Rapper
",178,8,111
"
Disobey
 ","
Bad Wolves
",180,23,7
"
Mixed Up
","
The Cure
",-,14,42
"
Issa Album
","
21 Savage
",182,2,51
"
From The Fires
","
Greta Van Fleet
",147,36,31
"
From A Room: Volume 2
","
Chris Stapleton
",145,2,30
"
Smoke + Mirrors
","
Imagine Dragons
",179,1,108
"
Grateful
","
DJ Khaled
",185,1,53
"
Purpose
","
Justin Bieber
",199,1,136
"
Petaluma
","
This Wild Life
",-,-,-
"
Greatest Hits
","
Red Hot Chili Peppers
",181,18,175
"
Golden Hour
","
Kacey Musgraves
",192,4,13
"
Everybody
","
Logic
",184,1,60
"
Greatest Hits: Volume 2
","
Eagles
",168,52,20
"
25
 ","
Adele
",187,1,136
"
The Best Of 2Pac - Part 1: Thug
","
2Pac
",-,65,26
"
Sacred Hearts Club
","
Foster The People
 ",-,47,3
"
Flower Boy
","
Tyler, The Creator
",-,2,48
"
Blonde
","
Frank Ocean
",-,1,90
"
Harry Styles
","
Harry Styles
",-,1,40
"
Revival
","
Eminem
",191,1,28
"
Hot Rocks 1964-1971
","
The Rolling Stones
",-,4,270
"
Memories Don't Die
","
Tory Lanez
",-,3,16
"
Woodstock
","
Portugal. The Man
",196,32,54
"
 FUTURE
","
Future
",-,1,70
"
F.A.M.E.
","
Maluma
",195,37,6
