Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Dreams Of Fireflies (On A Christmas Night) (EP)
","
Trans-Siberian Orchestra
",36,9,8
"
Under The Mistletoe
","
Justin Bieber
",43,1,17
"
O.N.I.F.C.
","
Wiz Khalifa
",26,2,3
"
Pitch Perfect
","
Soundtrack
",-,12,9
"
Night Visions
","
Imagine Dragons
",51,2,16
"
The Hobbit: An Unexpected Journey
","
Soundtrack
",30,30,2
"
Uncaged
","
Zac Brown Band
",49,1,24
"
Warrior
","
Ke$ha
",35,6,3
"
GRRR!
","
The Rolling Stones
",50,19,6
"
Woman To Woman
","
Keyshia Cole
",44,10,5
"
Sigh No More
","
Mumford & Sons
",58,2,144
"
WOW Hits 2013
","
Various Artists
",47,35,13
"
Glee: The Music, The Christmas Album: Volume 3
","
Soundtrack
",20,20,2
"
Noel
","
Josh Groban
",41,1,43
"
My Head Is An Animal
","
Of Monsters And Men
",62,6,38
"
Tre!
","
Green Day
",13,13,2
"
Standing Ovation: The Greatest Songs From The Stage
","
Susan Boyle
",46,12,6
"
+
","
Ed Sheeran
",60,5,28
"
Come To The Well
","
Casting Crowns
",59,2,54
"
Global Warming
","
Pitbull
",57,14,5
"
NOW That's What I Call Today's Christmas
","
Various Artists
",56,34,7
"
My Christmas
","
Andrea Bocelli
",48,2,34
"
The Twilight Saga: Breaking Dawn: Part 2
","
Soundtrack
",54,3,6
"
 A Charlie Brown Christmas (Soundtrack)
","
Vince Guaraldi Trio
",53,23,28
"
The Lost Christmas Eve
","
Trans-Siberian Orchestra
",52,26,39
"
Heavenly Christmas
","
Jackie Evancho
",67,11,17
"
Doo-Wops & Hooligans
","
Bruno Mars
",70,3,114
"
Welcome To The Fishbowl
","
Kenny Chesney
",79,2,27
"
Hope On The Rocks
","
Toby Keith
",75,6,8
"
Joyas Prestadas: Pop
","
Jenni Rivera
",68,68,2
"
Trilogy
","
The Weeknd
",72,4,6
"
Red River Blue
","
Blake Shelton
",85,1,75
"
Based On A T.R.U. Story
","
2 Chainz
",83,1,19
"
NOW 43
","
Various Artists
",82,1,20
"
Christmas Eve And Other Stories
","
Trans-Siberian Orchestra
",63,48,29
"
Kidz Bop 22
","
Kidz Bop Kids
",78,3,23
"
Battle Born
","
The Killers
",182,3,14
"
Channel Orange
","
 Frank Ocean
",118,2,24
"
Lotus
","
Christina Aguilera
",81,7,6
"
El Camino
","
The Black Keys
",99,2,55
"
Eye On It
","
tobyMac
",86,1,17
"
The Heist
","
Macklemore & Ryan Lewis
",77,2,11
"
The 2nd Law
","
Muse
",100,2,12
"
Home For Christmas
","
Celtic Woman
",61,43,11
"
19
","
Adele
",111,4,166
"
Music From Another Dimension!
","
Aerosmith
",89,5,7
"
It's Christmas Time
","
Elvis Presley
",65,46,29
"
Merry Christmas
","
Mariah Carey
",66,3,36
"
Speak Now
","
Taylor Swift
",95,1,113
"
Uno!
","
Green Day
",87,2,13
"
Kiss
","
Carly Rae Jepsen
",93,6,14
"
What Christmas Means
","
Kem
",64,64,8
"
Miracle
","
Third Day
",91,10,7
"
Teenage Dream
","
 Katy Perry
",101,1,122
"
Dos!
","
Green Day
",71,9,6
"
Born To Die
","
Lana Del Rey
",117,2,47
"
Changed
 ","
Rascal Flatts
",124,3,38
"
I Will Always Love You: The Best Of Whitney Houston
","
Whitney Houston
",88,14,6
"
Kaleidoscope Dream
","
Miguel
",105,3,12
"
Pink Friday: Roman Reloaded
","
Nicki Minaj
",98,1,38
"
King Animal
","
Soundgarden
",96,5,6
"
Away From The World
","
Dave Matthews Band
",121,1,15
"
A Very Special Christmas: 25 Years Bringing Joy To The World
","
Various Artists
",73,61,8
"
Fearless
","
Taylor Swift
",94,1,208
"
Four The Record
","
Miranda Lambert
",131,3,58
"
Christmas Symphony
","
Mannheim Steamroller With Members Of The Czech Philharmonic Orchestra
",76,19,17
"
Joyas Prestadas: Banda
","
Jenni Rivera
",74,74,3
"
Glory In The Highest: Christmas Songs Of Worship
","
Chris Tomlin
",80,19,38
"
Own The Night
","
Lady Antebellum
",152,1,63
"
Viva Duets
","
Tony Bennett
",90,5,9
"
R.E.D
","
Ne-Yo
",92,4,7
"
Vicious Lies And Dangerous Rumors
","
Big Boi
",34,34,2
"
Christmas In The Sand
","
Colbie Caillat
",84,41,9
"
My Kinda Party
","
Jason Aldean
",123,2,111
"
Halcyon
","
Ellie Goulding
",129,9,11
"
1
","
The Beatles
",-,1,136
"
This Christmas
","
John Travolta & Olivia Newton-John
",110,81,5
"
California 37
 ","
Train
",159,4,36
"
Hands All Over
","
Maroon 5
",133,2,114
"
Boys & Girls
","
Alabama Shakes
",166,8,34
"
Songs From The Silver Screen
","
Jackie Evancho
",116,7,12
"
The Taylor Swift Holiday Collection (EP)
","
Taylor Swift
",104,20,37
"
Hard 2 Love
","
Lee Brice
",135,5,33
"
The Voice: The Complete Season 3 Collection
","
Cassadee Pope
",-,-,-
"
Halfway To Heaven
","
Brantley Gilbert
",142,4,71
"
A Very She & Him Christmas
","
She & Him
",109,12,15
"
Hello My Name Is...
","
Bridgit Mendler
",148,30,8
"
James Taylor At Christmas
","
James Taylor
",103,16,29
"
NOW That's What I Call Disney
","
Various Artists
",141,34,7
"
The Gift
","
Susan Boyle
",97,1,28
"
Paradise (EP)
","
Lana Del Rey
",145,10,6
"
North
","
matchbox twenty
",146,1,15
"
The Legend Of Johnny Cash
","
Johnny Cash
",140,5,97
"
The Foundation
","
Zac Brown Band
",154,9,211
"
The Band Perry
","
The Band Perry
",189,4,108
"
Living Things
","
 Linkin Park
",168,1,25
"
2112
","
Rush
",-,61,35
"
My World 2.0
","
Justin Bieber
",155,1,124
"
Glad Rag Doll
","
Diana Krall
",122,6,11
"
Holidays Rule
","
Various Artists
",119,42,7
"
Under The Mistletoe
","
Various Artists
",151,49,6
"
Ceremonials
","
Florence + The Machine
",177,6,59
"
Wild Ones
","
Flo Rida
",170,14,25
"
The Carpenter
","
The Avett Brothers
",-,4,13
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",190,18,80
"
Holiday Spirits
","
 Straight No Chaser
",128,46,25
"
Psychedelic Pill
","
Neil Young & Crazy Horse
",156,8,8
"
Taylor Swift
","
Taylor Swift
",167,5,269
"
Dreams And Nightmares
","
Meek Mill
",138,2,8
"
Koi No Yokan
","
Deftones
",163,11,6
"
White Christmas
","
Martina McBride
",115,64,28
"
Christmas Portrait
","
Carpenters
",114,114,25
"
Up All Night
","
Kip Moore
",173,6,33
"
Glee: The Music, Season 4: Volume 1
","
Soundtrack
",127,33,4
"
The Christmas Song
","
Nat King Cole
",106,100,12
"
Austin & Ally (Soundtrack)
","
Ross Lynch
",158,27,13
"
The Piano Guys
","
The Piano Guys
",132,44,9
"
Home For The Holidays
","
Andre Rieu
",112,56,8
"
The Best Of The Temptations Christmas
","
The Temptations
",102,102,4
"
Sticks & Stones
","
Cher Lloyd
",193,9,12
"
NOW That's What I Call Christmas! 4
","
Various Artists
",107,28,24
"
White Christmas
","
Bing Crosby
",125,105,12
"
NOW That's What I Call Country: Volume 5
","
Various Artists
",184,13,25
"
Christmas
","
Francesca Battistelli
",69,69,6
"
You Get What You Give
","
Zac Brown Band
",-,1,112
"
Blunderbuss
","
Jack White
",108,1,29
"
The Christmas Attic
","
Trans-Siberian Orchestra
",130,83,23
"
Tempest
","
Bob Dylan
",-,3,11
"
Blak And Blu
","
Gary Clark Jr.
",175,6,9
"
Transit Of Venus
","
Three Days Grace
",188,5,12
"
Abbey Road
","
The Beatles
",-,1,165
"
Stronger
","
Kelly Clarkson
",-,2,58
"
Elf
","
Soundtrack
",137,81,19
"
Release Me
","
Barbra Streisand
",192,7,10
"
Live At River Plate
","
AC/DC
",178,66,5
"
Christmas Cheers
","
Straight No Chaser
",160,38,25
"
Gravity
","
Lecrae
",-,3,12
"
Glee: The Music, The Christmas Album
","
Soundtrack
",139,3,19
"
Almeria
","
Lifehouse
",55,55,2
"
Fortune
","
Chris Brown
",-,1,24
"
Lungs
","
Florence + The Machine
",-,14,126
"
Clear As Day
","
Scotty McCreery
",-,1,46
"
Super Hits
","
Willie Nelson
",-,98,40
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",183,52,136
"
Bad
","
Michael Jackson
",-,1,106
"
Once Upon A Christmas
","
Kenny Rogers & Dolly Parton
",126,31,21
"
Mothership
","
Led Zeppelin
",-,7,140
"
Love Is A Four Letter Word
","
Jason Mraz
",161,2,32
"
Glee: The Music, The Christmas Album: Volume 2
","
Soundtrack
",147,6,10
"
 Crazy Ex-Girlfriend
","
Miranda Lambert
",-,6,106
"
Time Out Featuring Take Five
","
The Dave Brubeck Quartet
",195,68,31
"
Outlaws Like Me
","
Justin Moore
",-,5,61
"
Greatest Hits... So Far!!!
","
P!nk
",-,5,63
"
51 Songs Kids Really Love To Sing
","
Kids Choir
",144,81,11
"
We Are Love
","
Il Volo
",169,100,5
"
Kanye West Presents GOOD Music Cruel Summer
","
Various Artists
",-,2,13
"
One Wish: The Holiday Album
","
Whitney Houston
",120,49,13
"
 Chipmunks Christmas
","
Alvin And The Chipmunks
",153,111,6
"
These Are Special Times
","
Celine Dion
",150,2,36
