Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Dave Chappelle's Block Party
","
Soundtrack
",-,-,-
"
In My Mind
","
Heather Headley
",45,5,7
"
Eye To The Telescope
","
KT Tunstall
",40,40,6
"
The Emancipation Of Mimi
","
Mariah Carey
",37,1,49
"
Ghetto Classics
","
Jaheim
",35,1,5
"
The Sound Of Revenge
","
Chamillionaire
",51,10,17
"
Have A Nice Day
","
Bon Jovi
",47,2,26
"
That's So Raven Too!
","
Soundtrack
",44,44,2
"
The Little Willies
","
The Little Willies
",48,48,2
"
Celtic Woman
","
Celtic Woman
",89,53,51
"
NOW #1's
","
Various Artists
",46,6,8
"
Tha Carter II
","
Lil Wayne
",61,2,15
"
Tyler Perry's Madea's Family Reunion
","
Soundtrack
",34,25,4
"
Totally Country 5
","
Various Artists
",50,17,6
"
In Between Dreams
","
Jack Johnson
",55,2,55
"
NOW 20
","
Various Artists
",57,1,20
"
No Limits...Live
","
Martha Munizzi
",-,-,-
"
Twice The Speed Of Life
","
Sugarland
",56,16,61
"
'Live' Trucker
","
Kid Rock & The Twisted Brown Trucker Band
",38,12,3
"
Demon Days
","
Gorillaz
",63,6,43
"
Live At Stubb's
","
Matisyahu
",36,30,19
"
Monster Ballads: Platinum Edition
","
Various Artists
",59,18,7
"
The Road And The Radio
","
Kenny Chesney
",58,1,19
"
Confessions On A Dance Floor
","
Madonna
",60,1,18
"
Most Known Unknown
","
Three 6 Mafia
",64,3,25
"
Duets: The Final Chapter
","
The Notorious B.I.G.
",62,3,13
"
See You On The Other Side
","
Korn
",68,3,15
"
Time Well Wasted
","
Brad Paisley
",71,2,31
"
Barrio Fino: En Directo
","
Daddy Yankee
",66,24,14
"
Hillbilly Deluxe
","
Brooks & Dunn
 ",72,3,29
"
Greatest Hits
","
Guns N' Roses
",69,3,104
"
Sweatsuit
","
Nelly
",65,26,17
"
You Can't Fix Stupid
","
Ron White
",70,14,6
"
Late Registration
","
Kanye West
",67,1,29
"
#1's
","
Destiny's Child
",75,1,21
"
Let's Get It: Thug Motivation 101
","
Young Jeezy
",74,2,34
"
Hypnotize
","
System Of A Down
",84,1,17
"
Rise
","
Building 429
",-,-,-
"
How To Save A Life
","
The Fray
",102,82,11
"
The Autumn Effect
","
10 Years
",109,72,21
"
She Wants Revenge
","
She Wants Revenge
",99,38,7
"
The Road To Here
","
Little Big Town
",85,63,24
"
Super Colossal
","
Joe Satriani
",-,-,-
"
Hustle & Flow
","
Soundtrack
",73,30,22
"
Flyleaf
","
Flyleaf
",124,88,4
"
Hero
","
Kirk Franklin
",78,13,24
"
Kerosene
","
Miranda Lambert
",76,18,49
"
Ten Thousand Fists
","
Disturbed
",80,1,26
"
 American Idiot
","
Green Day
",87,1,78
"
X&Y
","
Coldplay
",81,1,41
"
Into The Rush
","
Aly & AJ
",96,36,31
"
 Modern Day Drifter
","
Dierks Bentley
",103,6,45
"
Greatest Hits 1970-1978
","
Black Sabbath
",-,-,-
"
A Piece Of My Passion
","
Juanita Bynum
",88,40,9
"
Fireflies
","
Faith Hill
",79,1,33
"
Jason Aldean
","
Jason Aldean
",100,37,34
"
Ain't Nobody Worryin'
","
Anthony Hamilton
",91,19,14
"
Amarantine
","
Enya
",86,6,17
"
WOW Gospel 2006
","
Various Artists
",77,20,7
"
Everytime We Touch
","
Cascada
",101,67,4
"
Lights And Sounds
","
Yellowcard
",90,5,8
"
Love. Angel. Music. Baby.
","
Gwen Stefani
",98,5,69
"
Fox Confessor Brings The Flood
","
Neko Case
",54,54,2
"
Timeless
","
Sergio Mendes
",82,44,5
"
Chapter V
","
Staind
",110,1,32
"
Dark Light
","
HIM
",93,18,25
"
City Of Evil
","
Avenged Sevenfold
",107,30,41
"
Ludacris Presents...Disturbing Tha Peace
","
Ludacris And DTP
",111,11,14
"
21 Number Ones
","
Kenny Rogers
",105,24,8
"
Down For Life
","
D4L
",92,22,19
"
You Don't Know Me: The Songs Of Cindy Walker
","
Willie Nelson
",-,-,-
"
Greatest Hits
","
Creed
",113,15,42
"
For Me, It's You
","
Train
",106,10,7
"
Greatest Hits 2
","
Toby Keith
",114,3,71
"
Doin' Somethin' Right
","
Billy Currington
",112,11,22
"
Get Lifted
","
John Legend
",108,4,52
"
What The Game's Been Missing!
","
Juelz Santana
",94,9,17
"
Extreme Behavior
","
Hinder
",137,121,7
"
Retaliation
","
Dane Cook
",120,4,34
"
U.S.A. Still United
","
Ying Yang Twins
",118,45,12
"
The Peoples Champ
","
Paul Wall
",127,1,27
"
Nickelodeon Kids' Choice Vol. 2
","
Various Artists
",-,-,-
"
Il Divo
","
Il Divo
",129,4,48
"
Plans
","
Death Cab For Cutie
",121,4,29
"
The Real Thing
","
Bo Bice
",97,4,14
"
Get Rich Or Die Tryin'
","
Soundtrack
",119,2,19
"
Amor
","
Andrea Bocelli
",117,117,3
"
Wildflower
","
Sheryl Crow
",126,2,25
"
Radio Disney Jams 8
","
Various Artists
",125,89,6
"
Lifesong
","
Casting Crowns
",130,9,29
"
Testify
 ","
P.O.D.
",123,9,8
"
Nuestro Amor
","
RBD
",131,88,22
"
Comin' To Your City
","
Big & Rich
",192,7,18
"
To Love Again: The Duets
","
Chris Botti
",178,18,22
"
WOW Hits 2006
","
Various Artists
",122,42,24
"
Country Is My Rock
","
Trent Tomlinson
",95,95,2
"
Pa'l Mundo
","
Wisin & Yandel
",144,30,17
"
Most Wanted
","
Hilary Duff
",143,1,31
"
Brokeback Mountain
","
Soundtrack
",83,54,11
"
Wherever You Are
","
Third Day
",132,8,20
"
Rebelde
","
RBD
",153,95,32
"
2006 Grammy Nominees
","
Various Artists
",115,14,8
"
The Melody And The Energetic Nature Of Volume
","
Evans Blue
",159,106,4
"
Da Hitman Presents Reggaeton Latino
","
Don Omar
",150,61,15
"
 16 Biggest Hits
","
Johnny Cash & June Carter Cash
",133,126,3
"
Algo De Mi
","
Conjunto Primavera
",104,82,3
"
...Something To Be
","
Rob Thomas
",145,1,47
"
Something To Be Proud Of: The Best Of 1999-2005
","
Montgomery Gentry
",141,20,20
"
Greatest Hits
","
Ricky Nelson
",147,56,12
"
Live Like You Were Dying
","
Tim McGraw
",151,1,78
"
Make Believe
","
Weezer
",142,2,45
"
III
","
Joe Nichols
",148,7,21
"
Reba: #1's
","
Reba McEntire
",139,12,17
"
With Teeth
","
Nine Inch Nails
",161,1,40
"
There's Something About Remy: Based On A True Story
","
Remy Ma
",135,33,6
"
Horse Of A Different Color
","
Big & Rich
",181,6,97
"
Real Fine Place
","
Sara Evans
",152,3,24
"
Prairie Wind
","
Neil Young
",160,11,25
"
The Silence In Black And White
","
Hawthorne Heights
",171,56,65
"
Arriving
","
Chris Tomlin
",177,39,24
"
How To Dismantle An Atomic Bomb
","
U2
",136,1,54
"
Supernature
","
Goldfrapp
",138,138,2
"
Welcome To Jamrock
","
Damian "Jr. Gong" Marley
",140,7,27
"
Masterpiece: Nuestra Obra Maestra
","
RKM & Ken-Y
",168,101,5
"
Black Cadillac
","
Rosanne Cash
",174,78,8
"
Mary Mary
","
Mary Mary
",156,8,26
"
Here For The Party
","
Gretchen Wilson
",155,2,97
"
Straight To Hell
","
Hank Williams III
",134,73,3
"
Oral Fixation Vol. 2
","
Shakira
",194,5,16
"
Timeless
 ","
Martina McBride
",165,3,22
"
I Am Me
","
Ashlee Simpson
",158,1,22
"
Music Of The Sun
","
Rihanna
",173,10,29
"
Trill
","
Bun-B
",176,6,22
"
Hot Fuss
 ","
The Killers
",166,7,92
"
One Tree Hill Volume 2: Friends With Benefit
","
Soundtrack
",162,54,6
"
All Jacked Up
","
Gretchen Wilson
",170,1,25
"
Reggaeton Ninos Vol. 1
","
Reggaeton Ninos
",164,146,10
"
Baby Einstein: Lullaby Classics
","
The Baby Einstein Music Box Orchestra
",185,169,16
"
Rent: Selections From The Original Motion Picture
","
Soundtrack
",149,43,13
"
A Time To Love
","
Stevie Wonder
",-,5,19
"
Ev'rybody Know Me
","
YoungBloodZ
",-,44,12
"
The Massacre
","
50 Cent
",169,1,55
"
Never Trust A Hippy
","
NOFX
",-,-,-
"
Rent
","
Soundtrack
",154,40,18
"
Directo Al Corazon
","
 Gilberto Santa Rosa
",-,-,-
"
Greatest Hits
","
Blink-182
",184,6,20
"
All That I Am
","
Santana
",179,2,20
"
Greatest Hits
","
Bone Thugs-N-Harmony
",182,95,49
"
Money Is Still A Major Issue
","
Pitbull
",175,25,18
"
Switch
","
INXS
",188,17,16
"
First Impressions Of Earth
","
The Strokes
",167,4,11
"
Us And Them
","
Shinedown
",189,23,24
"
The Life Pursuit
","
Belle And Sebastian
",157,65,6
"
The Gospel
","
Soundtrack
",183,82,19
"
Historia De Una Reina
","
Ana Gabriel
",193,173,10
"
Mi Sangre
","
Juanes
",187,33,49
"
Mezmerize
","
System Of A Down
",199,1,44
