Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Chris Brown
","
Chris Brown
",44,2,21
"
Underage Thinking
","
Teddy Geiger
",41,8,5
"
Your Man
","
Josh Turner
",37,2,13
"
Yes, Virginia...
","
The Dresden Dolls
",-,-,-
"
It's Time
","
Michael Buble
",38,7,63
"
Songs About Me
","
Trace Adkins
",50,11,57
"
Youth
","
Matisyahu
",47,4,7
"
Wolves In Wolves' Clothing
","
NOFX
",-,-,-
"
FishScale
","
Ghostface Killah
",52,4,4
"
Unwritten
","
Natasha Bedingfield
",42,26,27
"
Foiled
","
Blue October
",69,29,3
"
A Blessing And A Curse
","
Drive-By Truckers
",-,-,-
"
NOW Latino
","
Various Artists
",55,36,5
"
On Top Of Our Game
 ","
Dem Franchize Boyz
",65,5,11
"
Eye To The Telescope
","
KT Tunstall
",58,40,11
"
If Only You Were Lonely
","
Hawthorne Heights
",54,3,8
"
In Between Dreams
","
Jack Johnson
 ",72,2,60
"
Show Your Bones
","
Yeah Yeah Yeahs
",61,11,4
"
The Best Of Poison: 20 Years Of Rock
","
Poison
",49,17,3
"
Thanks For The Memory... The Great American Songbook Vol. IV
","
 Rod Stewart
",-,2,20
"
My Ghetto Report Card
","
E-40
",71,3,6
"
Flyleaf
","
Flyleaf
",97,60,9
"
Hillbilly Deluxe
","
Brooks & Dunn
",68,3,34
"
Modern Day Drifter
","
Dierks Bentley
",76,6,50
"
MTV2 Headbangers Ball: The Revenge
","
Various Artists
",60,60,2
"
Reality Check
","
Juvenile
",56,1,7
"
Unpredictable
","
Jamie Foxx
",59,1,18
"
See You On The Other Side
","
Korn
",84,3,20
"
15
","
Buckcherry
",48,48,2
"
Whatever People Say I Am, That's What I'm Not
","
Arctic Monkeys
",89,24,9
"
Have A Nice Day
","
Bon Jovi
",73,2,31
"
Stone Cold Classics
","
Queen
",45,45,2
"
The Road And The Radio
","
Kenny Chesney
",66,1,24
"
Kidz Bop 9
","
Kidz Bop Kids
",16,2,9
"
Time Well Wasted
","
Brad Paisley
",79,2,36
"
At War With The Mystics
","
The Flaming Lips
",57,11,3
"
In My Mind
","
Heather Headley
",80,5,12
"
Demon Days
","
Gorillaz
",81,6,48
"
A Death-Grip On Yesterday
","
 Atreyu
",74,9,4
"
Dipset: The Movement Moves On
","
Cam'Ron Presents Dukedagod
",53,53,2
"
The Emancipation Of Mimi
","
Mariah Carey
",83,1,54
"
WOW Worship (Aqua)
","
Various Artists
",75,75,3
"
Both Sides Of The Gun
","
Ben Harper
",78,7,5
"
Most Known Unknown
","
Three 6 Mafia
",94,3,30
"
Tha Carter II
","
Lil Wayne
",92,2,20
"
Karmacode
","
Lacuna Coil
",85,28,3
"
Hero
","
Kirk Franklin
",91,13,29
"
Greatest Hits
","
Guns N' Roses
",95,3,109
"
Rappa Ternt Sanga
","
T-Pain
",87,33,20
"
The Road To Here
","
Little Big Town
",101,63,29
"
On An Island
","
David Gilmour
",93,6,7
"
Into The Rush
","
Aly & AJ
",36,36,36
"
Jason Aldean
","
Jason Aldean
",109,37,39
"
Ancora
","
Il Divo
",82,1,13
"
Confessions On A Dance Floor
","
Madonna
",102,1,23
"
Wood Work
","
Da Backwudz
",-,-,-
"
Lifesong
","
Casting Crowns
",103,9,34
"
NOW #1's
","
Various Artists
",64,6,13
"
Barrio Fino: En Directo
","
Daddy Yankee
",111,24,19
"
The Heart Of Tha Streetz, Vol. 2 (I Am What I Am)
","
B.G.
",104,6,5
"
She Wants Revenge
","
She Wants Revenge
",124,38,12
"
Chapter V
 ","
Staind
",116,1,37
"
Operation: Mindcrime II
","
Queensryche
",90,14,3
"
Water & Bridges
","
Kenny Rogers
",86,14,5
"
Get Rich Or Die Tryin'
","
Soundtrack
",112,2,24
"
The Rising Tied
","
Fort Minor
",193,60,6
"
Celtic Woman
","
Celtic Woman
",126,53,56
"
Ten Thousand Fists
","
Disturbed
",122,1,31
"
Ain't Nobody Worryin'
","
Anthony Hamilton
",129,19,19
"
X&Y
","
Coldplay
",120,1,46
"
Amor Eterno: Los Exitos
","
Rocio Durcal
",127,61,6
"
21 Number Ones
","
Kenny Rogers
",114,24,13
"
Twice The Speed Of Life
","
Sugarland
",100,16,66
"
You In Reverse
","
Built To Spill
",63,63,2
"
Stardust... The Great American Songbook Vol. III
","
Rod Stewart
",-,1,32
"
Greatest Hits 2
","
Toby Keith
",110,3,76
"
Death By Sexy...
","
Eagles Of Death Metal
",113,113,2
"
Wildflower
","
Sheryl Crow
",105,2,30
"
La Historia Del Divo
","
Juan Gabriel
",121,92,3
"
City Of Evil
","
Avenged Sevenfold
",131,30,46
"
The Peoples Champ
","
Paul Wall
",132,1,32
"
Fireflies
","
Faith Hill
",96,1,38
"
Extreme Behavior
","
Hinder
",158,121,12
"
Everytime We Touch
","
Cascada
",123,67,9
"
American Idiot
","
Green Day
",98,1,83
"
Dark Light
","
HIM
",138,18,30
"
Retaliation
","
Dane Cook
",134,4,39
"
Let's Get It: Thug Motivation 101
","
Young Jeezy
",137,2,39
"
Monster Ballads: Platinum Edition
","
Various Artists
",117,18,12
"
Greatest Hits
","
Creed
",148,15,47
"
The Capitol Albums Vol. 2
","
The Beatles
",46,46,2
"
Totally Country 5
","
Various Artists
",99,17,11
"
 Ringleader Of The Tormentors
","
Morrissey
",88,27,3
"
Hypnotize
","
System Of A Down
",141,1,22
"
Sound The Alarm
","
Saves The Day
",67,67,2
"
Ghetto Classics
","
 Jaheim
",136,1,10
"
Historias Que Contar
","
Los Tigres del Norte
",118,72,3
"
Pay The Devil
","
Van Morrison
",151,26,7
"
Timeless
","
Sergio Mendes
",-,44,8
"
Love. Angel. Music. Baby.
","
Gwen Stefani
",159,5,74
"
Leave The Light On
","
Jeff Bates
",62,62,2
"
Live At Stubb's
","
Matisyahu
",143,30,24
"
Il Divo
","
Il Divo
",161,4,53
"
The Melody And The Energetic Nature Of Volume
","
Evans Blue
",-,106,8
"
Plans
","
Death Cab For Cutie
",152,4,34
"
Late Registration
","
Kanye West
",150,1,34
"
The Little Willies
","
The Little Willies
",171,48,7
"
#1's
","
Destiny's Child
",145,1,26
"
Kerosene
","
Miranda Lambert
",125,18,54
"
Take The Lead
","
Soundtrack
",162,148,3
"
The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe
","
Soundtrack
",130,43,11
"
Stay Tru
","
Pastor Troy
",-,-,-
"
RBD: Live In Hollywood
","
RBD
",147,120,3
"
A Piece Of My Passion
","
Juanita Bynum
",146,40,14
"
NOW 20
","
Various Artists
",128,1,25
"
Tyler Perry's Madea's Family Reunion
","
Soundtrack
",190,25,9
"
Smile, It's The End Of The World
","
Hawk Nelson
",140,75,3
"
The Autumn Effect
","
10 Years
",154,72,26
"
Electric Rodeo
","
Shooter Jennings
",168,64,3
"
Hearts Of The Innocent
","
Kutless
",107,45,5
"
Lights And Sounds
","
Yellowcard
",153,5,13
"
Doin' Somethin' Right
","
Billy Currington
",157,11,27
"
Nothing Left To Lose
","
Mat Kearney
",-,-,-
"
Heroine
","
From First To Last
",180,25,5
"
WOW Hits 2006
","
Various Artists
",119,42,29
"
WOW Gospel 2006
","
Various Artists
",164,20,12
"
Music Of The Sun
","
Rihanna
",177,10,34
"
Duets: The Final Chapter
","
The Notorious B.I.G.
",172,3,18
"
Sweatsuit
","
Nelly
",142,26,22
"
Arriving
","
Chris Tomlin
",155,39,29
"
Ludacris Presents...Disturbing Tha Peace
","
Ludacris And DTP
 ",170,11,19
"
Tough All Over
","
Gary Allan
",178,3,22
"
That's So Raven Too!
","
Soundtrack
",77,44,7
"
'Live' Trucker
","
Kid Rock & The Twisted Brown Trucker Band
",149,12,8
"
No Limits...Live
","
Martha Munizzi
",173,60,6
"
Greatest Hits: We Will Rock You
","
Queen
",115,42,10
"
Hustle & Flow
","
Soundtrack
 ",184,30,27
"
Top Of The Line
","
Tito "El Bambino" El Patron
",163,85,3
"
Passion: Everything Glorious
","
Passion Worship Band
",175,69,3
"
For Me, It's You
","
Train
",188,10,12
"
...Something To Be
","
Rob Thomas
",187,1,52
"
Amarantine
","
Enya
",139,6,22
"
Wherever You Are
","
Third Day
",144,8,25
"
Rosenrot
","
Rammstein
",166,47,4
"
Here For The Party
","
Gretchen Wilson
",-,2,100
"
U.S.A. Still United
","
Ying Yang Twins
",196,45,17
"
Girl Next Door
","
Saving Jane
",133,133,2
"
Welcome To Jamrock
","
Damian "Jr. Gong" Marley
",-,7,31
"
Speak For Yourself
","
Imogen Heap
",-,145,8
"
The Best Of Anthony Burger: From The Homecoming Series
","
Anthony Burger
",-,-,-
"
Radio Disney Jams 8
","
Various Artists
",70,70,11
"
Fox Confessor Brings The Flood
","
Neko Case
",179,54,7
"
Us And Them
","
Shinedown
",-,23,28
"
Under The Covers Vol. 1
","
Matthew Sweet And Susanna Hoffs
",-,-,-
"
Reggaeton Ninos Vol. 1
","
Reggaeton Ninos
",-,146,13
"
III
","
Joe Nichols
",191,7,26
"
Amor
","
Andrea Bocelli
",176,117,8
"
Words Came Back To Me
","
Sonya Kitchell
",189,172,3
"
Garden Ruin
","
Calexico
",156,156,2
"
My Homies Part 2
","
Scarface
",-,12,6
"
Blood In Blood Out
","
AMB
",-,-,-
"
Live Like You Were Dying
","
Tim McGraw
",192,1,83
