Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Country Strong: More Music From The Motion Picture
","
Soundtrack
",91,23,6
"
Hundred More Years
","
Francesca Battistelli
",103,16,8
"
Gunz N' Butta
","
Cam'ron & Vado
",-,-,-
"
My World (EP)
","
Justin Bieber
",151,5,75
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",107,24,24
"
The Best Of Aerosmith: 20th Century Masters...
","
Aerosmith
",67,67,3
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",92,5,24
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",78,1,22
"
Save Me, San Francisco
","
Train
",98,17,76
"
Extended Versions
","
Bad Company
",86,85,4
"
The Suburbs
","
Arcade Fire
",89,1,38
"
Extended Versions
","
Creedence Clearwater Revisited
",74,74,9
"
The Best Of Boyz II Men: 20th Century Masters The Millennium Collection
","
Boyz II Men
",70,70,9
"
 An Afternoon In The Garden
","
Elvis Presley
",85,85,6
"
The Family Sign
","
Atmosphere
",13,13,2
"
Reckless & Relentless
","
Asking Alexandria
",48,9,3
"
Burlesque
","
Soundtrack
",93,18,22
"
Number One Hits
","
Tim McGraw
",112,27,21
"
Doggumentary
","
Snoop Dogg
",72,8,4
"
Awake
","
Skillet
",122,2,87
"
The E.N.D.
","
The Black Eyed Peas
",133,1,98
"
Extended Versions
","
 Foreigner
",88,88,3
"
Animal
","
Ke$ha
",132,1,68
"
50 Silly Songs
","
The Countdown Kids
",104,99,3
"
Pop N Party
","
The Hit Crew
",105,100,4
"
I Am The Dance Commander + I Command You To Dance
","
Ke$ha
",140,36,5
"
WOW #1's (Yellow)
","
Various Artists
",165,102,7
"
Greatest Hits, Vol. 1
","
Hank Williams Jr.
",101,101,4
"
50 Fun Songs For Kids
","
The Countdown Kids
",121,104,3
"
Martin Scorsese Presents The Blues: Stevie Ray Vaughan
","
Stevie Ray Vaughan
",109,105,4
"
Rio
","
Soundtrack
",-,-,-
"
Vices & Virtues
","
Panic! At The Disco
",108,7,5
"
The Second Decade of Rock & Roll 1981-1991
","
REO Speedwagon
",114,108,4
"
Fearless
","
Taylor Swift
",197,1,128
"
Love Letter
","
R. Kelly
",96,6,19
"
Capo
","
Jim Jones
",68,20,3
"
Opus Collection: Something To Talk About
","
Bonnie Raitt
",82,82,2
"
The Best Of George Strait: 20th Century Masters The Millennium Collection
","
George Strait
",97,76,24
"
How To Become Clairvoyant
","
Robbie Robertson
",53,13,3
"
Super Hits
","
Janis Joplin
",113,113,3
"
Bad, Bad Leroy Brown & Other Favorites
","
Jim Croce
",116,116,4
"
The Best Of Barry White: 20th Century Masters The Millennium Collection
","
Barry White
",106,100,11
"
Greatest Hits
","
Foo Fighters
",45,11,29
"
The Resistance
","
Muse
",-,3,66
"
Super Hits
","
Roy Orbison
 ",120,120,4
"
Move
","
Third Day
",-,9,22
"
WOW Gospel 2011: The Year's 30 Top Gospel Artists And Songs
","
Various Artists
",127,29,12
"
Charleston, SC 1966
","
Darius Rucker
",138,2,28
"
WOW Hits 2011
","
Various Artists
",161,26,29
"
Moving Pictures
","
Rush
",100,51,4
"
Tron: Legacy Reconfigured
","
Daft Punk
",71,16,3
"
Super Hits
","
Willie Nelson
",125,125,6
"
Judge Jerrod & The Hung Jury
","
 Jerrod Niemann
",148,7,40
"
Prince Royce
","
Prince Royce
",135,77,24
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",136,67,66
"
Enjoy Yourself
","
Billy Currington
",142,9,31
"
7 ...
","
Mint Condition
",118,33,3
"
Curtain Call: The Hits
","
Eminem
",154,1,114
"
High Maintenance (EP)
","
Miranda Cosgrove
",-,34,5
"
Tomboy
","
Panda Bear
",29,29,2
"
The 50 Greatest Pieces Of Classical Music
","
London Philharmonic Orchestra
",-,-,-
"
Civilian
","
Wye Oak
",-,-,-
"
50 Sing Along Songs For Kids
","
The Countdown Kids
",160,138,2
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",126,126,4
"
10 Great Songs
","
Pat Benatar
",123,123,2
"
Unida Cantina
","
Roger Clyne And The Peacemakers
",-,-,-
"
And If Our God Is For Us...
","
Chris Tomlin
",130,17,23
"
Sucker Punch
","
Soundtrack
",90,22,5
"
The Essentials
","
Tommy James And The Shondells
",131,131,4
"
What If We Were Real
","
Mandisa
",110,66,3
"
Taylor Swift
","
Taylor Swift
",-,5,231
"
 The King Is Dead
","
The Decemberists
",145,1,14
"
W H O K I L L
","
tUnE-YaRdS
",-,-,-
"
Number Ones
","
Michael Jackson
",164,13,106
"
A Perfect Day
","
Bob Schneider
",-,-,-
"
Intimacy: Album III
","
Kem
",146,2,36
"
Dark Horse
","
Nickelback
",192,2,124
"
Blood Pressures
","
The Kills
",94,37,3
"
A Thousand Suns
","
Linkin Park
",162,1,32
"
Passion, Pain & Pleasure
","
Trey Songz
",144,2,32
"
The Love Of God
","
Kenny Rogers
",134,27,7
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",158,54,180
"
Kiss And Tell
","
Selena Gomez & The Scene
",-,9,57
"
War Is The Answer
","
Five Finger Death Punch
",159,7,77
"
The Best Of Lionel Richie: 20th Century Masters The Millennium Collection
","
Lionel Richie
",143,143,4
"
Hits Alive
","
Brad Paisley
",181,9,25
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",173,8,161
"
Carolina
","
Eric Church
",152,17,69
"
Full Moon Fever
","
Tom Petty
",147,3,74
"
Journey's Greatest Hits
","
 Journey
",168,10,165
"
Glee: Season One: The Music Volume 1
","
Soundtrack
",-,4,73
"
Come Around Sundown
","
Kings Of Leon
",153,2,27
"
Viva El Principe
","
Cristian Castro
 ",174,49,18
"
Thank Me Later
","
Drake
",169,1,45
"
Science & Faith
","
The Script
",-,3,13
"
Last Train To Paris
 ","
Diddy - Dirty Money
",190,7,18
"
Get Closer
","
Keith Urban
",166,7,23
"
Flockaveli
","
Waka Flocka Flame
",156,6,29
"
10 Great Songs
","
George Thorogood
",171,171,2
"
All About You
","
Jeremih
",193,27,19
"
Barton Hollow
","
The Civil Wars
",155,12,12
"
Nightmare
","
Avenged Sevenfold
",196,1,39
"
The Head And The Heart
","
The Head And The Heart
",-,-,-
"
Above And Beyonce: Video Collection & Dance Mixes (EP)
","
Beyonce
",167,35,17
"
Let Your Hair Down
","
The Steve Miller Band
",-,-,-
"
Collapse Into Now
","
R.E.M.
",124,5,7
"
Play On
","
Carrie Underwood
",-,1,73
"
 4X4=12
","
deadmau5
",180,47,19
"
Born Again
","
newsboys
",129,4,28
"
Swan Songs
","
Hollywood Undead
",-,22,82
"
Loverboy
","
Brett Dennen
",55,55,2
"
Blessings
","
Laura Story
",102,102,2
"
NOW 36
","
Various Artists
",-,4,23
"
Flashback With The Grateful Dead
","
Grateful Dead
",194,189,2
"
Easton Corbin
","
Easton Corbin
",183,10,54
"
Un Siglo De Amor
","
Tierra Cali
",-,-,-
"
The Right To Bare Arms
","
Larry The Cable Guy
",179,7,29
"
Greatest Hits
","
Guns N' Roses
",184,3,204
"
Mothership
","
Led Zeppelin
",-,7,109
"
 Los Huevos Rancheros
","
Joan Sebastian
",139,120,3
"
Two
","
Lenka
",-,-,-
"
Greatest Hits Volume 1
","
Rascal Flatts
",-,6,103
"
My Darkest Days
","
My Darkest Days
",182,38,27
"
Greatest Hits 3
","
Tim McGraw
",185,9,17
"
The Return Of Mr. Zone 6
","
Gucci Mane
",137,18,5
