Song, Artist, Last Week, Peak Position, Weeks on Chart
"
From The Bottom To The Top
","
Sammie
",61,61,14
"
A Place In The Sun
","
Tim McGraw
",79,1,59
"
Thankful
","
Mary Mary
",59,59,7
"
Europop
","
Eiffel 65
",63,4,29
"
Lonely Grill
","
Lonestar
",75,28,55
"
Wide Open Spaces
","
Dixie Chicks
",82,4,125
"
Alma Caribena -- Caribbean Soul
","
Gloria Estefan
",65,50,4
"
Silver & Gold
","
Neil Young
",105,22,8
"
Two Against Nature
","
Steely Dan
",101,6,16
"
Ultimate Dance Party 2000
","
Various Artists
",70,70,2
"
Slipknot
","
Slipknot
 ",76,51,49
"
Hooray For Boobies
","
Bloodhound Gang
",57,14,16
"
Yeeeah Baby
","
Big Punisher
",69,3,11
"
Dizzy Up The Girl
","
Goo Goo Dolls
",86,15,91
"
Farmhouse
","
Phish
",72,12,5
"
War & Peace Vol. 2 (The Peace Disc)
","
Ice Cube
",77,3,13
"
The Family Values Tour 1999
","
Various Artists
",62,32,4
"
Fear Of Flying
","
Mya
",64,15,8
"
Ideal
","
Ideal
",96,88,23
"
No. 4
","
Stone Temple Pilots
",87,6,24
"
BTNHResurrection
","
Bone Thugs-N-Harmony
",73,2,16
"
Gladiator
","
Soundtrack
",83,66,7
"
Balance & Options
","
DJ Quik
",68,18,5
"
Under The Influence
","
Alan Jackson
",120,9,34
"
Voodoo
","
D'Angelo
",92,1,21
"
5
","
Lenny Kravitz
",89,28,110
"
Book Of Thugs: Chapter A.K., Verse 47
","
Trick Daddy
",71,26,18
"
The Abba Generation
","
A*Teens
",121,97,5
"
Who Needs Guitars Anyway?
","
Alice Deejay
",88,76,12
"
She Rides Wild Horses
","
Kenny Rogers
",128,60,39
"
How Do You Like Me Now?!
","
Toby Keith
",110,85,24
"
Everywhere We Go
","
Kenny Chesney
",112,51,68
"
Sooner Or Later
","
BBMak
",111,102,5
"
Mountain High...Valley Low
","
Yolanda Adams
",104,103,15
"
Make Yourself
","
Incubus
",93,62,29
"
The Whole Shebang
","
SHeDAISY
",99,70,58
"
Ear-Resistible
","
The Temptations
",85,54,5
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",106,2,30
"
Shake It Up
","
Boney James/Rick Braun
",81,78,3
"
The Sickness
","
Disturbed
",119,109,8
"
Brave New World
","
Iron Maiden
",74,39,3
"
Superfast
","
Dynamite Hack
",102,84,4
"
The Fundamental Elements Of Southtown
","
P.O.D.
",108,51,24
"
Issues
","
Korn
",94,1,31
"
Stiff Upper Lip
","
AC/DC
",152,7,16
"
Fenix TX
","
Fenix TX
",158,115,5
"
LFO
","
LFO
",117,21,43
"
Causin' Drama
","
Drama
",84,32,19
"
Mary
","
Mary J. Blige
",97,2,44
"
Spit
","
Kittie
",109,79,23
"
The Moon & Antarctica
","
Modest Mouse
",-,-,-
"
Transcendental Blues
","
Steve Earle
",66,66,2
"
Snoop Dogg Presents Tha Eastsidaz
","
Snoop Dogg & Tha Eastsidaz
",98,8,20
"
Tarzan
","
Soundtrack
",115,5,55
"
2000 Years -- The Millennium Concert
","
Billy Joel
",135,40,7
"
G
","
Gerald Levert
",91,8,15
"
Dysfunction
","
Staind
",123,74,47
"
So Good Together
","
Reba McEntire
",136,28,26
"
A Place In The Sun
","
Lit
",131,31,66
"
WOW Worship Orange: Today's 30 Most Powerful Worship Songs
","
Various Artists
",134,65,12
"
Life Story
","
Black Rob
",100,3,15
"
Blue
","
Third Eye Blind
",132,40,30
"
Lara Fabian
","
Lara Fabian
",107,101,3
"
Like Water For Chocolate
","
Common
",127,16,12
"
400 Degreez
","
Juvenile
",116,9,85
"
Pop Trash
","
Duran Duran
",-,-,-
"
Mermaid Avenue Volume 2
","
Billy Bragg & Wilco
",113,88,3
"
A Little Bit Of Mambo
","
Lou Bega
",126,3,43
"
Who Needs Pictures
","
Brad Paisley
",-,138,22
"
Music @ Work
","
The Tragically Hip
",-,-,-
"
The Promise
","
Plus One
",124,76,4
"
Ricky Martin
","
Ricky Martin
",141,1,58
"
Back At One
","
Brian McKnight
",149,7,39
"
Astro Lounge
","
Smash Mouth
",147,6,54
"
Miracle
","
Miracle
",103,56,6
"
Center Stage
","
Soundtrack
",140,120,6
"
The Bedroom Tapes
","
Carly Simon
",133,90,5
"
Rascal Flatts
","
Rascal Flatts
",122,122,2
"
The Very Best Of Cat Stevens
 ","
Cat Stevens
",151,148,11
"
Fold Your Hands Child, You Walk Like A Peasant
","
Belle And Sebastian
",80,80,2
"
Westlife
","
Westlife
",129,129,9
"
Mirrorball
","
Sarah McLachlan
",148,3,53
"
WWF: World Wrestling Federation -- Aggression
","
Various Artists
",130,8,13
"
Love & Basketball
","
Soundtrack
",114,45,9
"
Now 3
 ","
Various Artists
",143,4,28
"
The Wall Live 1980-81: Is There Anybody Out There?
","
Pink Floyd
",170,19,9
"
There Is Nothing Left To Lose
","
Foo Fighters
",156,10,33
"
Swimming In Champagne
","
Eric Heatherly
",173,157,6
"
Gotta Get The Groove Back
","
Johnnie Taylor
",177,158,3
"
Nativity In Black II: A Tribute To Black Sabbath
","
Various Artists
",95,95,2
"
The Platform
","
Dilated Peoples
",118,74,4
"
Double Wide
","
Uncle Kracker
",-,-,-
"
Totally Hits
","
Various Artists
",142,14,32
"
Voice Of An Angel
","
Charlotte Church
",167,28,66
"
This Time Around
","
Hanson
",171,19,6
"
Da Baddest B***h
","
Trina
",139,33,13
"
Power To The People
","
Poison
",-,-,-
"
Opposite Of H2O
","
Drag-On
",138,5,12
"
...Hits
","
Phil Collins
",183,18,88
"
Dirty Harriet
","
Rah Digga
",144,18,11
"
Big Funny
","
Jeff Foxworthy
",-,143,7
"
S Club 7
","
S Club 7
",153,112,8
"
Monster Madness
","
Various Artists
",162,89,9
"
Next Friday
","
Soundtrack
",197,19,22
"
Sogno
","
Andrea Bocelli
",-,4,59
"
No Angel
","
Dido
",168,144,5
"
Masterpiece Theatre
","
En Vogue
",145,67,4
"
Burn To Shine
","
Ben Harper And The Innocent Criminals
",178,67,12
"
Telling Stories
","
Tracy Chapman
",159,33,18
"
New Millennium Hip-Hop Party
","
Various Artists
",155,100,8
"
Jesus -- The Epic Mini-Series
","
Soundtrack
",160,79,12
"
The Battle Of Los Angeles
","
Rage Against The Machine
",161,1,33
"
Live, Laugh, Love
","
Clay Walker
",180,55,21
"
Shades Of Purple
","
M2M
",157,89,11
"
Hear My Cry
","
Sonique
",150,67,18
"
The Greatest Hits Volume 1: 20 Good Vibrations
","
The Beach Boys
",-,95,7
"
Nasty Little Thoughts
","
Stroke9
",-,83,28
"
Grammy Nominees 2000
","
Various Artists
",154,9,19
"
The Ever Passing Moment
","
MxPx
",166,56,5
"
Tracks
","
Collin Raye
",179,81,7
"
Son By Four
","
Son By Four
",137,94,9
"
Reggae Gold 2000
","
Various Artists
",172,153,4
"
When I Look In Your Eyes
","
Diana Krall
",191,56,40
"
Bachelor No. 2 Or The Last Remains Of The Dodo
","
Aimee Mann
",-,134,4
"
 Permanently
","
Mark Wills
",189,23,23
"
Real Live Woman
","
Trisha Yearwood
",174,27,12
"
Supreme Clientele
","
Ghostface Killah
",165,7,19
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
 ","
Various Artists
",182,29,33
"
The Piece Maker
","
Tony Touch
",164,57,9
"
Nobody's Angel
","
Nobody's Angel
",-,195,2
"
The Truth
","
Beanie Sigel
",169,5,16
