Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Twilight: The Score (Carter Burwell)
","
Soundtrack
",67,65,9
"
 Hit Man: David Foster & Friends
","
David Foster
",95,46,11
"
Incanto
","
Andrea Bocelli
",90,8,12
"
Keeps Gettin' Better: A Decade Of Hits
","
Christina Aguilera
",74,9,11
"
The Best Of NOW That's What I Call Music! 10th Anniversary
","
Various Artists
",110,32,11
"
The New Game
","
Mudvayne
",103,15,10
"
The Life Of A Song
","
Joey + Rory
",123,61,12
"
The Ultimate Hits
","
Garth Brooks
",120,3,64
"
Something Else
","
Robin Thicke
",92,3,17
"
Want
","
3OH!3
",109,89,10
"
Here I Stand
","
Usher
",112,1,35
"
Gossip In The Grain
","
Ray LaMontagne
",104,3,15
"
Appeal To Reason
","
Rise Against
",105,3,16
"
Another Cinderella Story
","
Soundtrack
",-,116,4
"
Startin' Fires
","
Blake Shelton
",119,34,10
"
Hook Me Up
","
The Veronicas
",107,107,4
"
Gangsta Grillz: Dedication 3
","
Lil Wayne & DJ Drama
",111,111,6
"
Hello Love
","
Chris Tomlin
",154,9,21
"
Vampire Weekend
","
Vampire Weekend
",106,17,44
"
Avant
","
Avant
",122,26,7
"
35 Biggest Hits
","
Toby Keith
",139,2,38
"
Thriving Ivory
","
Thriving Ivory
",102,102,4
"
Juno
","
Soundtrack
",192,1,43
"
Worlds Collide
","
Apocalyptica
",116,59,32
"
Play
","
Brad Paisley
",134,9,12
"
Nothing But The Best
","
Frank Sinatra
",149,2,37
"
Speaking Louder Than Before
","
Jeremy Camp
",113,38,9
"
Finding Beauty In Negative Spaces
","
Seether
",124,9,65
"
Closer: The Best Of Sarah McLachlan
","
Sarah McLachlan
",157,11,16
"
Long Road Out Of Eden
","
Eagles
",133,1,65
"
Emeritus
","
Scarface
",114,24,8
"
We Started Nothing
","
The Ting Tings
",131,78,24
"
A New Hallelujah
","
Michael W. Smith
",115,19,13
"
NOW That's What I Call Country
","
Various Artists
",148,7,22
"
Revelation
","
Third Day
",135,6,26
"
Kala
","
M.I.A.
",126,18,41
"
Camp Rock
","
Soundtrack
",136,3,32
"
Sleep Through The Static
","
Jack Johnson
",130,1,51
"
Underworld: Rise Of The Lycans
","
Soundtrack
",169,141,2
"
Metro Station
","
Metro Station
",128,39,40
"
Para Siempre
","
Vicente Fernandez
",197,38,53
"
Brutha
","
Brutha
",138,81,5
"
The Definitive Rod Stewart
","
Rod Stewart
",145,70,10
"
The Illusion Of Progress
","
Staind
",153,3,23
"
Undeniable
","
Alvin And The Chipmunks
",118,78,12
"
Electric Arguments
","
The Fireman
",91,67,9
"
X: Ten
","
Trace Adkins
",132,32,9
"
This Is Us: Songs From Where You Live
","
Various Artists
",121,121,2
"
New World Orphans
","
(hed) p.e.
",72,72,2
"
Thirsty
","
Marvin Sapp
",160,28,72
"
Road To Revolution: Live At Milton Keynes
","
Linkin Park
",129,41,9
"
The Altar And The Door
","
Casting Crowns
",159,2,72
"
Jonas Brothers
","
Jonas Brothers
",167,5,77
"
Greatest Hits: Limited Edition
","
Tim McGraw
",166,10,35
"
Avenged Sevenfold
","
Avenged Sevenfold
",140,4,60
"
In The City
","
Kevin Rudolf
",150,94,6
"
Rise And Fall, Rage And Grace
","
The Offspring
",152,10,29
"
Dear Science
","
TV On The Radio
",117,12,13
"
Kidz Bop 14
","
Kidz Bop Kids
",144,8,25
"
Black Butterfly
","
Buckcherry
",162,8,15
"
What If We
","
Brandon Heath
",164,73,18
"
Pocketful Of Sunshine
","
Natasha Bedingfield
",173,3,53
"
Some Mad Hope
","
Matt Nathanson
",142,60,11
"
As I Am
","
Alicia Keys
",-,1,61
"
Graffiti The World
","
Rehab
",174,90,23
"
Little Bit Of Everything
","
Billy Currington
",170,13,8
"
The Way Of The Fist
","
Five Finger Death Punch
",158,107,40
"
Primera Fila
","
Vicente Fernandez
",178,92,8
"
Sounds Like This
","
Eric Hutchinson
",180,134,4
"
Revelation
","
Journey
",175,5,34
"
American Man: Greatest Hits Volume II
","
Trace Adkins
",200,22,58
"
Sun Giant (EP)
","
Fleet Foxes
",-,-,-
"
Glasvegas
","
Glasvegas
",156,126,3
"
The Moment
","
Framing Hanley
",187,176,3
"
Fame, Fortune And Fornication
","
Reel Big Fish
",-,-,-
"
A Hundred Million Suns
","
Snow Patrol
",155,9,13
"
Safe Trip Home
","
Dido
",146,13,10
"
The Ball Street Journal
","
E-40
",163,42,8
"
Exclusive
","
Chris Brown
",188,4,64
"
Where The Light Is: John Mayer Live In Los Angeles
","
John Mayer
",147,5,24
"
NOW 28
","
Various Artists
",-,2,33
"
Alvin And The Chipmunks
","
Soundtrack
",172,5,58
"
The Way I See It
","
Raphael Saadiq
",141,19,14
"
Greatest Hits // Every Mile A Memory 2003-2008
","
Dierks Bentley
",-,9,18
"
In Rainbows
","
Radiohead
",171,1,45
"
The Renaissance
","
Q-Tip
",161,11,11
"
Kings Of Bachata: Sold Out At Madison Square Garden
","
Aventura
",-,97,18
"
The Empyrean
","
John Frusciante
",-,-,-
"
Jazz Signatures 2: Great Performances By Jazz Masters
","
Various Artists
",137,137,2
"
Flight Of The Conchords (Soundtrack)
","
Flight Of The Conchords
",189,3,22
"
The 50 Most Essential Pieces Of Classical Music
","
Various Artists
",179,179,3
"
Kellie Pickler
","
Kellie Pickler
",-,9,16
"
Nightmare Revisited
","
Various Artists
",-,31,15
"
Wisin Y Yandel Presentan La Mente Maestra
","
DJ Nesty
",186,65,6
"
Pour My Love On You
","
Juanita Bynum
",-,137,3
"
16 Biggest Hits
","
Alan Jackson
",-,141,12
"
A Man And His Songs: Alma De Poeta
","
Tite Curet Alonso
",-,-,-
"
Still Feels Good
","
Rascal Flatts
",-,1,67
