Song, Artist, Last Week, Peak Position, Weeks on Chart
"
MTA2: Baptized In Dirty Water
","
David Banner
",146,69,13
"
School Of Rock
","
Soundtrack
",175,95,8
"
Part II
","
Lil Jon & The East Side Boyz
",142,37,17
"
Greatest Hits 2
","
Bob Seger
",196,23,20
"
 Number Ones
","
Michael Jackson
",157,13,18
"
Drunk In Public
","
Ron White
",199,163,2
"
Another 700 Miles (EP)
","
3 Doors Down
",159,21,19
"
Big Money Heavyweight
","
Big Tymers
",185,21,15
"
Buddy Jewell
","
Buddy Jewell
",168,13,18
"
More Than You Think You Are
","
matchbox twenty
",167,6,70
"
 Franz Ferdinand
","
Franz Ferdinand
",164,164,2
"
Greatest Hits Volume II And Some Other Stuff
","
Alan Jackson
",155,1,32
"
Tha Smokin' Nephew
","
Baby Bash
",143,48,26
"
Greatest Hits
","
LeAnn Rimes
",129,24,18
"
Chocolate Factory
","
R. Kelly
",171,1,57
"
Queer Eye For The Straight Guy
","
Soundtrack
",150,39,6
"
About A Burning Fire
","
Blindside
",148,39,4
"
Starsky & Hutch
","
Soundtrack
",180,175,2
"
The Very Best Of Cher
","
Cher
",173,4,51
"
Honkytonkville
","
George Strait
",177,5,32
"
Grown Backwards
","
David Byrne
",-,-,-
"
Meet Me In Margaritaville: Jimmy Buffett The Ultimate Collection
","
Jimmy Buffett
",-,9,31
"
Tasty
","
Kelis
",152,27,15
"
On And On
","
Jack Johnson
",182,3,41
"
Michael Buble
","
Michael Buble
",192,47,37
"
New Found Power
","
damageplan
",170,38,6
"
Live
","
Alison Krauss + Union Station
",154,36,52
"
Jimmy Wayne
","
Jimmy Wayne
",184,64,9
"
When It Falls
","
Zero 7
",163,139,3
"
Schizophrenic
","
JC Chasez
",145,17,4
"
Sarah Connor
","
Sarah Connor
",106,106,2
"
Hell And Back
","
Drag-On
",153,47,6
"
Intimamente: En Vivo Live
","
Intocable
",190,151,4
"
After We Go
","
Tantric
",158,56,4
"
Blue Collar Comedy Tour: The Movie
","
Soundtrack
",194,132,11
"
Waiting For My Rocket To Come
","
Jason Mraz
",174,55,53
"
Roots
","
Gipsy Kings
",-,-,-
"
 Sea Of Faces
","
Kutless
",176,97,4
"
Justified
","
Justin Timberlake
",193,2,72
"
Kemistry
","
Kem
",189,90,46
"
Probot
","
Probot
",179,68,6
"
Greatest Hits
","
Rodney Carrington
",166,112,4
"
My Town
","
Montgomery Gentry
",-,26,68
