Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Up All Night
","
Kip Moore
",94,6,17
"
Pluto
","
Future
",72,8,18
"
Picture Show
","
Neon Trees
",131,17,18
"
Tha Carter IV
","
Lil Wayne
",137,1,51
"
The Dark Side Of The Moon
","
Pink Floyd
",35,1,812
"
Brothers
","
The Black Keys
",110,3,117
"
The Foundation
","
Zac Brown Band
",91,9,195
"
 American Idol: Season 11: Highlights (EP)
","
Phillip Phillips
",48,25,7
"
The Band Perry
","
The Band Perry
",100,4,97
"
Greatest Hits
","
Guns N' Roses
",165,3,250
"
You Get What You Give
","
Zac Brown Band
",79,1,100
"
Blunderbuss
","
Jack White
",59,1,17
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",86,49,63
"
Thirty Miles West
","
Alan Jackson
",69,2,11
"
The Best Of The Monkees
","
The Monkees
",-,20,9
"
Tonight
 ","
tobyMac
",74,6,52
"
Handwritten
","
The Gaslight Anthem
",57,3,4
"
Antennas To Hell
","
Slipknot
",60,18,4
"
HQ Live
","
Incubus
",-,-,-
"
Planet Pit
","
Pitbull
",167,7,61
"
The Lateness Of The Hour
","
Alex Clare
",76,48,14
"
TM:103: Hustlerz Ambition
","
Young Jeezy
",162,3,35
"
Project X
","
Soundtrack
",84,12,16
"
...Little Broken Hearts
","
Norah Jones
",106,2,16
"
Own The Night
","
Lady Antebellum
 ",89,1,49
"
Clockwork Angels
","
Rush
",81,2,10
"
Torches
","
Foster The People
",107,8,65
"
Hell On Heels
","
Pistol Annies
",117,5,52
"
Megalithic Symphony
","
AWOLNATION
",88,88,46
"
Get Rich Or Die Tryin'
","
50 Cent
",178,1,87
"
The Idler Wheel Is Wiser Than...
","
Fiona Apple
",33,3,9
"
The Dark Knight Rises
","
Soundtrack
",65,8,5
"
Dark Roots Of Earth
","
Testament
",55,12,3
"
Lungs
","
Florence + The Machine
",132,14,116
"
Mylo Xyloto
","
Coldplay
",90,1,43
"
10,000 Reasons
","
Matt Redman
",83,66,8
"
American Capitalist
","
Five Finger Death Punch
",102,3,45
"
Strange Clouds
","
B.o.B
",73,5,16
"
Unbroken
","
Demi Lovato
",159,4,33
"
Let It Shine
","
Soundtrack
",99,12,10
"
A Tribute To The Songs Of Bill & Gloria Gaither
","
The Booth Brothers
",-,-,-
"
Collide With The Sky
","
Pierce The Veil
",78,12,5
"
 Four The Record
","
Miranda Lambert
",108,3,42
"
Journey's Greatest Hits
","
Journey
",119,10,228
"
Dance Again ... The Hits
","
Jennifer Lopez
",77,20,4
"
Greatest Hits
","
Foo Fighters
",-,11,53
"
All Over The World: The Very Best Of Electric Light Orchestra
","
Electric Light Orchestra
",-,-,-
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",-,5,158
"
Phoenix
","
The Classic Crime
",-,-,-
"
Carry Me Back
","
Old Crow Medicine Show
",115,22,5
"
The Strange Case Of...
","
Halestorm
",109,15,14
"
The Soul Sessions: Vol. 2
","
 Joss Stone
",54,10,3
"
Love And Theft
","
Love And Theft
",96,21,4
"
Shake It Up: Live 2 Dance: Music From The Disney Channel Series
","
Soundtrack
",-,13,17
"
The Very Best Of The Doors
","
The Doors
",113,113,15
"
Wrecking Ball
","
Bruce Springsteen
",164,1,21
"
Begin.
","
David Archuleta
",28,28,2
"
Sorry For Party Rocking
 ","
LMFAO
",151,5,61
"
Licensed To Ill
","
Beastie Boys
",71,1,89
"
Clear As Day
","
Scotty McCreery
",182,1,44
"
Nothing But The Beat
","
David Guetta
",129,5,48
"
Sin And Bones
","
Fozzy
",-,-,-
"
Red River Blue
","
Blake Shelton
",124,1,58
"
 Neon
","
Chris Young
",121,4,49
"
Greatest Hits II
","
Kenny Chesney
",111,3,83
"
Minus The Machine
","
10 Years
",26,26,2
"
A Symphony Of British Music: Music For The Closing Ceremony Of The London 2
","
Soundtrack
 ",-,-,-
"
Icon: Lynyrd Skynyrd
","
Lynyrd Skynyrd
",-,145,9
"
Old School New Rules
","
Hank Williams Jr.
",104,12,6
"
The Wanted
","
The Wanted
",154,7,17
"
Home
","
Dierks Bentley
",128,7,28
"
Opus Collection: Rockaway Beach
","
The Ramones
",-,-,-
"
Amaryllis
","
Shinedown
",116,4,21
"
Whitney: The Greatest Hits
","
Whitney Houston
",123,2,57
"
Barton Hollow
","
The Civil Wars
",161,10,80
"
Fearless
","
Taylor Swift
",-,1,191
"
Sublime
","
Sublime
",-,13,111
"
Watch The Throne
","
Jay Z Kanye West
",146,1,54
"
My Life II...The Journey Continues (Act 1)
","
Mary J. Blige
",-,5,28
"
Recovery
","
Eminem
",136,1,113
"
The Complete 2012 Performances Collection (EP)
","
John Mayer
",17,17,2
"
V4 ...The Other Side Of Victory
","
J Moss
",92,36,3
"
Barefoot Blue Jean Night
","
Jake Owen
",155,6,48
"
Come Away With Me
","
Norah Jones
",-,1,162
"
Back To Love
","
Anthony Hamilton
",-,12,24
"
Never Trust A Happy Song
","
Grouplove
",148,75,8
"
Back To Black
","
Amy Winehouse
",-,2,114
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",-,16,122
"
The Eminem Show
","
Eminem
",-,1,113
"
Triple F Life: Fans Friends & Family
","
Waka Flocka Flame
",-,10,9
"
Clancy's Tavern
","
Toby Keith
",173,5,43
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",156,19,38
"
Bear Creek
","
Brandi Carlile
",141,10,11
"
The Best Of Donna Summer: 20th Century Masters: The Millennium Collection
","
Donna Summer
",176,101,10
"
The MF Life
","
Melanie Fiona
",-,7,14
"
Here And Now
","
Nickelback
",135,2,39
"
The Legend Of Johnny Cash
","
Johnny Cash
",-,5,80
"
Rock Of Ages
","
Soundtrack
",122,5,11
"
The Hurt & The Healer
","
MercyMe
",172,7,13
"
Lideres
","
Wisin & Yandel
",-,42,5
"
Aim And Ignite
","
fun.
",-,71,7
"
Jana Kramer
","
Jana Kramer
",150,19,9
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",193,60,99
"
Thank Me Later
","
Drake
",-,1,87
"
Number One Hits
","
Tim McGraw
",168,27,72
"
4X4=12
","
deadmau5
",190,47,64
"
[Hybrid Theory]
","
Linkin Park
",140,2,115
"
Wicked
","
Original Broadway Cast Recording
",-,71,85
"
Doo-Wops & Hooligans
","
Bruno Mars
",179,3,98
"
Beyond Hell/Above Heaven
","
Volbeat
",181,161,8
"
Slipstream
","
Bonnie Raitt
",158,6,19
"
Youngblood Hawke (EP)
","
Youngblood Hawke
",-,-,-
"
Rebirth
","
Jimmy Cliff
",105,76,5
"
Home Again
","
Michael Kiwanuka
",112,86,6
"
Kidz Bop 21
","
Kidz Bop Kids
",197,2,31
"
Band Of Brothers
","
HellYeah
",147,20,5
"
Doin' My Thing
","
Luke Bryan
",174,6,89
"
Aerosmith's Greatest Hits
","
Aerosmith
",-,53,42
"
Outlaws Like Me
","
Justin Moore
",-,5,47
