Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Man I Want To Be
","
Chris Young
",106,19,21
"
Journey's Greatest Hits
","
Journey
",101,10,102
"
Backspacer
","
Pearl Jam
",82,1,18
"
Unstoppable
","
Rascal Flatts
",97,1,42
"
This Is War
","
Thirty Seconds To Mars
",80,19,7
"
When Everything Breaks Open
","
Matt Morris
",-,-,-
"
American Ride
","
Toby Keith
",103,3,16
"
Kris Allen
","
Kris Allen
",84,11,10
"
Full Circle
","
Creed
",96,2,13
"
Mudvayne
","
Mudvayne
",86,53,5
"
Still
","
BeBe & CeCe Winans
",104,12,16
"
 Keep On Loving You
","
Reba
",105,1,23
"
Hannah Montana: The Movie
","
Soundtrack
",111,1,44
"
Greatest Hits
","
Guns N' Roses
",127,3,144
"
Party Rock
","
LMFAO
",143,33,23
"
The Circle
","
Bon Jovi
",91,1,11
"
Pricele$$
","
Birdman
",110,33,9
"
xx
","
The xx
",112,98,7
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",130,54,119
"
Tha Carter III
","
Lil Wayne
",114,1,81
"
The Hangover
","
Soundtrack
",100,72,8
"
I and Love and You
","
The Avett Brothers
",128,16,12
"
Manners
","
 Passion Pit
",126,51,15
"
Good Evening New York City
","
Paul McCartney
",98,16,10
"
Believe
","
Orianthi
",138,118,6
"
Buffet Hotel
","
Jimmy Buffett
",102,17,7
"
Gold -- Greatest Hits
","
ABBA
",140,63,110
"
American Saturday Night
","
Brad Paisley
",108,2,30
"
The Last
","
Aventura
",113,5,31
"
NOW 31
","
Various Artists
",121,1,30
"
Astro Coast
","
 Surfer Blood
",-,-,-
"
That Lonesome Song
 ","
Jamey Johnson
",135,28,77
"
Waking Up
","
OneRepublic
",115,21,9
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",134,123,5
"
Love On The Inside
","
Sugarland
",122,1,79
"
War Is The Answer
","
Five Finger Death Punch
",145,7,13
"
Of The Blue Colour Of The Sky
","
OK Go
 ",40,40,2
"
The Best Of Sade
","
Sade
",56,9,82
"
Big Whiskey And The GrooGrux King
","
Dave Matthews Band
",144,1,34
"
Raditude
","
Weezer
",118,7,12
"
Soulbook
","
Rod Stewart
",117,4,13
"
With Love
","
Kenny Rogers
",119,119,5
"
Y Not
","
Ringo Starr
 ",58,58,2
"
Abbey Road
","
The Beatles
",132,1,139
"
Elvis: 75
","
Elvis Presley
",43,43,3
"
We Sing. We Dance. We Steal Things.
","
Jason Mraz
",141,3,83
"
The Dark Side Of The Moon
","
Pink Floyd
",129,1,747
"
The Princess And The Frog
","
Soundtrack
",125,80,7
"
Tri-Polar
","
Sick Puppies
",183,31,21
"
The Script
","
The Script
",157,91,16
"
It's Time
","
Michael Buble
",131,7,114
"
Wicked
","
Original Broadway Cast Recording
",139,128,42
"
Greatest Hits
","
The Who
",149,146,5
"
I Look To You
","
Whitney Houston
",133,1,21
"
NOW That's What I Call Country Vol. 2
","
Various Artists
",163,10,22
"
Vampire Weekend
","
Vampire Weekend
",123,17,53
"
Twang
","
George Strait
",142,1,24
"
Oracular Spectacular
","
MGMT
",153,38,86
"
Swan Songs
","
Hollywood Undead
",150,22,69
"
The Very Best Of Enya
","
Enya
",147,55,8
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",167,147,5
"
En Concert
","
Jack Johnson
",180,11,13
"
Call Me Irresponsible
","
Michael Buble
",162,1,91
"
Scars & Souvenirs
","
Theory Of A Deadman
",165,26,91
"
Song Up In Her Head
","
Sarah Jarosz
",-,-,-
"
77
","
Kutless
",170,42,11
"
Boy From Tupelo
","
Elvis Presley
",116,92,4
"
#1s ... And Then Some
","
 Brooks & Dunn
",154,5,20
"
One Love
","
David Guetta
",151,70,9
"
Come Away With Me
","
Norah Jones
",177,1,150
"
Greatest Hits II
 ","
Kenny Chesney
",159,3,36
"
Greatest Hits
","
Motley Crue
",166,94,4
"
Epiphany
","
Chrisette Michele
",146,1,34
"
All Hope Is Gone
","
Slipknot
",175,1,57
"
Greatest Hits
","
Gretchen Wilson
",-,-,-
"
Little Bit Of Everything
","
Billy Currington
",178,13,49
"
Love Drunk
","
Boys Like Girls
",160,8,19
"
Volume 4: Songs In The Key Of Love & Hate
","
Puddle Of Mudd
",198,95,3
"
The Beatles [White Album]
","
The Beatles
",164,1,165
"
1
","
The Beatles
",173,1,110
"
Cradlesong
 ","
Rob Thomas
",148,3,27
"
Daughtry
","
Daughtry
",184,1,155
"
Swoon
","
Silversun Pickups
",-,7,26
"
Echo
","
Leona Lewis
",161,13,10
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",156,1,103
"
All I Ever Wanted
","
Kelly Clarkson
",169,1,46
"
The List
","
Rosanne Cash
",137,22,16
"
Justin Moore
","
Justin Moore
",191,10,18
"
We Started Nothing
","
The Ting Tings
",-,78,54
"
Love Unstoppable
","
Fred Hammond
",172,26,10
"
Halestorm
","
Halestorm
",-,40,23
"
Letters To Santa: A Holiday Musical Collection
","
Various Artists
",99,66,10
"
Disney: Phineas And Ferb
","
Soundtrack
",185,59,17
"
The Ultimate Hits
","
Garth Brooks
",-,3,79
"
Hello Hurricane
","
Switchfoot
",158,13,11
"
Appeal To Reason
","
Rise Against
",176,3,62
"
Gloriana
","
Gloriana
",-,3,14
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",-,8,115
"
All The Right Reasons
","
Nickelback
",-,1,157
"
21st Century Breakdown
","
Green Day
",188,1,34
"
Over And Underneath
","
Tenth Avenue North
",-,95,30
"
Your Songs
","
Harry Connick, Jr.
",182,8,18
"
 The Master Plan
","
Tamela Mann
",174,97,4
"
Night Castle
","
Trans-Siberian Orchestra
",168,5,13
"
Some Hearts
","
Carrie Underwood
",186,2,143
"
The Fray
","
 The Fray
",179,1,49
"
Mothership
","
Led Zeppelin
",192,7,83
