Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Love Me Back
","
Jazmine Sullivan
",128,17,16
"
Dejarte de Amar
","
Camila
",165,64,14
"
Chamber Music Society
","
Esperanza Spalding
",98,34,6
"
Steel Magnolia
","
Steel Magnolia
",131,7,10
"
The Fame Monster (EP)
","
Lady Gaga
",162,5,67
"
Hands All Over
","
Maroon 5
",178,2,26
"
David Foster & Friends: Hit Man Returns
","
David Foster
",108,108,3
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",157,120,13
"
The Sound Of Madness
","
Shinedown
",156,8,136
"
Musica + Alma + Sexo
","
Ricky Martin
",146,3,7
"
The People's Key
","
Bright Eyes
",106,13,5
"
Mission Bell
","
Amos Lee
",137,1,8
"
Only By The Night
","
Kings Of Leon
",170,4,124
"
All The Women I Am
","
Reba
",148,7,18
"
Swan Songs
","
Hollywood Undead
",-,22,78
"
Taylor Swift
","
Taylor Swift
",159,5,230
"
The Essential Billy Joel
","
Billy Joel
",-,29,17
"
Drunken Lullabies
","
Flogging Molly
",-,104,3
"
35 Aniversario
","
Los Bukis
",-,158,2
"
Crazy Love
","
Michael Buble
",-,1,75
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",169,135,35
"
Disney Princess: The Ultimate Song Collection
","
Various Artists
",-,124,3
"
Relapse
","
Eminem
",166,1,88
"
Glee: Season One: The Music Volume 1
","
Soundtrack
",184,4,72
"
Freedom
","
Mandisa
",-,83,8
"
Church On The Moon
","
Deitrick Haddon
",164,65,8
"
Church Music
","
David Crowder Band
",200,11,18
"
Glee: The Music, Volume 3: Showstoppers:
","
Soundtrack
",185,1,44
"
Man On The Moon: The End Of Day
","
Kid Cudi
",172,4,71
"
Dark Horse
","
Nickelback
",182,2,119
"
Oh Land
","
Oh Land
",-,-,-
"
Showroom Of Compassion
","
Cake
",153,1,10
"
Rock N Roll Jesus
","
Kid Rock
",188,1,132
"
Euphoria
","
Enrique Iglesias
",-,10,36
"
Tha Carter III
","
Lil Wayne
",183,1,130
"
NOW 35
","
Various Artists
",196,2,29
"
No One Listens To The Band Anymore
","
The Damnwells
",-,-,-
"
What Separates Me From You
","
A Day To Remember
",-,11,14
"
Cowboy's Back In Town
","
Trace Adkins
",173,5,19
"
Greatest Hits: We Will Rock You
","
Queen
",163,42,15
"
The JaneDear Girls
","
The JaneDear Girls
",161,46,7
"
Raymond V Raymond
","
Usher
",176,1,51
"
Play On
","
Carrie Underwood
",-,1,70
"
Extended Versions
","
Creedence Clearwater Revisited
",194,178,6
"
Bullets In The Gun
","
Toby Keith
",-,1,21
"
Wide Open
","
Jason Aldean
",195,4,98
"
The Dark Side Of The Moon
","
Pink Floyd
",-,1,778
