Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Truth About Love
","
P!nk
",142,1,88
"
The Foundation
","
Zac Brown Band
",-,9,265
"
A Rush Of Blood To The Head
","
Coldplay
",-,5,107
"
I Never Learn
","
Lykke Li
",93,29,3
"
The World From The Side Of The Moon
","
Phillip Phillips
",-,4,61
"
Mothership
","
Led Zeppelin
",172,7,183
"
Back In Black
","
AC/DC
",166,4,166
"
True
","
Avicii
",139,5,36
"
Sheezus
","
Lily Allen
",65,12,3
"
All The Little Lights
","
Passenger
",112,26,43
"
High Noon
 ","
Jerrod Niemann
",179,18,9
"
You Get What You Give
","
Zac Brown Band
",186,1,160
"
WOW Gospel 2014
","
Various Artists
",138,26,16
"
Love, Marriage & Divorce
","
Toni Braxton & Babyface
",150,4,16
"
Uncaged
","
Zac Brown Band
",-,1,91
"
Supermodel
","
Foster The People
",106,3,10
"
The Heist
","
Macklemore & Ryan Lewis
",167,2,85
"
The Very Best Of The Eagles
","
Eagles
",162,3,124
"
Duets
","
Donnie McClurkin
",-,45,5
"
Where It All Began
","
Dan + Shay
",164,6,8
"
Catacombs Of The Black Vatican
","
Black Label Society
",151,5,7
"
 Greatest Hits
","
Foo Fighters
",-,11,69
"
Settle
","
Disclosure
",-,38,5
"
Nabuma Rubberband
","
Little Dragon
",24,24,2
"
Brothers
","
The Black Keys
",104,3,145
"
Black Panties
","
R. Kelly
",199,4,24
"
If We're Honest
","
Francesca Battistelli
",171,13,5
"
Passion: Take It All
","
Passion
",95,4,4
"
The Dark Side Of The Moon
","
Pink Floyd
",-,1,863
"
Licensed To Ill
","
Beastie Boys
",116,1,138
"
Pop Psychology
","
Neon Trees
",198,6,5
"
Babel
","
Mumford & Sons
",189,1,87
"
Greatest Hits
","
Huey Lewis & The News
",-,61,24
"
Metamodern Sounds In Country Music
","
Sturgill Simpson
",59,59,2
"
The Secret Life Of Walter Mitty
","
Soundtrack
",161,30,9
"
My Own Lane
","
Kid Ink
",-,3,18
"
Four The Record
","
Miranda Lambert
 ",-,3,106
"
You Make Me Brave: Live At The Civic
","
Bethel Music
",176,10,5
"
Mylo Xyloto
","
Coldplay
",-,1,53
"
A Dotted Line
","
Nickel Creek
",160,7,8
"
Teenage Dream
","
Katy Perry
",-,1,178
"
Same Trailer Different Park
","
Kacey Musgraves
",184,2,55
"
Outlaw Gentlemen & Shady Ladies
","
Volbeat
",200,9,42
"
Nashville: Season 2: Volume 1
","
Soundtrack
",121,34,13
"
Oh, What A Life
 ","
American Authors
",-,15,11
"
Meteora
","
Linkin Park
",-,1,106
"
Golden
","
Lady Antebellum
",-,1,50
"
Super Hits
","
Willie Nelson
",182,98,87
"
Modern Vampires Of The City
","
Vampire Weekend
",126,1,48
"
Songs You Know By Heart: Jimmy Buffett's Greatest Hit(s)
","
Jimmy Buffett
",-,100,32
"
Days Are Gone
","
HAIM
",140,6,32
"
Random Access Memories
","
Daft Punk
",192,1,53
