Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Passion: Awakening
","
Passion Worship Band
 ",15,15,2
"
It's Time
","
Michael Buble
",142,7,122
"
Hannah Montana: The Movie
","
Soundtrack
",134,1,52
"
The Pursuit
","
Jamie Cullum
",89,42,3
"
Unstoppable
","
Rascal Flatts
",111,1,50
"
Gold -- Greatest Hits
","
ABBA
",173,63,118
"
Before I Self-Destruct
","
50 Cent
",129,5,18
"
No Hay Imposible
","
Chayanne
",109,23,4
"
Keep On Loving You
","
Reba
",137,1,31
"
The Twilight Saga: New Moon: The Score
","
Soundtrack
",-,80,4
"
Recollection
","
k.d. lang
",121,36,6
"
The World Is A Thorn
","
Demon Hunter
",39,39,2
"
The Circle
","
Bon Jovi
",130,1,19
"
Greatest Hits II
","
Kenny Chesney
",133,3,43
"
99 Songs Of Revolution
","
Streetlight Manifesto
",-,-,-
"
Thriller
","
Michael Jackson
",146,1,140
"
Call Me Irresponsible
","
Michael Buble
",156,1,99
"
Beat The Devil's Tattoo
","
Black Rebel Motorcycle Club
",58,58,2
"
Justin Moore
","
Justin Moore
 ",155,10,26
"
Malice N Wonderland
","
Snoop Dogg
",149,23,15
"
Transference
","
Spoon
",150,4,9
"
Tha Carter III
","
Lil Wayne
",136,1,89
"
The Princess And The Frog
","
Soundtrack
",-,80,9
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",167,8,123
"
All Hope Is Gone
","
Slipknot
",161,1,65
"
Enemy Of The World
","
Four Year Strong
",47,47,2
"
Cage The Elephant
","
Cage The Elephant
",160,67,45
"
Winter Of Mixed Drinks
","
Frightened Rabbit
",84,84,2
"
War Is The Answer
","
Five Finger Death Punch
",168,7,21
"
We Sing. We Dance. We Steal Things.
","
Jason Mraz
",171,3,91
"
NOW 31
","
Various Artists
",178,1,38
"
Planet Anthem
","
Disco Biscuits
",-,-,-
"
Memoirs Of An Imperfect Angel
","
Mariah Carey
",135,3,25
"
All Or Nothing
","
Jay Sean
",113,37,17
"
Epiphany
","
Chrisette Michele
",174,1,42
"
Greatest Hits
","
Motley Crue
",193,94,9
"
Pricele$$
","
Birdman
",158,33,17
"
The Best Of Sade
","
Sade
",166,9,90
"
Electric Ladyland
","
The Jimi Hendrix Experience
",60,1,39
"
Greatest Hits
","
Foo Fighters
",175,11,20
"
Dejarte de Amar
","
Camila
",188,64,6
"
Untitled
","
R. Kelly
",145,4,16
"
American Ride
","
Toby Keith
",157,3,24
"
Little Bit Of Everything
","
Billy Currington
",154,13,57
"
Big Whiskey And The GrooGrux King
","
Dave Matthews Band
",165,1,42
"
The Dark Side Of The Moon
","
Pink Floyd
",162,1,755
"
First Rays Of The New Rising Sun
","
 Jimi Hendrix
",63,49,13
"
That Lonesome Song
","
Jamey Johnson
",164,28,85
"
Greatest Hits
","
Joan Jett & the Blackhearts
",141,141,2
"
Way Out Here
","
Josh Thompson
",144,28,4
"
Have One On Me
","
Joanna Newsom
",140,75,4
"
Michael Buble
","
Michael Buble
",200,47,59
"
Axis: Bold As Love
","
The Jimi Hendrix Experience
",67,3,55
"
Wicked
","
Original Broadway Cast Recording
",-,128,48
"
Scars & Souvenirs
","
Theory Of A Deadman
",195,26,99
"
Love Never Dies
","
Original London Cast Recording
",82,82,2
"
The Canadian Tenors
","
The Canadian Tenors
",185,49,6
"
This Is War
","
Thirty Seconds To Mars
",191,19,15
"
Greatest Hits
","
Creed
",189,15,86
"
Manners
","
Passion Pit
",186,51,21
"
Greatest Hits
","
The Who
",180,56,13
"
Daughtry
","
Daughtry
 ",196,1,163
"
Pieces Of A Real Heart
","
Sanctus Real
",110,110,2
"
Who I Am
","
Nick Jonas & The Administration
",183,3,7
"
Encore
","
James Fortune & FIYA
",-,51,7
"
NOW That's What I Call Love
","
Various Artists
",181,32,8
"
Teen Dream
","
Beach House
",-,43,6
"
Kris Allen
","
Kris Allen
",172,11,18
"
#1s ... And Then Some
","
Brooks & Dunn
",194,5,28
"
American Saturday Night
","
Brad Paisley
",192,2,38
"
 One eskimO
","
One eskimO
",-,-,-
"
Tri-Polar
","
Sick Puppies
",-,31,27
"
77
","
Kutless
",177,42,19
"
Revelation
","
Journey
",-,5,42
"
One - X
","
Three Days Grace
",-,5,126
