Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Bangarang (EP)
","
Skrillex
",108,14,50
"
Halcyon
","
Ellie Goulding
",59,9,15
"
Lindsey Stirling
","
Lindsey Stirling
",128,81,10
"
Thriller
","
Michael Jackson
 ",-,1,174
"
18 Months
","
Calvin Harris
",86,19,7
"
California 37
","
Train
",106,4,40
"
Hello My Name Is...
","
Bridgit Mendler
",80,30,12
"
An Awesome Wave
","
alt-J
",84,84,6
"
Four The Record
","
Miranda Lambert
",116,3,62
"
Ceremonials
","
Florence + The Machine
",95,6,63
"
Greatest Hits
","
Guns N' Roses
",104,3,260
"
Pink Friday: Roman Reloaded
","
Nicki Minaj
",83,1,42
"
Paradise (EP)
","
Lana Del Rey
",73,10,10
"
Greatest Hits... So Far!!!
","
P!nk
",96,5,67
"
19
","
Adele
",102,4,170
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",110,49,79
"
Halfway To Heaven
","
Brantley Gilbert
",114,4,75
"
Until Now
","
Swedish House Mafia
",113,14,8
"
Megalithic Symphony
","
AWOLNATION
",94,87,63
"
GRRR!
","
The Rolling Stones
",88,19,10
"
Lotus
","
Christina Aguilera
",63,7,10
"
Graceland
","
Paul Simon
",105,3,104
"
Standing Ovation: The Greatest Songs From The Stage
","
Susan Boyle
",101,12,10
"
Talented 10th
","
Sho Baraka
",-,-,-
"
Coexist
","
The xx
",117,5,14
"
Could You Watch Your Children Burn
","
The Plot In You
",-,-,-
"
I Will Always Love You: The Best Of Whitney Houston
","
Whitney Houston
",98,14,10
"
Koi No Yokan
","
 Deftones
",120,11,10
"
Teenage Dream
","
Katy Perry
",112,1,126
"
Come To The Well
","
Casting Crowns
",118,2,58
"
Sinatra: Best Of The Best
","
Frank Sinatra
",153,23,17
"
Album Title Goes Here
","
deadmau5
",183,6,12
"
The Twilight Saga: Breaking Dawn: Part 2
","
Soundtrack
",103,3,10
"
Tre!
","
Green Day
",69,13,6
"
Blak And Blu
","
Gary Clark Jr.
",97,6,13
"
The Essential Michael Jackson
","
Michael Jackson
",93,53,67
"
Contrast
","
Conor Maynard
",34,34,2
"
R.E.D
","
Ne-Yo
",61,4,11
"
Pluto
","
Future
",90,8,37
"
My Kinda Party
","
Jason Aldean
",121,2,115
"
Dreams And Nightmares
","
Meek Mill
",100,2,12
"
The Legend Of Johnny Cash
","
Johnny Cash
",137,5,101
"
La Gran Senora
","
Jenni Rivera
",119,119,6
"
King Animal
","
Soundgarden
",130,5,10
"
The Piano Guys
","
The Piano Guys
 ",123,44,11
"
Lonerism
","
Tame Impala
",99,34,10
"
Transit Of Venus
","
Three Days Grace
",115,5,16
"
Loaded: The Best Of Blake Shelton
 ","
Blake Shelton
",124,18,84
"
Living Things
","
Linkin Park
",136,1,29
"
Speak Now
","
Taylor Swift
",126,1,117
"
Take Care
","
Drake
",133,1,57
"
Changed
","
Rascal Flatts
",159,3,42
"
Goldenheart
","
Dawn Richard
",-,-,-
"
Fearless
","
Taylor Swift
",135,1,212
"
Greatest Hits
","
Foo Fighters
",129,11,61
"
The Foundation
","
Zac Brown Band
",148,9,215
"
Blunderbuss
","
Jack White
",111,1,33
"
Rock N Roll Jesus
","
Kid Rock
",-,1,135
"
Number Ones
","
Michael Jackson
",139,13,157
"
Les Miserables
","
 Original Broadway Cast Recording
",152,104,4
"
The Band Perry
","
The Band Perry
",176,4,112
"
Girls: Volume 1: Music From The HBO Original Series
","
Soundtrack
",66,66,2
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",143,5,163
"
The Best Of Simon & Garfunkel
","
Simon & Garfunkel
",-,43,8
"
Best Days
","
Tamela Mann
",160,14,19
"
Continue
","
Wax
",-,-,-
"
House Of Gold & Bones: Part 1
","
Stone Sour
",174,7,8
"
Nothing But The Beat
","
David Guetta
",132,5,63
"
The Road
","
Aaron Lewis
",146,30,8
"
Kiss
","
Carly Rae Jepsen
",78,6,18
"
Brothers
","
The Black Keys
",182,3,130
"
Greatest Hits
","
Fleetwood Mac
",195,14,36
"
Lace Up
","
MGK
",138,4,12
"
Sticks & Stones
","
Cher Lloyd
",147,9,16
"
Mothership
","
Led Zeppelin
",145,7,144
"
Cocky
","
Kid Rock
",-,3,105
"
Welcome To The Fishbowl
","
Kenny Chesney
",81,2,31
"
Chapter V
","
Trey Songz
",184,1,18
"
Hope On The Rocks
","
Toby Keith
",92,6,12
"
The Carpenter
","
The Avett Brothers
",156,4,17
"
Hands All Over
","
Maroon 5
",151,2,118
"
North
","
matchbox twenty
",166,1,19
"
Blood
","
In This Moment
",164,15,17
"
Vicious Lies And Dangerous Rumors
","
Big Boi
",134,34,6
"
Lungs
","
Florence + The Machine
",154,14,130
"
NOW That's What I Call Disney
","
Various Artists
",172,34,11
"
Project X
","
Soundtrack
",155,12,25
"
You Get What You Give
","
Zac Brown Band
",180,1,116
"
Recovery
","
Eminem
 ",149,1,129
"
In2ition
","
2Cellos
",-,-,-
"
Taylor Swift
","
Taylor Swift
",170,5,273
"
Kanye West Presents GOOD Music Cruel Summer
","
 Various Artists
",87,2,17
"
Up All Night
","
Kip Moore
",169,6,37
"
Gossamer
","
Passion Pit
",163,4,17
"
Back In Black
","
AC/DC
",186,4,144
"
Fortune
","
Chris Brown
",162,1,28
"
Gravity
","
Lecrae
",167,3,16
"
Dogs Eating Dogs (EP)
","
Blink-182
",64,23,5
"
Back To Black
","
Amy Winehouse
",-,2,115
"
Miracle
","
Third Day
",171,10,11
"
Stronger
","
Kelly Clarkson
",198,2,61
"
Funhouse
","
P!nk
",-,2,112
"
The Dark Side Of The Moon
","
Pink Floyd
",188,1,821
"
The Marshall Mathers LP
","
Eminem
",-,1,132
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",-,6,107
"
Lysandre
","
Christopher Owens
",-,-,-
"
Away From The World
","
Dave Matthews Band
",122,1,19
"
Rage Against The Machine
","
Rage Against The Machine
",-,45,91
"
Battle Born
","
The Killers
 ",157,3,18
"
Caligula
","
Anthony Jeselnik
",-,-,-
"
The Strange Case Of...
","
Halestorm
",192,15,29
"
Curtain Call: The Hits
","
Eminem
",190,1,177
"
Rock Of Ages
","
Soundtrack
",177,5,21
"
Super Hits
","
Willie Nelson
",193,98,44
"
How Great Is Our God: The Essential Collection
","
Chris Tomlin
",179,40,24
"
Almeria
","
Lifehouse
",142,55,5
