Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Lost Christmas Eve
","
Trans-Siberian Orchestra
",45,26,46
"
On This Winter's Night
","
Lady Antebellum
",43,8,17
"
The Essential NOW That's What I Call Christmas
","
Various Artists
",78,25,38
"
The Best Of Nickelback: Volume 1
","
Nickelback
",69,21,5
"
New
","
Paul McCartney
",98,3,10
"
The Truth About Love
","
P!nk
",88,1,66
"
NOW Christmas
","
Various Artists
",40,34,8
"
AM
","
Arctic Monkeys
",91,6,15
"
NOW 47
","
Various Artists
",82,2,20
"
Merry Christmas
","
Mariah Carey
",48,3,43
"
Live At The Cellar Door
","
Neil Young
",28,28,2
"
Night Train
","
Jason Aldean
",73,1,62
"
Blurred Lines
","
Robin Thicke
",77,1,21
"
Babel
","
Mumford & Sons
",97,1,65
"
Dreams Of Fireflies (On A Christmas Night) (EP)
","
Trans-Siberian Orchestra
",65,9,17
"
The Hobbit: The Desolation of Smaug
","
Soundtrack
",39,39,2
"
Foreverly
","
Billie Joe + Norah
",71,40,4
"
Stars Dance
","
Selena Gomez
",75,1,22
"
Merry Christmas, Baby
","
Rod Stewart
",47,3,17
"
All The Little Lights
","
Passenger
",93,28,21
"
Christmas Eve And Other Stories
","
Trans-Siberian Orchestra
",68,48,35
"
Fuse
","
Keith Urban
",103,1,15
"
Born To Die
","
Lana Del Rey
",96,2,99
"
Days Of Gold
","
Jake Owen
",51,15,3
"
Hail To The King
","
Avenged Sevenfold
",95,1,17
"
Mechanical Bull
","
Kings Of Leon
",123,2,13
"
21
","
Adele
",99,1,148
"
Love And War
","
Tamar Braxton
",84,2,16
"
Kidz Bop 24
","
Kidz Bop Kids
",92,3,23
"
Teen Beach Movie
","
Soundtrack
",81,3,23
"
Paradise Valley
","
John Mayer
",154,2,18
"
Take Me Home
","
 One Direction
",87,1,58
"
True Believers
","
Darius Rucker
",100,2,31
"
Austin & Ally: Turn It Up
","
Soundtrack
",-,-,-
"
The Best Man Holiday
","
Soundtrack
",56,23,8
"
WOW Christmas (Blue)
","
Various Artists
",49,49,7
"
Frame By Frame
","
Cassadee Pope
",80,9,11
"
The Classic Christmas Album
","
Elvis Presley
",90,90,11
"
Inside Llewyn Davis
","
Soundtrack
",137,68,4
"
Hunter Hayes
","
Hunter Hayes
",106,7,97
"
Uncaged
 ","
Zac Brown Band
",130,1,75
"
My Christmas
","
Andrea Bocelli
",72,2,41
"
Common Courtesy
","
A Day To Remember
",83,47,3
"
 Up All Night
","
One Direction
",89,1,90
"
Bad Blood
","
Bastille
",110,11,16
"
The Lumineers
","
The Lumineers
",132,2,90
"
Starbomb
","
Starbomb
",-,-,-
"
Modern Vampires Of The City
","
Vampire Weekend
",133,1,29
"
Save Rock And Roll
","
Fall Out Boy
 ",116,1,36
"
1969 - Siempre: En Vivo Desde Monterrey: Parte 1
","
Jenni Rivera
",58,25,3
"
Sending You A Little Christmas
","
Johnny Mathis
",53,53,8
"
Christmas
","
Francesca Battistelli
",85,69,11
"
Love In The Future
","
John Legend
",101,4,16
"
I Am
","
Yo Gotti
",76,7,5
"
Blown Away
","
 Carrie Underwood
",122,1,86
"
Under The Influence: Holiday Edition (EP)
","
Straight No Chaser
",86,33,8
"
Pioneer
","
The Band Perry
",124,2,38
"
Pitch Perfect
","
Soundtrack
",119,3,61
"
Drinks After Work
","
Toby Keith
",145,7,8
"
The Christmas Attic
","
Trans-Siberian Orchestra
",102,83,29
"
Feels Like Carolina
","
Parmalee
",46,46,2
"
The Legend Of Johnny Cash
","
Johnny Cash
",149,5,145
"
Off The Beaten Path
","
Justin Moore
",153,2,14
"
The Best Of The Temptations Christmas
","
The Temptations
",105,102,8
"
Tailgates & Tanlines
","
Luke Bryan
",134,2,124
"
Days Are Gone
","
HAIM
",121,6,12
"
From Here To Now To You
","
Jack Johnson
",179,1,14
"
Overcomer
","
Mandisa
",156,29,17
"
The Bach Guild: Big Christmas Box
","
Various Artists
",-,-,-
"
Merry Christmas... Love, Elvis
","
Elvis Presley
",108,101,6
"
True
","
Avicii
",162,5,14
"
51 Songs Kids Really Love To Sing
","
Kids Choir
",117,81,20
"
NOW That's What I Call Disney 2
","
Various Artists
",127,27,6
"
Glory In The Highest: Christmas Songs Of Worship
","
Chris Tomlin
",70,19,45
"
Too Weird To Live, Too Rare To Die!
","
Panic! At The Disco
",182,2,11
"
It Goes Like This
","
Thomas Rhett
",152,6,8
"
What Christmas Means
","
Kem
",74,64,12
"
Random Access Memories
","
Daft Punk
",161,1,31
"
Sigh No More
","
Mumford & Sons
",180,2,194
"
Avril Lavigne
","
Avril Lavigne
",174,5,7
"
I Love You.
","
The Neighbourhood
",146,39,35
"
Love Is Everything
","
George Strait
",-,2,29
"
Ellen's I'm Gonna Make You Dance Jams
","
Various Artists
",125,38,6
"
Paramore
","
Paramore
",-,1,35
"
Overexposed
","
Maroon 5
",200,2,75
"
The Trinity (EP)
","
The Lox
",-,-,-
"
'Tis The Season
","
Various Artists
",135,48,6
"
White Christmas
","
Bing Crosby
",104,104,18
"
The Wrong Side Of Heaven...Volume 1
","
Five Finger Death Punch
",171,2,21
"
Home For Christmas
","
Celtic Woman
",112,43,15
"
Best Days
","
Tamela Mann
",168,14,67
"
Under The Mistletoe
","
Justin Bieber
",141,1,23
"
Christmas Symphony
","
Mannheim Steamroller With Members Of The Czech Philharmonic Orchestra
",111,19,21
"
Same Trailer Different Park
","
Kacey Musgraves
",160,2,33
"
Elf
","
Soundtrack
",113,81,25
"
The Classic Christmas Album
","
Luther Vandross
",138,138,5
"
Rise
","
Skillet
",-,4,19
"
Christmas With Scotty McCreery
","
Scotty McCreery
",128,4,18
"
Closer To The Truth
","
Cher
",118,3,13
"
Lindsey Stirling
","
Lindsey Stirling
",157,23,56
"
Tornado
","
Little Big Town
",187,2,63
"
Yeezus
","
Kanye West
",173,1,27
"
Christmas Portrait
","
Carpenters
",115,114,29
"
You Get What You Give
","
Zac Brown Band
",-,1,140
"
Classic Christmas Album
","
Barbra Streisand
",109,95,6
"
Doo-Wops & Hooligans
","
Bruno Mars
",199,3,165
"
B.O.A.T.S. II #METIME
","
2 Chainz
",107,3,15
"
Magna Carta... Holy Grail
","
 JAY-Z
",155,1,24
"
Teenage Dream
","
Katy Perry
",-,1,163
"
My Head Is An Animal
","
Of Monsters And Men
",144,6,90
"
Louder
","
R5
",183,24,13
"
Greatest Hits: Chapter One
","
Kelly Clarkson
",-,11,52
"
The World From The Side Of The Moon
","
Phillip Phillips
",186,4,55
"
Demi
","
Demi Lovato
",-,3,26
"
The Classic Christmas Album
","
Kenny G
",165,128,10
"
good kid, m.A.A.d city
","
Kendrick Lamar
",191,2,61
"
The Beatles Bootleg Recordings 1963
","
The Beatles
",-,-,-
"
The Bluegrass Album
","
Alan Jackson
",176,11,13
"
Love In Portofino
","
Andrea Bocelli
",195,40,7
"
Eric Clapton Guitar Festival: Crossroads: Live: MSG, NY, April 2013
","
Various Artists
",172,25,5
"
The Blessed Unrest
","
Sara Bareilles
",-,2,20
"
Christmas Songs By Sinatra
","
Frank Sinatra
",139,127,12
"
Halcyon
","
Ellie Goulding
",170,9,52
"
Once Upon A Christmas
","
Kenny Rogers & Dolly Parton
",158,31,26
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",-,18,121
"
NOW That's What I Call Country: Volume 6
","
Various Artists
",-,16,24
"
Christmas Celebration
","
Mannheim Steamroller
",159,19,20
"
Life Love & Hope
","
Boston
",120,37,3
"
Red River Blue
","
Blake Shelton
",-,1,106
"
Holiday Collection
","
Kenny G
",147,85,29
"
The Civil Wars
","
The Civil Wars
",-,1,17
"
The Classic Christmas Album
","
Martina McBride
",177,177,3
"
All That Echoes
","
Josh Groban
",-,1,29
"
Gold: A 50th Anniversary Christmas Celebration
","
Johnny Mathis
",126,114,6
"
Come To The Well
 ","
Casting Crowns
",169,2,83
"
+
","
Ed Sheeran
",-,5,76
"
James Taylor At Christmas
","
James Taylor
",166,16,33
"
Classic Christmas Album
","
Andy Williams
",181,181,3
"
Magpie And The Dandelion
","
The Avett Brothers
",-,5,9
"
The King's Gift: A Celtic Christmas Collection
","
Trace Adkins
",163,75,8
"
These Are Special Times
","
Celine Dion
",175,2,40
"
The Best Of Bing Crosby: 20th Century Masters: The Christmas Collection
","
Bing Crosby
",150,132,10
"
Recharged
","
Linkin Park
",-,10,6
"
Bones Of What You Believe
","
CHVRCHES
",-,12,10
"
Christmas Extraordinaire
","
Mannheim Steamroller
 ",143,5,24
