Song, Artist, Last Week, Peak Position, Weeks on Chart
"
 Rio 2: Music From The Motion Picture
","
Soundtrack
",-,-,-
"
May Death Never Stop You: The Greatest Hits 2001-2013
","
My Chemical Romance
",118,9,4
"
Halfway To Heaven
","
Brantley Gilbert
",130,4,120
"
Back In Black
","
AC/DC
",147,4,161
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",123,18,138
"
Fly Rasta
","
Ziggy Marley
",-,-,-
"
The Essential Michael Jackson
","
Michael Jackson
",126,53,93
"
The 1975
","
The 1975
",182,28,23
"
Oh, What A Life
","
American Authors
",131,15,7
"
Hunter Hayes
","
Hunter Hayes
",148,7,114
"
God's Not Dead
","
Soundtrack
",181,134,4
"
Life After Death
","
The Notorious B.I.G.
",-,1,82
"
Thriller
","
Michael Jackson
",160,1,203
"
Greatest Hits
","
Foo Fighters
",133,11,68
"
Fuse
","
Keith Urban
",94,1,32
"
Grace (EP)
","
Tasha Cobbs
",107,61,47
"
Night Songs
","
Barry Manilow
",43,8,3
"
Off The Beaten Path
","
Justin Moore
",113,2,31
"
Save Rock And Roll
","
Fall Out Boy
",167,1,53
"
Beauty Is...: The Final Sessions
","
Ray Price
",-,-,-
"
Voices
","
Phantogram
",152,11,9
"
My Own Lane
","
Kid Ink
",122,3,15
"
Heaven Raining Down
","
Cindy Cruse Ratcliff
",-,-,-
"
Black Panties
","
R. Kelly
",114,4,19
"
Lost In The Dream
","
The War On Drugs
 ",145,26,5
"
Days Of Gold
","
Jake Owen
",153,15,18
"
Paradise (EP)
","
Lana Del Rey
",-,10,47
"
Ready To Fly
","
Jamie Grace
",176,32,12
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",141,22,184
"
Zion
","
Hillsong UNITED
",159,5,25
"
Best Days
","
Tamela Mann
",115,14,84
"
Random Access Memories
","
Daft Punk
",139,1,48
"
Unconditional
","
Memphis May Fire
",129,4,4
"
Live Through It
","
James Fortune & FIYA
",-,13,7
"
Built On Glass
","
Chet Faker
",-,-,-
"
It Goes Like This
","
Thomas Rhett
",146,6,25
"
Goodbye Yellow Brick Road
","
Elton John
",136,1,107
"
One Last Tour: A Live Soundtrack
","
Swedish House Mafia
",-,-,-
"
Tailgates & Tanlines
","
Luke Bryan
",111,2,141
"
Mechanical Bull
","
Kings Of Leon
",200,2,27
"
Too Weird To Live, Too Rare To Die!
","
Panic! At The Disco
",-,2,27
"
Restoring Force
","
Of Mice & Men
",-,4,11
"
Bones Of What You Believe
","
CHVRCHES
",-,12,18
"
Kirtan Wallah
","
Krishna Das
",-,-,-
"
Tarpaper Sky
","
Rodney Crowell
",-,-,-
"
After The Disco
","
Broken Bells
 ",198,5,10
"
Ten
","
Pearl Jam
",164,2,256
"
Melana Chasmata
","
Triptykon
",-,-,-
"
The Blessed Unrest
","
Sara Bareilles
",165,2,36
"
Into The Light
","
Matthew West
",143,51,17
"
Burning Lights
","
Chris Tomlin
",-,1,33
"
Red
","
Taylor Swift
",192,1,78
"
Number Ones
","
Michael Jackson
",178,13,172
"
Rumours
","
Fleetwood Mac
",132,1,176
"
NOW That's What I Call Disney
","
Various Artists
",-,34,17
"
Babel
","
Mumford & Sons
",169,1,82
"
Demi
","
Demi Lovato
 ",-,3,42
"
Nevermind
","
Nirvana
",99,1,272
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",161,19,70
"
Mothership
","
Led Zeppelin
",-,7,178
"
The Bridges Of Madison County
","
Original Broadway Cast Recording
",-,-,-
"
1
","
The Beatles
",151,1,170
"
Is There Anybody Out There?
","
A Great Big World
",191,3,13
"
Licensed To Ill
","
Beastie Boys
",168,1,134
"
Baptized
","
Daughtry
",128,6,21
"
Overcomer
","
Mandisa
",-,29,24
"
Teenage Dream
","
Katy Perry
",-,1,176
"
Looking Into You: A Tribute To Jackson Browne
","
Various Artists
",79,44,3
"
Metallica
","
Metallica
",149,1,302
"
The Art Of Celebration
","
Rend Collective
",119,13,5
"
My Head Is An Animal
","
Of Monsters And Men
",-,6,105
"
True Believers
","
Darius Rucker
",108,2,46
"
Singles
","
Future Islands
",154,40,4
"
Working Man's Poet: A Tribute To Merle Haggard
","
Various Artists
",82,82,3
"
The Best Of Nickelback: Volume 1
","
Nickelback
",190,21,21
"
That Girl
","
Jennifer Nettles
",-,5,13
"
You Get What You Give
","
Zac Brown Band
",138,1,156
