Song, Artist, Last Week, Peak Position, Weeks on Chart
#SANTANAWORLD (+)
","
Tay-K
",180,128,8
"
Collage (EP)
","
The Chainsmokers
",-,6,60
"
I Am...Sasha Fierce
","
Beyonce
",173,1,164
"
What A Time To Be Alive
","
Superchunk
",-,-,-
"
Dangerous Woman
","
Ariana Grande
",191,2,87
"
The Definitive Collection
","
Lionel Richie
",-,19,68
"
Coco
","
Soundtrack
",-,55,9
"
Channel Orange
","
Frank Ocean
",-,2,57
"
Hozier
","
Hozier
",179,2,155
"
Suicide Squad: The Album
","
Soundtrack
",-,1,70
"
Melodrama
","
Lorde
",167,1,34
"
Super Slimey
","
Future & Young Thug
",172,2,18
"
Dont Smile At Me
","
Billie Eilish
",200,126,9
"
Therapy Session
","
NF
",171,12,8
"
Islah
","
Kevin Gates
",189,2,101
"
DS2
","
Future
",199,1,131
"
2018 Grammy Nominees
","
Various Artists
",101,20,6
"
Trilogy
","
The Weeknd
",192,4,194
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",187,1,104
"
Graduation
","
Kanye West
",163,1,136
"
Greatest Hits... So Far!!!
","
P!nk
",-,5,123
"
Guardians Of The Galaxy: Awesome Mix Vol. 1
","
Soundtrack
",174,1,123
