Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Unleash The Dragon
","
Sisqo
",60,2,43
"
Almost Famous
","
Soundtrack
",136,69,2
"
Fear Of Flying
","
Mya
",76,15,22
"
Love And Freedom
","
BeBe
",51,30,4
"
Hey Kandi...
","
Kandi
",-,-,-
"
Marc Anthony
","
Marc Anthony
",65,8,52
"
Ryde Or Die Vol. II
","
Various Artists
",55,2,12
"
The Notorious KIM
","
Lil' Kim
",66,4,13
"
Young World: The Future
","
Lil' Zane
",61,25,5
"
Again
","
2Gether
",67,15,4
"
Platinum Hits 2000
","
Various Artists
",59,59,3
"
The Abba Generation
","
A*Teens
",92,71,19
"
Welcome II Nextasy
","
Next
",68,12,14
"
Millennium
","
Backstreet Boys
",70,1,71
"
Mer De Noms
","
A Perfect Circle
",77,4,18
"
Milk Cow Blues
","
Willie Nelson
",-,-,-
"
Hempin' Ain't Easy
","
B-Legit
",64,64,2
"
Fearless
","
Terri Clark
",-,-,-
"
Emotional
","
Carl Thomas
",73,9,23
"
Like Water For Chocolate
","
Common
",75,16,26
"
When The Smoke Clears Sixty 6, Sixty 1
","
Three 6 Mafia
",72,6,15
"
Art Official Intelligence: Mosaic Thump
 ","
De La Soul
",69,9,7
"
I Hope You Dance
","
Lee Ann Womack
",83,17,18
"
All The Way...A Decade Of Song
","
Celine Dion
",81,1,45
"
Vol. 3... Life And Times Of S. Carter
","
JAY-Z
",74,1,39
"
Everything You Want
","
Vertical Horizon
",82,40,38
"
Godsmack
","
Godsmack
",87,22,90
"
Individuality (Can I Be Me?)
 ","
Rachelle Ferrell
",71,71,2
"
Come On Over
","
Shania Twain
",94,2,151
"
The Harsh Light Of Day
","
Fastball
",-,-,-
"
Crystal Clear
","
Jaci Velasquez
",79,49,3
"
Inside Job
","
Don Henley
",80,7,18
"
Burn
","
Jo Dee Messina
",85,19,8
"
White Pony
","
Deftones
",84,3,14
"
...Baby One More Time
 ","
Britney Spears
",93,1,89
"
The Whole Shebang
","
SHeDAISY
",88,70,72
"
Duets
","
Soundtrack
",112,104,2
"
Art And Life
 ","
Beenie Man
",97,68,11
"
Love Crimes
","
Ruff Endz
",98,52,5
"
The Slim Shady LP
","
Eminem
",89,2,83
"
Sooner Or Later
","
BBMak
",86,38,19
"
From The Bottom To The Top
","
Sammie
",95,46,28
"
A Place In The Sun
","
Tim McGraw
",122,1,73
"
Mission: Impossible 2
","
Soundtrack
",96,2,20
"
Thankful
","
Mary Mary
",102,59,21
"
Enrique
","
Enrique Iglesias
",91,33,44
"
The Fundamental Elements Of Southtown
","
P.O.D.
",109,51,38
"
Monsters Of Rap
","
Various Artists
",99,52,9
"
My Romance: An Evening With Jim Brickman
","
Jim Brickman
",101,75,5
"
My Thoughts
","
Avant
",104,45,20
"
Affirmation
","
Savage Garden
",105,6,46
"
Horrorscope
","
Eve 6
",100,34,9
"
Blue
","
Third Eye Blind
",120,40,44
"
J.E. Heartbreak
","
Jagged Edge
",108,8,36
"
Kirk Franklin Presents 1NC
","
Kirk Franklin Presents 1NC
",111,58,6
"
Goodfellas
","
504 Boyz
",117,2,21
"
Whitney: The Greatest Hits
","
Whitney Houston
",107,5,19
"
Skull & Bones
","
Cypress Hill
",103,5,22
"
Now You See Inside
","
SR-71
",118,81,14
"
Son By Four
","
Son By Four
",106,94,23
"
Righteous Love
","
Joan Osborne
",90,90,2
"
Lucy Pearl
","
Lucy Pearl
",114,26,18
"
Wheatus
","
Wheatus
",115,76,6
"
Live In London And More...
","
Donnie McClurkin
",119,108,5
"
Lonely Grill
","
Lonestar
",127,28,69
"
Enema Of The State
","
Blink-182
",113,9,69
"
No One Does It Better
","
SoulDecision
",130,103,5
"
The Big Picture
","
Big L
",110,13,8
"
The State
","
Nickelback
",133,130,7
"
Hotshot
","
Shaggy
",132,87,7
"
Bring It On
","
Soundtrack
",135,119,5
"
Romeo Must Die -- The Album
","
Soundtrack
",121,3,26
"
The Jimi Hendrix Experience
","
Jimi Hendrix
",78,78,2
"
I Wanna Be With You
","
Mandy Moore
",126,21,20
"
Da Baddest B***h
","
Trina
",134,33,25
"
...An Education In Rebellion
","
The Union Underground
",137,130,7
"
The Original Kings Of Comedy
","
Soundtrack
",116,50,5
"
White Ladder
","
David Gray
",144,144,6
"
How Do You Like Me Now?!
","
Toby Keith
",138,85,38
"
SPM Presents: The Purity Album
","
SPM
",129,57,6
"
Return Of Saturn
","
No Doubt
",128,2,24
"
Offerings: A Worship Album
","
Third Day
",141,66,11
"
Totally Hits 2
","
Various Artists
",124,13,17
"
The Battle Of Los Angeles
","
Rage Against The Machine
",131,1,47
"
The Very Best Of Cat Stevens
","
Cat Stevens
",149,117,25
"
Slipknot
","
Slipknot
",140,51,63
"
Loud Rocks
","
Various Artists
",123,108,3
"
The Promise
","
Plus One
",157,76,18
"
No. 4
","
Stone Temple Pilots
",143,6,38
"
2000 Latin Grammy Nominees
","
Various Artists
",125,125,2
"
Broke
","
(hed) p.e.
",139,63,5
"
Latest Greatest Straitest Hits
","
George Strait
",153,2,29
"
City On A Hill--Songs Of Worship And Praise
","
Various Artists
",172,148,5
"
 Quality Control
","
Jurassic 5
",162,43,14
"
Issues
","
Korn
",147,1,45
"
Marvelous Things
","
Mark Condon
",-,106,3
"
When I Look In Your Eyes
","
Diana Krall
",146,56,51
"
Where I Wanna Be
","
Donell Jones
",152,35,50
"
Tonight And The Rest Of My Life
","
Nina Gordon
",150,123,9
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",161,2,44
"
Under The Influence
","
Alan Jackson
",166,9,48
"
Essential Dance 2000
","
DJ Skribble
",158,158,2
"
Experience Hendrix: The Best Of Jimi Hendrix
","
Jimi Hendrix
",185,133,39
"
Anarchy
","
Busta Rhymes
",145,4,14
"
Genuine
","
Stacie Orrico
",170,103,4
"
Fourplay... Yes, Please!
","
Fourplay
",159,135,5
"
Everywhere We Go
","
Kenny Chesney
",173,51,82
"
The Madding Crowd
","
Nine Days
",160,67,19
"
Now That's Awesome
","
Bill Engvall
",165,133,5
"
400 Degreez
","
Juvenile
",164,9,99
"
No Question
","
No Question
",-,-,-
"
Mirrorball
","
Sarah McLachlan
",186,3,67
"
WOW Worship Orange: Today's 30 Most Powerful Worship Songs
","
Various Artists
",171,65,26
"
WoW Worship: Today's 30 Most Powerful Worship Songs
","
Various Artists
",169,70,62
"
It's Like This
","
Rickie Lee Jones
",148,148,2
"
Ideal
","
Ideal
",154,83,37
"
Music For People
","
VAST
",142,142,2
"
Unrestricted
","
Da Brat
",163,5,24
"
Take Me To The River
","
Al Green
",-,-,-
"
Figgas 4 Life
","
Major Figgas
",191,115,4
"
What A Wonderful World
","
Anne Murray
",176,38,15
"
Keith Urban
","
Keith Urban
",183,161,7
"
So Good Together
","
Reba McEntire
",177,28,40
"
...Hits
","
Phil Collins
",189,18,102
"
Greatest Hits
","
2Pac
",184,3,76
"
When Incubus Attacks Vol. I (EP)
","
Incubus
",155,41,5
"
She Rides Wild Horses
","
Kenny Rogers
",190,60,53
"
Ludacris Presents: Incognegro
","
Ludacris
",-,-,-
"
Who Needs Guitars Anyway?
","
Alice Deejay
",182,76,26
"
MTV Unplugged
","
Shakira
",156,124,8
"
Spit
","
Kittie
",178,79,37
"
 13 Ways To Bleed On Stage
","
Cold
",174,174,2
"
Gotta Get The Groove Back
","
Johnnie Taylor
",194,140,15
