Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Long Black Train
","
Josh Turner
",81,29,32
"
Dutty Rock
","
Sean Paul
",102,9,80
"
The Beginning Of The End...
","
Juvenile, Wacko & Skip
",-,-,-
"
Me & My Brother
","
Ying Yang Twins
",110,11,36
"
Love Actually
","
Soundtrack
",111,39,18
"
Audioslave
","
Audioslave
",112,7,79
"
Carried Me: The Worship Project
","
Jeremy Camp
",185,102,15
"
Get Rich Or Die Tryin'
","
50 Cent
",121,1,68
"
Since We Last Spoke
","
RJD2
",-,-,-
"
Kill Bill Vol. 1
","
Soundtrack
",98,45,13
"
The Very Best Of The Eagles
","
Eagles
",123,3,31
"
 Endangered Species
","
Flaw
",86,42,3
"
Trapt
","
Trapt
",119,42,70
"
Trap Muzik
","
T.I.
",127,4,38
"
A Rush Of Blood To The Head
","
Coldplay
",126,5,91
"
Permission To Land
","
The Darkness
",125,36,23
"
The OC: Music From: Mix 1
","
Soundtrack
",91,52,8
"
Let Go
","
Avril Lavigne
",151,2,96
"
Good Side Bad Side
","
Master P
",122,11,9
"
Measure Of A Man
","
Clay Aiken
",129,1,32
"
Rock Against Bush Vol 1
","
Various Artists
",115,54,5
"
Inspiration
","
William Hung
",128,34,7
"
Between Here And Gone
","
Mary Chapin Carpenter
",90,50,4
"
The Cheetah Girls (EP)
","
Soundtrack
",133,33,41
"
Leave A Whisper
","
Shinedown
",132,132,7
"
Kid Rock
","
Kid Rock
",131,8,28
"
Early Days & Latter Days: The Best Of Led Zeppelin Volumes One And Two
","
Led Zeppelin
",140,116,47
"
More
","
Tamia
",117,17,7
"
Seal IV
","
Seal
",144,3,37
"
Neighborhood Watch
","
Dilated Peoples
",124,55,7
"
As Time Goes By ... The Great American Songbook Vol. II
","
Rod Stewart
",109,2,31
"
Walt Disney Records Presents: Mega Movie Mix
","
Various Artists
",139,139,2
"
Women & Song: 18 Hits From The World's Greatest Female Artists
","
Various Artists
",116,67,4
"
My Heart Will Always Be The B-Side To My Tongue (EP)
","
Fall Out Boy
",-,-,-
"
The Black Album: Acappella
","
JAY-Z
",106,106,2
"
Absolution
","
Muse
",159,155,4
"
Comin' From Where I'm From
","
Anthony Hamilton
",148,33,34
"
Waiting For My Rocket To Come
","
Jason Mraz
",-,55,54
"
Private Room
","
Avant
",120,18,24
"
Pure
","
Hayley Westenra
",114,70,5
"
Comin' On Strong
","
Trace Adkins
",158,31,25
"
Now 14
","
Various Artists
",153,3,29
"
Seduccion
","
Jennifer Pena
",-,-,-
"
Dierks Bentley
","
Dierks Bentley
",143,26,40
"
I Don't Want You Back
","
Eamon
",138,7,14
"
Dejando Huella
","
 Conjunto Primavera
",134,107,5
"
Honkytonkville
","
George Strait
",156,5,41
"
Unleashed
","
Toby Keith
",160,1,96
"
Soulful
","
Ruben Studdard
",137,1,24
"
The Young And The Hopeless
","
Good Charlotte
",177,7,86
"
The Buzz
","
Various Artists
",145,138,3
"
Underneath
","
Hanson
",130,25,5
"
The King Of Crunk & BME Recordings Present
","
Lil Scrappy/Trillville
",189,12,13
"
Amor Y Lagrimas
","
Adan Chalino Sanchez
",135,70,5
"
Live In Texas
","
Linkin Park
",173,23,27
"
Greatest Hits
","
Red Hot Chili Peppers
",176,18,27
"
WOW Worship (Red)
","
Various Artists
",147,62,11
"
Hangover Music Vol. VI
","
Black Label Society
",157,40,5
"
 Elv1s: 30 #1 Hits
","
Elvis Presley
",163,1,82
"
Finger Eleven
","
Finger Eleven
",162,114,19
"
Guster On Ice: Live From Portland Maine
","
Guster
",-,-,-
"
Impossible Dream
","
Patty Griffin
",149,67,5
"
Greatest Hits
","
Jim Brickman
",142,134,3
"
Thirteenth Step
","
A Perfect Circle
",170,2,36
"
Chariot
","
Gavin DeGraw
",150,103,11
"
Okayplayer: True Notes Vol. 1
","
Various Artists
",-,-,-
"
A Few Questions
","
Clay Walker
",181,23,8
"
Disneymania 2: Music Stars Sing Disney ...Their Way!
","
Various Artists
",174,29,17
"
Faceless
","
Godsmack
",199,1,57
"
A Mark, A Mission, A Brand, A Scar
","
Dashboard Confessional
",-,2,23
"
Till Death Do Us Part
","
Cypress Hill
",161,21,9
"
Split The Difference
","
Gomez
",-,-,-
"
Wave Of Mutilation: Best Of Pixies
","
Pixies
",192,161,3
"
Archetype
","
Fear Factory
",136,30,5
"
See If I Care
","
Gary Allan
",154,17,34
"
The Best Of Keith Sweat: Make You Sweat
","
Keith Sweat
",183,31,19
"
Live
","
Alison Krauss + Union Station
",187,36,58
"
On And On
","
Jack Johnson
",-,3,45
"
The Very Best Of Jackson Browne
","
Jackson Browne
",-,46,9
"
Kidz Bop 5
","
Kidz Bop Kids
",178,34,13
"
Greatest Hits 1970-2002
","
Elton John
",180,12,61
