Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits
","
Red Hot Chili Peppers
",70,18,14
"
Unleashed
","
Toby Keith
",67,1,83
"
Results May Vary
","
Limp Bizkit
",96,3,22
"
Kid Rock
","
Kid Rock
",72,8,15
"
No Pads, No Helmets...Just Balls
","
Simple Plan
",84,35,64
"
Body Language
","
Kylie Minogue
",42,42,2
"
New Found Power
","
damageplan
",38,38,2
"
Take A Look In The Mirror
","
Korn
",91,9,14
"
Dutty Rock
","
Sean Paul
",100,9,67
"
Live In Texas
","
Linkin Park
",82,23,14
"
soulstar
","
Musiq
",93,13,11
"
Disneymania 2: Music Stars Sing Disney ...Their Way!
","
Various Artists
",77,29,4
"
Martina
","
Martina McBride
",56,7,21
"
It Had To Be You ... The Great American Songbook
","
Rod Stewart
",58,4,70
"
Three Days Grace
 ","
Three Days Grace
",123,76,20
"
Fever To Tell
","
Yeah Yeah Yeahs
",151,67,7
"
Red Dirt Road
","
Brooks & Dunn
",57,4,32
"
The R. In R&B Collection: Volume One
","
R. Kelly
",97,4,22
"
Splinter
","
The Offspring
",103,30,11
"
Heavier Things
","
John Mayer
",90,1,24
"
And Then...
","
Joe
",99,26,10
"
Up!
","
Shania Twain
",55,1,66
"
See If I Care
","
Gary Allan
",98,17,21
"
Tasty
","
Kelis
",106,27,11
"
Sacred Love
","
Sting
",54,3,21
"
Probot
","
Probot
",68,68,2
"
Trapt
","
Trapt
",121,42,57
"
Tha Smokin' Nephew
","
Baby Bash
",115,48,22
"
No Shoes, No Shirt, No Problems
","
Kenny Chesney
",88,1,96
"
M.A.D.E.
","
Memphis Bleek
",125,35,10
"
WWE Originals
","
Various Artists
",104,12,6
"
The Lord Of The Rings: The Return Of The King
","
Soundtrack
",108,36,13
"
Freaky Friday
","
Soundtrack
",107,19,30
"
My Private Nation
","
Train
",92,6,38
"
Life On Display
","
Puddle Of Mudd
",113,20,13
"
Da Skool Boy Presents Murphy's Law
","
Murphy Lee
",142,8,22
"
America's Sweetheart
","
Courtney Love
",53,53,2
"
 Top Of The World Tour Live
","
Dixie Chicks
",117,27,14
"
The Fighting Temptations
","
Soundtrack
",127,19,12
"
Fefe Dobson
","
Fefe Dobson
",144,67,11
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",138,16,37
"
Comin' On Strong
","
Trace Adkins
",75,31,12
"
Part II
","
Lil Jon & The East Side Boyz
",133,37,13
"
Seal IV
","
Seal
",112,3,24
"
Number Ones
","
Michael Jackson
",122,13,14
"
Finger Eleven
","
Finger Eleven
",165,123,6
"
Greatest Hits Volume II And Some Other Stuff
","
Alan Jackson
",85,1,28
"
More Than You Think You Are
","
matchbox twenty
",114,6,66
"
Sing The Sorrow
","
AFI
",150,5,41
"
Justified
","
Justin Timberlake
",87,2,68
"
Michael Buble
","
Michael Buble
",89,47,33
"
Carpenters Gold: 35th Anniversary Edition
","
Carpenters
",119,119,2
"
Tim McGraw And The Dancehall Doctors
","
Tim McGraw
",109,2,65
"
Melt
","
Rascal Flatts
",111,5,69
"
Comin' From Where I'm From
","
Anthony Hamilton
",130,33,21
"
Waiting For My Rocket To Come
","
Jason Mraz
",136,55,49
"
Big Money Heavyweight
","
Big Tymers
",145,21,11
"
Pau-Latina
","
Paulina Rubio
",105,105,2
"
Chocolate Factory
","
R. Kelly
",120,1,53
"
Ocean Avenue
","
Yellowcard
",173,99,28
"
Mud On The Tires
","
Brad Paisley
",118,8,31
"
Hard
","
Jagged Edge
",141,3,19
"
Films About Ghosts: The Best Of...
 ","
Counting Crows
",134,32,13
"
Another 700 Miles (EP)
","
3 Doors Down
",143,21,15
"
Casting Crowns
","
Casting Crowns
",160,142,9
"
WOW Hits 2004
","
Various Artists
",129,51,20
"
Greatest Hits
","
LeAnn Rimes
",132,24,14
"
The No. 1's
","
Diana Ross & The Supremes
",147,72,3
"
MTA2: Baptized In Dirty Water
","
David Banner
",164,69,9
"
The Wind
","
Warren Zevon
",74,12,17
"
Talkie Walkie
","
Air
",152,61,4
"
Carried Me: The Worship Project
","
Jeremy Camp
",102,102,2
"
The Very Best Of Cher
","
Cher
",158,4,47
"
Dierks Bentley
","
Dierks Bentley
",135,26,27
"
Greatest Hits 2
","
Bob Seger
",131,23,16
"
The Best Of James Taylor
","
James Taylor
",153,11,35
"
On And On
","
Jack Johnson
",161,3,37
"
Cold Mountain
 ","
Soundtrack
",154,94,8
"
Greatest Hits
","
Thalia
",128,128,2
"
American IV: The Man Comes Around
","
Johnny Cash
",163,22,58
"
The Eminem Show
","
 Eminem
",172,1,92
"
Thankful
","
Kelly Clarkson
",162,1,45
"
The Opera Band
","
Amici Forever
",157,74,6
"
Some Devil
","
 Dave Matthews
",140,2,22
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",167,1,69
"
Cronica De Dos Grandes
","
Bronco/Los Bukis
",168,127,3
"
Pixel Perfect (EP)
","
Soundtrack
",169,133,5
"
Thirteenth Step
","
A Perfect Circle
",174,2,23
"
Keep It Simple
","
Keb' Mo'
",149,149,2
"
 14 Shades Of Grey
","
Staind
",166,1,40
"
Rooney
","
Rooney
",-,125,21
"
Bette Midler Sings The Rosemary Clooney Songbook
","
Bette Midler
",139,14,21
"
Chariot
","
Gavin DeGraw
",-,103,7
"
Blue Collar Comedy Tour: The Movie
","
Soundtrack
",155,132,7
"
Let It Be... Naked
","
The Beatles
",137,5,14
"
Stacie Orrico
","
Stacie Orrico
",175,59,48
"
Love & Life
","
Mary J. Blige
",189,1,25
"
Faceless
","
Godsmack
",193,1,45
"
Dirty Dancing: Havana Nights
","
Soundtrack
",-,-,-
"
Grand Champ
","
DMX
",179,1,23
"
The Source Presents Hip Hop Hits Vol. 7
","
Various Artists
",191,89,11
"
Hot & Wet
","
112
",190,22,14
"
Cheers
","
Obie Trice
",171,5,22
"
Coldplay Live 2003
","
Coldplay
",148,13,16
"
The Lizzie McGuire Movie
","
Soundtrack
",196,6,44
"
At Last
","
Cyndi Lauper
",182,38,14
"
Throne Room
","
CeCe Winans
",-,32,16
"
Legion Of Boom
","
The Crystal Method
",-,36,5
"
 Man With A Memory
","
Joe Nichols
",187,72,51
"
Home
","
Simply Red
",197,187,3
"
Honkytonkville
","
George Strait
",181,5,28
"
From There To Here: Greatest Hits
","
 Lonestar
",170,7,38
"
Early Days & Latter Days: The Best Of Led Zeppelin Volumes One And Two
","
Led Zeppelin
",-,116,34
"
One By One
","
Foo Fighters
",159,3,50
"
Live
","
Alison Krauss + Union Station
",156,36,49
"
Deja Entendu
","
Brand New
",-,63,26
"
Arcoiris Musical Mexicano 2004
","
Various Artists
",-,157,2
"
Nick Cannon
","
Nick Cannon
",-,83,10
"
Try This
","
P!nk
",180,9,15
"
Drankin' Patnaz
","
YoungBloodZ
",-,5,23
"
Past, Present & Future
","
Rob Zombie
",-,11,21
"
 Let Go
","
Avril Lavigne
",200,2,90
"
Chris Cagle
","
Chris Cagle
",186,15,36
