Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Vans Warped Tour '14: 2014 Tour Compilation
","
Various Artists
",90,42,6
"
 CSNY 1974 (Deluxe)
","
Crosby, Stills, Nash & Young
",17,17,2
"
Settle
","
Disclosure
",141,38,13
"
The Very Best Of
","
Frankie Valli & The 4 Seasons
",34,33,5
"
Shatter Me
","
Lindsey Stirling
",74,2,12
"
Born To Die
","
Lana Del Rey
",46,2,129
"
Testimony
","
August Alsina
",44,2,14
"
Unorthodox Jukebox
","
Bruno Mars
",65,1,84
"
Kuntry Livin'
","
Big Smo
",47,31,7
"
Bad Blood
","
Bastille
",57,11,46
"
The Fault In Our Stars
","
Soundtrack
",40,5,9
"
Yesterdays
","
Pennywise
",-,-,-
"
Sound Of Change
","
The Dirty Heads
",8,8,2
"
 These Things Happen
","
G-Eazy
",43,3,4
"
Beyonce
","
Beyonce
",71,1,32
"
Because The Internet
","
Childish Gambino
",98,7,32
"
Riser
","
Dierks Bentley
",51,6,21
"
Days Of Gold
","
Jake Owen
",106,15,31
"
Remedy
","
Old Crow Medicine Show
",48,15,3
"
The Marshall Mathers LP 2
","
Eminem
",64,1,37
"
She Looks So Perfect (EP)
","
5 Seconds Of Summer
",61,2,16
"
Rewind
","
Rascal Flatts
",62,5,10
"
NOW 49
","
Various Artists
",52,1,24
"
GarciaLive: Volume Four, March 22nd 1978, Veteran's Hall
","
Jerry Garcia Band
",-,-,-
"
Led Zeppelin III
","
Led Zeppelin
",68,1,49
"
Doo-Wops & Hooligans
","
Bruno Mars
",93,3,195
"
Cole Swindell
","
Cole Swindell
",91,3,22
"
Led Zeppelin
","
Led Zeppelin
",60,7,102
"
Led Zeppelin II
","
Led Zeppelin
",59,1,105
"
Curtain Call: The Hits
","
Eminem
",-,1,217
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",70,18,322
"
Paramore
","
Paramore
",116,1,62
"
No Fools, No Fun
","
Puss N Boots
",-,-,-
"
Jungle
","
Jungle
",-,-,-
"
Zion
","
Hillsong UNITED
",-,5,29
"
Animal Ambition: An Untamed Desire To Win
","
50 Cent
",67,4,7
"
Sex And Love
","
Enrique Iglesias
",97,8,18
"
Disney Karaoke Series: Frozen (EP)
","
Various Artists
",76,17,14
"
Oxymoron
","
ScHoolboy Q
",75,1,21
"
Band Of Brothers
","
Willie Nelson
",66,5,5
"
Midnight Memories
","
One Direction
",77,1,34
"
Once More 'round The Sun
","
Mastodon
",53,6,4
"
The 20/20 Experience (2 Of 2)
","
Justin Timberlake
",83,1,42
"
Fuego
","
Phish
",58,7,4
"
Eye On It
","
tobyMac
",84,1,47
"
No Other Name
","
Hillsong Worship
",50,13,3
"
Tailgates & Tanlines
","
Luke Bryan
",107,2,154
"
Nothing Was The Same
","
Drake
",96,1,43
"
Behind The Light
","
Phillip Phillips
",72,7,9
"
Yours Truly
","
 Ariana Grande
",87,1,42
"
Paula
","
Robin Thicke
",41,9,3
"
Gypsy Heart: Side A (EP)
","
Colbie Caillat
",108,32,3
"
Formula: Vol. 2
","
Romeo Santos
",140,5,21
"
Kidz Bop 25
","
Kidz Bop Kids
",56,3,27
"
21
","
Adele
",103,1,178
"
Thrive
","
Casting Crowns
",122,6,25
"
Save Rock And Roll
","
Fall Out Boy
",115,1,66
"
Journey's Greatest Hits
","
Journey
",95,10,314
"
Shine On
","
Sarah McLachlan
",85,4,11
"
The Legend Of Johnny Cash
","
Johnny Cash
",111,5,175
"
Ashes To Ashes
","
Chelsea Grin
",27,27,2
"
good kid, m.A.A.d city
","
Kendrick Lamar
",104,2,91
"
Pitch Perfect
","
Soundtrack
",73,3,91
"
Number Ones
","
Michael Jackson
",129,13,185
"
Morning Phase
","
Beck
",118,3,21
"
The 1975
","
The 1975
",132,28,36
"
Storyline
","
Hunter Hayes
",120,3,11
"
Sail Out (EP)
","
Jhene Aiko
",86,8,35
"
+
","
Ed Sheeran
",99,5,102
"
Lindsey Stirling
","
Lindsey Stirling
",123,23,86
"
 1969 - Siempre: En Vivo Desde Monterrey: Parte 2
","
Jenni Rivera
",92,27,3
"
Bangerz
","
Miley Cyrus
",105,1,41
"
Rivers In The Wasteland
","
NEEDTOBREATHE
",149,3,14
"
Sylvan Esso
","
Sylvan Esso
",152,39,3
"
Red River Blue
","
Blake Shelton
",125,1,118
"
Bridges
 ","
Joe
",89,17,4
"
Hail To The King
","
Avenged Sevenfold
",113,1,47
"
Beautiful Goodbye
","
Richard Marx
",39,39,2
"
Metamodern Sounds In Country Music
","
Sturgill Simpson
",-,59,3
"
A.K.A.
","
Jennifer Lopez
",79,8,5
"
[Hybrid Theory]
","
Linkin Park
",134,2,146
"
The Eminem Show
","
Eminem
",94,1,174
"
Shakira.
","
Shakira
",117,2,17
"
Fall For You
","
Leela James
",69,69,2
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",145,22,197
"
Going To Hell
","
The Pretty Reckless
",167,5,18
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",-,5,180
"
The Dark Side Of The Moon
","
Pink Floyd
",100,1,871
"
We Sing. We Dance. We Steal Things.
","
Jason Mraz
",-,3,99
"
Demi
","
Demi Lovato
",147,3,46
"
My Krazy Life
","
YG
",126,2,18
"
Night Train
","
Jason Aldean
",143,1,92
"
Rumours
","
Fleetwood Mac
",135,1,180
"
Vessel
","
twenty one pilots
",193,58,19
"
The Essential Michael Jackson
","
Michael Jackson
",150,53,106
"
CSNY 1974 (Selections)
","
Crosby, Stills, Nash & Young
",81,81,2
"
Mali Is
","
Mali Music
",121,16,5
"
The Secret (EP)
","
Austin Mahone
",138,5,8
"
Teenage Dream
","
Katy Perry
",127,1,186
"
The Wrong Side Of Heaven...Volume 2
","
Five Finger Death Punch
",157,2,35
"
Welcome To The New
","
MercyMe
",-,4,13
"
Thriller
","
Michael Jackson
",173,1,216
"
Back In Black
","
AC/DC
",148,4,174
"
Lights Out
","
Ingrid Michaelson
",112,5,14
"
Greatest Hits
","
James Taylor
",-,15,61
"
Lady Day At Emerson's Bar & Grill (Original Broadway Cast)
","
Audra McDonald
",-,-,-
"
Greatest Hits
","
Boston
",-,47,21
"
Life Reaper
","
I The Breather
",-,-,-
"
The Foundation
","
Zac Brown Band
",110,9,273
"
The Art Of Celebration
","
Rend Collective
",-,13,8
"
Greatest Hits
","
Guns N' Roses
",156,3,287
"
WOW Hits 2014
","
Various Artists
",165,25,43
"
The Truth About Love
","
P!nk
",170,1,94
"
Phantom
","
Betraying The Martyrs
",-,-,-
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",163,18,151
"
La Gargola
","
Chevelle
",182,3,16
"
Stay Gold
","
First Aid Kit
",169,23,6
"
Mastermind
","
Rick Ross
",186,1,20
"
The Very Best Of The Eagles
","
Eagles
",155,3,129
"
All The Right Reasons
","
Nickelback
",162,1,201
"
Same Trailer Different Park
","
Kacey Musgraves
",133,2,63
"
Super Hits
","
Willie Nelson
",160,98,95
"
You Get What You Give
","
Zac Brown Band
",158,1,168
"
Me. I Am Mariah... The Elusive Chanteuse
","
Mariah Carey
",124,3,8
"
Too Weird To Live, Too Rare To Die!
","
Panic! At The Disco
",-,2,30
"
The Rockville LP
","
O.A.R.
",153,13,6
"
Their Greatest Hits 1971-1975
","
Eagles
",180,1,156
"
Metallica
","
Metallica
",175,1,315
"
Licensed To Ill
","
Beastie Boys
",139,1,143
"
Supernova
","
Ray LaMontagne
",188,3,11
"
Juke Box Heroes
","
Foreigner
",159,109,36
"
Paradise (EP)
","
Lana Del Rey
",192,10,54
"
Uncaged
","
Zac Brown Band
",146,1,99
"
Heart And Soul
","
Elvis Presley
",177,166,9
"
 while(1<2)
","
deadmau5
",131,9,5
"
1
","
The Beatles
",179,1,179
"
Love Is A Four Letter Word
","
Jason Mraz
",-,2,34
"
I Love You.
","
The Neighbourhood
",-,25,54
"
Greatest Hits
","
Motley Crue
",195,94,56
"
Sinatra: Best Of The Best
","
Frank Sinatra
",-,23,29
"
Sigh No More
","
Mumford & Sons
",-,2,213
"
Halfway To Heaven
","
Brantley Gilbert
",181,4,133
"
Lift Your Spirit
","
Aloe Blacc
",-,4,16
"
The Best Of The Commodores: 20th Century Masters...
","
Commodores
",185,155,11
"
Honest
 ","
Future
",161,2,13
"
All The Little Lights
","
Passenger
",-,26,48
"
Chef
","
Soundtrack
",187,160,7
"
The Marshall Mathers LP
","
Eminem
",136,1,162
"
Purple Rain (Soundtrack)
","
Prince And The Revolution
",199,1,89
"
Is There Anybody Out There?
","
A Great Big World
",-,3,17
