Song, Artist, Last Week, Peak Position, Weeks on Chart
"
U.S.A. Still United
","
Ying Yang Twins
",109,45,8
"
Thanks For The Memory... The Great American Songbook Vol. IV
","
Rod Stewart
",117,2,18
"
Greatest Hits 2
","
Toby Keith
",100,3,67
"
Wherever You Are
","
Third Day
",132,8,16
"
First Impressions Of Earth
","
The Strokes
",112,4,7
"
The Peoples Champ
","
Paul Wall
",121,1,23
"
Live Like You Were Dying
","
Tim McGraw
",119,1,74
"
Celtic Woman
","
Celtic Woman
",99,75,47
"
A Piece Of My Passion
","
Juanita Bynum
",104,55,5
"
Unplugged
","
Alicia Keys
",80,1,19
"
All Jacked Up
","
Gretchen Wilson
",110,1,21
"
The Poison
","
Bullet For My Valentine
",-,-,-
"
All That I Am
","
Santana
",129,2,16
"
...Something To Be
","
Rob Thomas
",92,1,43
"
To Love Again: The Duets
","
Chris Botti
",141,18,18
"
Comin' To Your City
","
Big & Rich
",130,7,14
"
The Secret Life Of...
","
The Veronicas
",-,-,-
"
Welcome To Jamrock
","
Damian "Jr. Gong" Marley
",116,7,23
"
Something To Be Proud Of: The Best Of 1999-2005
","
Montgomery Gentry
",140,20,16
"
Nuestro Amor
","
RBD
",149,88,18
"
Brokeback Mountain
","
Soundtrack
",128,54,7
"
Greatest Hits
","
Creed
",118,15,38
"
The Autumn Effect
","
10 Years
",133,72,17
"
Kidz Bop 8
","
Kidz Bop Kids
",137,6,29
"
Hot Fuss
","
The Killers
",136,7,88
"
The Silence In Black And White
","
Hawthorne Heights
",142,56,61
"
Lifesong
","
Casting Crowns
",152,9,25
"
12 Songs
","
Neil Diamond
",120,4,15
"
Elizabethtown
","
Soundtrack
",-,68,5
"
Rebelde
","
RBD
",160,95,28
"
How To Save A Life
","
The Fray
",159,147,7
"
Da Hitman Presents Reggaeton Latino
","
Don Omar
",144,61,11
"
Trill
","
Bun-B
",138,6,18
"
The Massacre
","
50 Cent
",131,1,51
"
The Greatest
","
Cat Power
",122,34,4
"
Extraordinary Machine
","
Fiona Apple
",156,7,20
"
With Teeth
","
 Nine Inch Nails
",151,1,36
"
III
","
Joe Nichols
",153,7,17
"
Here For The Party
","
Gretchen Wilson
",135,2,93
"
Greatest Hits
","
Ricky Nelson
",155,56,8
"
 The Gospel
","
Soundtrack
",146,82,15
"
Big Boi Presents...Got Purp? Vol. II
","
Purple Ribbon All-Stars
",148,49,12
"
Black Cadillac
","
Rosanne Cash
",111,78,4
"
Lifehouse
","
Lifehouse
",186,10,48
"
Oral Fixation Vol. 2
","
Shakira
",165,5,12
"
Flo' Ology
","
Floetry
",176,7,15
"
Give It Away
","
Gaither Vocal Band
",139,129,4
"
MMHMM
","
Relient K
",-,15,49
"
Hustle & Flow
","
Soundtrack
",154,30,18
"
Mi Sangre
","
Juanes
",177,33,45
"
Mary Mary
","
Mary Mary
",167,8,22
"
Wreck Of The Day
","
Anna Nalick
",-,20,29
"
Greatest Hits
","
Blink-182
",170,6,16
"
Us And Them
","
Shinedown
",174,23,20
"
Underworld: Evolution
","
Soundtrack
",182,98,6
"
Mezmerize
","
System Of A Down
",169,1,40
"
Day By Day
","
Yolanda Adams
",168,23,20
"
Chaos And Creation In The Backyard
","
Paul McCartney
",143,6,21
"
Lyfe 268-192
","
Lyfe Jennings
",150,39,60
"
50 Number Ones
","
 George Strait
",181,1,61
"
Money Is Still A Major Issue
","
Pitbull
",163,25,14
"
Wanted
","
Bow Wow
",158,3,32
"
Honkytonk University
","
Toby Keith
",-,2,39
"
Pa'l Mundo
","
Wisin & Yandel
",-,30,13
"
Get Behind Me Satan
","
The White Stripes
",171,3,33
"
Bullet In A Bible
","
Green Day
",191,8,14
"
Canadian Homecoming
","
Bill & Gloria Gaither And Their Homecoming Friends
",114,114,2
"
Try! Live in Concert
","
John Mayer Trio
",172,34,13
"
A Time To Love
","
Stevie Wonder
",145,5,18
"
Now 19
","
Various Artists
",180,1,31
"
Out Of Exile
","
Audioslave
",194,1,39
"
Greatest Hits
","
Bone Thugs-N-Harmony
",195,95,45
"
Arriving
","
Chris Tomlin
",-,39,20
"
Three Cheers For Sweet Revenge
","
My Chemical Romance
",190,28,76
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",-,20,48
"
Anywhere But Here
","
Chris Cagle
",187,24,20
"
Gaither Homecoming Tour: Live From Toronto
","
Bill & Gloria Gaither And Their Homecoming Friends
",113,113,2
"
Music Of The Sun
","
Rihanna
",197,10,25
"
In Your Honor
","
Foo Fighters
",173,2,36
"
Album II
","
Kem
",-,5,26
"
The Long Road Home: The Ultimate John Fogerty-Creedence Collection
","
John Fogerty
",157,13,16
"
Ev'rybody Know Me
","
YoungBloodZ
",164,44,10
"
Charlie, Last Name Wilson
","
Charlie Wilson
",-,10,18
"
Adentro
","
Ricardo Arjona
",-,126,2
