Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Martina
","
Martina McBride
",60,7,12
"
Da Derrty Versions - The Reinvention
","
Nelly
",39,12,4
"
Top Of The World Tour Live
","
Dixie Chicks
",44,27,5
"
Sacred Love
","
Sting
",58,3,12
"
Unleashed
","
Toby Keith
",47,1,74
"
Terrorist Threats
","
Westside Connection
",16,16,2
"
No Pads, No Helmets...Just Balls
 ","
Simple Plan
",56,36,55
"
Live In Texas
","
Linkin Park
",51,23,5
"
soulstar
","
Musiq
",13,13,2
"
It Had To Be You ... The Great American Songbook
","
Rod Stewart
",46,4,61
"
A Rush Of Blood To The Head
","
Coldplay
",57,5,69
"
Private Room
","
Avant
 ",18,18,2
"
Heavier Things
","
John Mayer
",55,1,15
"
Try This
","
P!nk
",48,9,6
"
The Lord Of The Rings: The Return Of The King
","
Soundtrack
",74,53,4
"
Tasty
","
Kelis
",27,27,2
"
The Young And The Hopeless
","
Good Charlotte
",63,7,64
"
Elvis: 2nd To None
","
Elvis Presley
",70,3,11
"
Motown
","
Michael McDonald
",54,28,22
"
Some Devil
","
Dave Matthews
",87,2,13
"
Splinter
","
The Offspring
",30,30,2
"
Life On Display
","
Puddle Of Mudd
",62,20,4
"
Big Money Heavyweight
 ","
Big Tymers
",21,21,2
"
More Than You Think You Are
","
matchbox twenty
",68,6,57
"
Stripped
","
Christina Aguilera
",71,2,60
"
Films About Ghosts: The Best Of...
","
Counting Crows
",67,32,4
"
Number Ones
","
Michael Jackson
",69,13,5
"
Coldplay Live 2003
","
Coldplay
",77,13,7
"
This Is Not A Test!
","
Missy Elliott
",59,13,4
"
Bette Midler Sings The Rosemary Clooney Songbook
","
Bette Midler
",53,14,12
"
Michael Buble
","
Michael Buble
",61,47,24
"
The Essential Bruce Springsteen
","
Bruce Springsteen
",73,14,6
"
The Lizzie McGuire Movie
","
Soundtrack
",66,6,35
"
Melt
","
Rascal Flatts
",76,5,60
"
All I Want For Christmas Is A Real Good Tan
","
Kenny Chesney
",50,42,11
"
In This Skin
","
Jessica Simpson
",90,10,18
"
Get Rich Or Die Tryin'
","
50 Cent
",78,1,46
"
No Shoes, No Shirt, No Problems
","
Kenny Chesney
",80,1,87
"
Love Actually
","
Soundtrack
",64,39,6
"
Greatest Hits
","
LeAnn Rimes
",65,24,5
"
Kings Of Crunk
","
Lil Jon & The East Side Boyz
",84,14,60
"
The Reason
","
Hoobastank
",45,45,2
"
Bow Wow: Unleashed
","
Bow Wow
",97,3,18
"
WOW Hits 2004
","
Various Artists
",72,51,11
"
Results May Vary
","
Limp Bizkit
",79,3,13
"
Trapt
","
Trapt
",88,42,48
"
 Audioslave
","
Audioslave
",102,7,57
"
The Movie Album
","
Barbra Streisand
",75,5,10
"
The R. In R&B Collection: Volume One
","
R. Kelly
",82,4,13
"
 American Idol: The Great Holiday Classics
","
Various Artists
",52,28,10
"
Folklore
","
Nelly Furtado
",86,38,4
"
Room To Breathe
","
Reba McEntire
",85,25,5
"
Freaky Friday
","
Soundtrack
",123,19,21
"
Hotel Paper
","
Michelle Branch
",94,2,26
"
Dance With My Father
","
Luther Vandross
",121,1,28
"
The Central Park Concert
","
Dave Matthews Band
",105,14,5
"
American IV: The Man Comes Around
","
Johnny Cash
",107,22,49
"
Comin' On Strong
","
Trace Adkins
",81,31,3
"
Kidz Bop 4
","
Kidz Bop Kids
",96,14,19
"
Red Dirt Road
","
Brooks & Dunn
",110,4,23
"
In Time 1988-2003: The Best Of R.E.M.
","
R.E.M.
",109,8,8
"
Justified
 ","
Justin Timberlake
",108,2,59
"
Thankful
","
Kelly Clarkson
",92,1,36
"
The Lex Diamond Story
","
Raekwon
",-,-,-
"
Almost There
","
MercyMe
",98,37,91
"
Get Born
","
Jet
",132,79,11
"
One Wish: The Holiday Album
","
Whitney Houston
",49,49,5
"
At Last
","
Cyndi Lauper
",99,38,5
"
Seven
","
Enrique Iglesias
",91,31,4
"
Payable On Death
","
P.O.D.
",104,9,7
"
Tim McGraw And The Dancehall Doctors
","
Tim McGraw
",118,2,56
"
Tha Smokin' Nephew
","
Baby Bash
",129,48,13
"
Elephunk
","
The Black Eyed Peas
",106,26,26
"
Totally Hits 2003
","
Various Artists
",117,13,11
"
Another 700 Miles (EP)
","
3 Doors Down
",100,21,6
"
Hard
","
Jagged Edge
",103,3,10
"
Elephant
","
The White Stripes
",125,6,38
"
The Beautiful Letdown
","
Switchfoot
",127,85,39
"
Stacie Orrico
","
Stacie Orrico
",119,59,39
"
Seal IV
","
Seal
",116,3,15
"
Chapter II
","
Ashanti
",113,1,25
"
14 Shades Of Grey
","
Staind
",126,1,31
"
Long Black Train
","
Josh Turner
",122,112,10
"
Part II
","
Lil Jon & The East Side Boyz
",95,37,4
"
Greatest Hits 2
","
Bob Seger
",120,23,7
"
This Left Feels Right
","
Bon Jovi
",124,14,7
"
The Source Presents Hip Hop Hits Vol. 7
","
Various Artists
",89,89,2
"
The Very Best Of Cher
","
Cher
",133,4,38
"
My Private Nation
","
Train
",150,6,29
"
My Town
","
Montgomery Gentry
",136,26,59
"
From There To Here: Greatest Hits
","
Lonestar
",131,7,29
"
The Essential Simon & Garfunkel
","
Simon & Garfunkel
",130,27,10
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",144,1,60
"
Dutty Rock
","
Sean Paul
",140,9,58
"
Let Go
","
Avril Lavigne
",135,2,81
"
Me & My Brother
","
Ying Yang Twins
",142,11,14
"
Nick Cannon
","
Nick Cannon
",83,83,2
"
See If I Care
","
Gary Allan
",163,17,12
"
Chocolate Factory
","
R. Kelly
",155,1,44
"
Songs About Jane
","
Maroon 5
",159,47,32
"
Da Skool Boy Presents Murphy's Law
","
Murphy Lee
",149,8,13
"
Three Days Grace
","
Three Days Grace
",146,118,11
"
Room On Fire
","
The Strokes
",154,4,8
"
Golden Road
","
Keith Urban
",158,11,63
"
Now 13
","
Various Artists
",138,2,22
"
Mud On The Tires
","
Brad Paisley
",153,8,22
"
Let It Snow! (EP)
","
Michael Buble
",93,56,3
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",147,16,28
"
Chicago
","
Soundtrack
",152,2,49
"
Everything To Everyone
","
Barenaked Ladies
",156,10,9
"
Bad Boys II
","
Soundtrack
",141,1,23
"
Lost Dogs
","
Pearl Jam
",148,15,6
"
I Can't Stop
","
Al Green
",134,53,5
"
The Best Of James Taylor
","
James Taylor
",184,11,26
"
Honey
","
Soundtrack
",115,105,4
"
Waiting For My Rocket To Come
","
Jason Mraz
",174,55,40
"
A Mark, A Mission, A Brand, A Scar
","
Dashboard Confessional
",160,2,19
"
Worship & Faith
 ","
Randy Travis
",143,90,6
"
Chris Cagle
","
Chris Cagle
",164,15,31
"
Welcome Interstate Managers
","
Fountains Of Wayne
",157,115,26
"
Hot & Wet
","
112
",128,22,5
"
Forty Licks
","
The Rolling Stones
",191,2,46
"
Peace
","
Jim Brickman
",101,87,8
"
Thirteenth Step
","
A Perfect Circle
",172,2,14
"
What's Wrong With This Picture?
","
Van Morrison
",170,32,9
"
Go Tell It On The Mountain
","
The Blind Boys Of Alabama
",190,164,3
"
Dirty Dancing: Ultimate Dirty Dancing
","
Soundtrack
",114,114,2
"
Disney Presents: Brother Bear
","
Soundtrack
",139,52,9
"
Dierks Bentley
","
Dierks Bentley
",193,26,18
"
Blood In My Eye
","
Ja Rule
",145,6,7
"
Greatest Hits 1970-2002
","
Elton John
",-,12,48
"
Cheers
","
Obie Trice
",165,5,13
"
Grand Champ
","
DMX
",181,1,14
"
Meet Me In Margaritaville: Jimmy Buffett The Ultimate Collection
","
Jimmy Buffett
",-,9,30
"
Tales Of A Librarian: A Tori Amos Collection
","
Tori Amos
",168,40,5
"
Wave On Wave
","
Pat Green
",179,10,23
"
Concert For George
 ","
Soundtrack
",176,97,5
"
Honkytonkville
","
George Strait
",187,5,25
"
The Second Decade: 1993-2003
","
Michael W. Smith
",183,38,9
"
Long Time Coming
","
Jonny Lang
",173,17,10
"
Thank You
","
Stone Temple Pilots
",182,26,6
"
Ashanti's Christmas
","
Ashanti
",167,160,5
"
Spoken For
","
MercyMe
",-,41,29
"
The Wind
","
Warren Zevon
",-,12,13
"
Fefe Dobson
","
Fefe Dobson
",111,111,2
"
Past, Present & Future
","
Rob Zombie
",180,11,13
"
Love & Life
","
Mary J. Blige
",-,1,16
"
Radio Disney Jams Vol. 6
","
Various Artists
",178,105,10
"
Live
","
Alison Krauss + Union Station
",177,36,46
"
Reloaded: Greatest Hits
","
Tom Jones
",186,127,8
"
The Eminem Show
","
Eminem
",199,1,83
"
On And On
","
Jack Johnson
",-,3,28
"
Totally Country Vol. 3
","
Various Artists
",195,37,13
"
Greatest Hits Volume II
 ","
Alan Jackson
",-,-,-
"
Worship Together: I Could Sing Of Your Love Forever
","
Various Artists
",189,39,44
"
Offerings II: All I Have To Give
","
Third Day
",185,18,31
"
Faceless
","
Godsmack
",-,1,36
"
Early Days & Latter Days: The Best Of Led Zeppelin Volumes One And Two
","
Led Zeppelin
",-,116,26
"
Live And Swingin': The Ultimate Rat Pack Collection
","
Frank Sinatra, Dean Martin & Sammy Davis Jr
",169,38,8
"
Permission To Land
","
The Darkness
",-,-,-
"
Coverage
","
Mandy Moore
",196,14,9
"
The Reel Me
","
Jennifer Lopez
",-,69,4
