Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits
","
Kenny Chesney
",121,13,100
"
Daybreaker
","
Beth Orton
",92,40,4
"
Ecstasy
","
Avant
",94,6,22
"
The Kiss
","
Trin-i-tee 5:7
",95,85,3
"
Past Lives
","
Black Sabbath
",-,-,-
"
Almost There
","
MercyMe
",110,67,37
"
Love Songs & Lullabies
","
Jim Brickman
 ",88,73,3
"
Perdoname Mi Amor
","
Conjunto Primavera
",-,-,-
"
Freak Of Nature
","
Anastacia
",108,27,10
"
I Am Sam
","
Soundtrack
",103,20,33
"
B2K
","
B2K
",106,2,24
"
Greatest Hits
","
Tim McGraw
",118,4,92
"
theAmalgamut
","
Filter
",97,32,4
"
Aaliyah
","
Aaliyah
",152,1,58
"
Lizzie McGuire
","
Soundtrack
",126,124,2
"
The Fallout
","
Default
",111,51,42
"
Pain Is Love
","
Ja Rule
",120,1,47
"
Family Affair II: Live At Radio City Music Hall
","
Hezekiah Walker & The Love Fellowship Crusade Choir
",-,-,-
"
Songs In A Minor
","
Alicia Keys
",124,1,61
"
The Rebirth Of Kirk Franklin
","
Kirk Franklin
",115,4,27
"
A Day Without Rain
","
Enya
",116,2,92
"
The Ballatician: Grit & Grind
","
E-40
",104,13,7
"
Yoshimi Battles The Pink Robots
","
The Flaming Lips
",119,50,6
"
Pull My Chain
","
Toby Keith
",125,9,52
"
Full Moon
","
Brandy
",117,2,25
"
Is This It
","
The Strokes
",114,33,46
"
Blue Crush
","
Soundtrack
",197,136,2
"
Live
","
The Black Crowes
",-,-,-
"
Elvis: The Very Best Of Love
","
Elvis Presley
",81,81,4
"
Truthfully Speaking
","
Truth Hurts
",112,5,9
"
Like Mike
","
Soundtrack
",113,18,8
"
Shrek
","
Soundtrack
",129,28,67
"
Ultimate Manilow
","
Barry Manilow
",100,3,29
"
Wiretap Scars
 ","
Sparta
",71,71,2
"
Blake Shelton
","
Blake Shelton
",145,45,25
"
Reggae Gold 2002
","
Various Artists
",141,141,10
"
The Best Of Anita Baker
","
Anita Baker
",184,118,10
"
Born To Do It
","
Craig David
",138,11,58
"
Moulin Rouge
","
Soundtrack
",134,3,62
"
J To Tha L-O! The Remixes
","
Jennifer Lopez
",133,1,29
"
8701
","
Usher
",151,4,55
"
No More Drama (2002)
","
Mary J. Blige
",128,14,29
"
Set This Circus Down
","
Tim McGraw
",143,2,70
"
From Chaos
","
311
",150,10,25
"
Dance For Me
","
Mary J. Blige
",76,76,2
"
Acoustic Soul
","
India.Arie
",135,10,67
"
Break The Cycle
","
Staind
",153,1,66
"
Legacy...Hymns & Faith
","
Amy Grant
",149,21,14
"
Gutterflower
","
Goo Goo Dolls
",147,4,20
"
Box Car Racer
","
Box Car Racer
",98,12,14
"
Alright Guy
","
Gary Allan
",136,39,27
"
2nd Chance
","
Karen Clark-Sheard
",148,82,4
"
Greatest Hits
","
Lenny Kravitz
",144,2,93
"
Parachutes
","
Coldplay
",-,51,68
"
18
","
Moby
",123,4,15
"
Halos & Horns
","
Dolly Parton
",132,58,7
"
The Lord Of The Rings: The Fellowship Of The Ring
","
Soundtrack
",139,29,26
"
Sinner
","
Drowning Pool
",140,14,50
"
Made In The Dirdy South
","
Calhouns
",-,-,-
"
Vans Warped Tour 2002 Compilation
","
Various Artists
",130,55,10
"
Border Girl
","
Paulina Rubio
",165,11,10
"
Girls Of Grace
","
Point Of Grace
",-,-,-
"
Part II
","
Brad Paisley
",137,31,33
"
Off The Hook
","
Various Artists
",154,13,14
"
Southern Hummingbird
","
Tweet
",155,3,21
"
American Child
","
Phil Vassar
",127,44,3
"
Knock On The Sky
","
SHeDAISY
",146,23,9
"
Cieli Di Toscana
","
Andrea Bocelli
",158,11,37
"
Down The Road I Go
","
Travis Tritt
",183,51,84
"
Punk -O- Rama 7
","
Various Artists
",157,67,9
"
No Secrets
","
No Secrets
",160,136,3
"
The Places You Have Come To Fear The Most
","
Dashboard Confessional
",163,108,23
"
Silver Lining
","
Bonnie Raitt
",156,13,20
"
New Favorite
","
Alison Krauss + Union Station
",166,35,48
"
Hairspray
","
Original Broadway Cast Recording
",131,131,2
"
Man With A Memory
","
Joe Nichols
",162,107,5
"
Hurry Up And Wait
","
Riddlin' Kids
",122,84,3
"
Dirty Sexy Knights In Paris
","
Audiovent
",182,182,5
"
Mamma Mia!
","
Original Cast Recording
",178,169,16
"
The Ultimate Collection
","
The Who
",172,31,11
"
The Look Of Love
","
Diana Krall
",176,9,49
"
 12 Stones
","
12 Stones
",168,147,10
"
Trance Party (Volume Two)
","
The Happy Boys
",171,135,9
"
Heartfelt
","
Fourplay
",173,128,5
"
The Way I Feel
","
Remy Shand
 ",175,39,21
"
The Sinister Urge
","
Rob Zombie
",191,8,36
"
VH1 Music First Presents: The Corrs -- Live In Dublin
","
The Corrs
",167,52,24
"
Everyday
","
Dave Matthews Band
",169,1,78
"
I'm Already There
","
Lonestar
",174,9,61
"
Stillmatic
","
Nas
",186,5,36
"
Lay It Down
","
8Ball
",142,142,2
