Song, Artist, Last Week, Peak Position, Weeks on Chart
"
A Thousand Suns
","
Linkin Park
",47,1,23
"
No Boys Allowed
","
Keri Hilson
",50,11,9
"
Science & Faith
","
The Script
",76,3,5
"
Thank Me Later
","
Drake
",54,1,36
"
The E.N.D.
","
The Black Eyed Peas
",20,1,89
"
Viva El Principe
","
Cristian Castro
",84,59,9
"
Calling All Hearts
","
Keyshia Cole
",49,9,9
"
The Greatest Story Never Told
","
Saigon
",-,-,-
"
Musica + Alma + Sexo
","
Ricky Martin
",31,3,3
"
Cannibal
","
Ke$ha
",56,15,13
"
Until We Have Faces
","
Red
",29,2,3
"
BTR (Soundtrack)
","
Big Time Rush
",59,3,19
"
The Resistance
","
Muse
",178,3,63
"
KMAG YOYO (& Other American Stories)
","
Hayes Carll
",-,-,-
"
Speaker Of The Dead
","
Emmure
",-,-,-
"
Illuminations
","
Josh Groban
",112,4,14
"
Charleston, SC 1966
","
Darius Rucker
",93,2,19
"
The Foundation
","
Zac Brown Band
",71,9,118
"
Curtain Call: The Hits
","
Eminem
",60,1,105
"
Low Country Blues
","
Gregg Allman
",44,5,5
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",51,24,15
"
Justice
","
Rev Theory
",-,-,-
"
Thank You Happy Birthday
","
Cage The Elephant
",88,2,6
"
Mission Bell
","
Amos Lee
",58,1,4
"
Showroom Of Compassion
","
Cake
",109,1,6
"
Love
","
The Beatles
",37,4,78
"
Let's Fall In Love
","
Ella Fitzgerald
",-,-,-
"
Get Closer
","
Keith Urban
",118,7,14
"
Come Around Sundown
","
Kings Of Leon
",55,2,18
"
Flockaveli
","
Waka Flocka Flame
",100,6,20
"
Enjoy Yourself
","
Billy Currington
",64,9,22
"
34 Number Ones
","
Alan Jackson
",85,37,13
"
Number Ones
","
Michael Jackson
",70,13,97
"
Animal
","
Ke$ha
",83,1,59
"
The Fame Monster (EP)
","
Lady Gaga
",151,5,63
"
Prince Royce
","
Prince Royce
",126,89,15
"
Judge Jerrod & The Hung Jury
 ","
Jerrod Niemann
",79,7,31
"
Greatest Hits
","
Guns N' Roses
",66,3,195
"
Los Vaqueros: El Regreso
","
Wisin & Yandel
",86,8,4
"
 Legend: The Best Of...
","
Bob Marley And The Wailers
",75,54,171
"
A Year Without Rain
","
Selena Gomez & The Scene
",69,4,22
"
Now Or Never
","
Tank
",92,35,10
"
Country Strong
","
Soundtrack
",57,6,11
"
Hardcore Will Never Die, But You Will.
","
Mogwai
",-,-,-
"
Identity On Fire
","
A Skylit Drive
",-,-,-
"
Born Again
","
newsboys
",114,4,20
"
Intimacy: Album III
","
Kem
",96,2,27
"
Libra Scale
","
Ne-Yo
",103,9,13
"
5.0
","
Nelly
",99,10,14
"
Just Charlie
","
Charlie Wilson
",80,19,11
"
Last Train To Paris
","
Diddy - Dirty Money
",78,7,10
"
WOW Hits 2011
","
Various Artists
",77,26,20
"
NOW 35
","
Various Artists
",113,2,25
"
The Altar And The Door
","
Casting Crowns
",-,2,84
"
Teflon Don
","
Rick Ross
",110,2,31
"
Steel Magnolia
 ","
Steel Magnolia
",67,7,6
"
Kiss Each Other Clean
","
Iron And Wine
",72,2,4
"
And If Our God Is For Us...
","
Chris Tomlin
",121,17,14
"
Love Me Back
","
Jazmine Sullivan
",106,17,12
"
Dynamite Steps
","
the twilight singers
",-,-,-
"
Tron: Legacy (Soundtrack)
","
Daft Punk
",81,4,11
"
Carolina
","
Eric Church
",73,17,60
"
Revelation
","
Third Day
",74,6,70
"
Barton Hollow
","
The Civil Wars
",61,12,3
"
My Darkest Days
","
My Darkest Days
",137,38,18
"
The Marshall Mathers LP
","
Eminem
",131,1,83
"
Dejarte de Amar
","
Camila
",197,64,10
"
Raymond V Raymond
","
Usher
",134,1,47
"
God Willin' & The Creek Don't Rise
","
Ray Lamontagne And The Pariah Dogs
",116,3,24
"
Glee: Season One: The Music Volume 1
","
Soundtrack
",102,4,68
"
Hard Times And Nursery Rhymes
","
Social Distortion
",90,4,5
"
Hits Alive
","
Brad Paisley
",138,9,16
"
Back To Me
","
Fantasia
",120,2,26
"
All I Want Is You
","
Miguel
",156,109,7
"
Farmer's Daughter
","
Crystal Bowersox
",98,28,10
"
Fearless
","
Taylor Swift
",122,1,119
"
Michael
","
Michael Jackson
",108,3,10
"
Awake
","
Skillet
",135,2,78
"
Man On The Moon II: The Legend Of Mr. Rager
","
Kid Cudi
",132,3,15
"
B.o.B Presents: The Adventures Of Bobby Ray
","
B.o.B
 ",163,1,38
"
Nightmare
","
Avenged Sevenfold
",128,1,30
"
Play On
","
Carrie Underwood
",125,1,68
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
 ",139,67,57
"
Lady Antebellum
","
Lady Antebellum
",-,4,140
"
Esperanza
","
Esperanza Spalding
",-,-,-
"
Glee: The Music, Volume 3: Showstoppers:
","
Soundtrack
 ",124,1,40
"
War Is The Answer
","
Five Finger Death Punch
",143,7,68
"
Live, Volume 3
","
The Avett Brothers
",-,51,4
"
Asylum
","
Disturbed
",142,1,25
"
The JaneDear Girls
","
The JaneDear Girls
",82,46,3
"
Burlesque
","
Soundtrack
",111,18,13
"
Second Chance
","
El DeBarge
",104,57,12
"
Be Lifted High: Live Worship From Bethel Church
","
Various Artists
",-,-,-
"
Tha Carter III
","
Lil Wayne
",152,1,126
"
All American Nightmare
","
Hinder
",146,37,11
"
Confessions
","
Usher
",141,1,99
"
Zonoscope
","
Cut Copy
",46,46,2
"
Taylor Swift
","
Taylor Swift
",144,5,226
"
Danger Days: The True Lives Of The Fabulous Killjoys
","
My Chemical Romance
",185,8,13
"
Journey's Greatest Hits
","
Journey
",145,10,156
"
The Best Of... The Great American Songbook
","
Rod Stewart
",105,49,3
"
Relapse
","
Eminem
",179,1,84
"
Some Kind Of Trouble
","
James Blunt
",119,11,5
"
Bullets In The Gun
","
Toby Keith
",130,1,20
"
Live Forever: September 23, 1980 * Stanley Theatre * Pittsburgh, PA
","
Bob Marley And The Wailers
",101,14,3
"
The Man I Want To Be
","
Chris Young
",158,19,51
"
Hands All Over
","
Maroon 5
",97,2,22
"
Crazy Love
","
Michael Buble
",153,1,72
"
The Remix
","
 Lady Gaga
",195,6,18
"
Church On The Moon
","
Deitrick Haddon
",171,65,4
"
Rocket Man: Number Ones
","
Elton John
",117,9,42
"
Greatest Hits
","
Joe Nichols
",133,52,4
"
4X4=12
","
deadmau5
",160,47,11
"
The Generous Mr. Lovewell
","
MercyMe
",89,3,27
"
Versus (EP)
","
Usher
",165,4,23
"
Only By The Night
","
Kings Of Leon
",174,4,120
"
...featuring
","
Norah Jones
",140,29,13
"
NOW That's What I Call The Modern Songbook
","
Various Artists
",136,136,2
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",170,6,103
"
Euphoria
","
Enrique Iglesias
",164,10,33
"
All About You
","
Jeremih
",184,27,10
"
The Covering
 ","
Stryper
",-,-,-
"
Easton Corbin
","
Easton Corbin
",187,10,45
"
Hits Collection: Volume One
","
JAY-Z
",173,43,13
"
Save It For A Rainy Day
 ","
Various Artists
",-,-,-
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",172,123,9
"
The Sound Of Madness
","
Shinedown
",167,8,132
"
Church Music
","
David Crowder Band
",-,11,16
"
Cowboy's Back In Town
","
Trace Adkins
",-,5,15
"
The Guitar Song
","
Jamey Johnson
",162,4,23
"
Rock N Roll Jesus
","
Kid Rock
",157,1,128
"
Runner Runner
","
Runner Runner
",-,-,-
"
All The Women I Am
","
Reba
",180,7,15
"
The Union
","
Elton John / Leon Russell
",155,3,17
"
Dark Horse
","
Nickelback
",181,2,115
"
Sale El Sol
","
Shakira
",182,7,18
"
The Best Of Boyz II Men: 20th Century Masters The Millennium Collection
","
Boyz II Men
",186,127,4
"
Greatest Hits Volume 1
","
Rascal Flatts
",166,6,96
"
Man On The Moon: The End Of Day
","
Kid Cudi
",188,4,67
"
Glee: Season One: The Music Volume 2
","
Soundtrack
",159,3,61
"
Lullaby
","
Celtic Woman
",-,-,-
"
My Paper Heart
","
Francesca Battistelli
",149,35,51
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",191,135,31
"
Kaleidoscope Heart
","
Sara Bareilles
",129,1,24
"
WAKE UP!
","
John Legend & The Roots
",-,8,14
"
Wide Open
","
Jason Aldean
",168,4,94
"
Rokstarr
","
Taio Cruz
",190,8,32
