Song, Artist, Last Week, Peak Position, Weeks on Chart
"
A Hangover You Don't Deserve
","
Bowling For Soup
",112,37,32
"
Elevator
","
Hot Hot Heat
",85,34,3
"
Chosen Few: El Documental
","
Various Artists
",99,65,16
"
Directo Al Corazon
","
Los Tigres del Norte
",89,48,4
"
In Love And Death
","
The Used
",117,6,30
"
Contraband
 ","
Velvet Revolver
",101,1,46
"
Under My Skin
","
Avril Lavigne
",116,1,48
"
Closer To The Sun
","
Slightly Stoopid
",-,-,-
"
The Beautiful Letdown
","
Switchfoot
 ",119,16,108
"
My Kind Of Livin'
","
Craig Morgan
",109,40,7
"
The Greatest Hits Collection II
","
Brooks & Dunn
",126,7,27
"
MTV Ultimate Mash-Ups Presents: Collision Course
","
Jay-Z/Linkin Park
",114,1,21
"
The Silence In Black And White
","
Hawthorne Heights
",159,120,18
"
Number Ones
","
Bee Gees
",127,23,24
"
Gasoline
","
Theory Of A Deadman
",140,58,4
"
The Phantom Of The Opera
","
Soundtrack
",135,16,22
"
Mi Sangre
","
Juanes
",128,33,25
"
Suit
","
Nelly
",115,1,32
"
Get Born
","
Jet
",121,26,81
"
Greatest Hits
","
Crosby, Stills & Nash
",110,24,6
"
This Type Of Thinking (Could Do Us In)
","
Chevelle
",133,8,31
"
Josh Gracin
","
Josh Gracin
 ",149,11,25
"
True Parallels
","
TRUSTcompany
",111,32,5
"
Rainbow Man
","
Jeff Bates
",155,117,7
"
Radio Disney Jams 7
","
Various Artists
",136,57,5
"
Live In Hawaii
","
Jimmy Buffett
",123,66,5
"
Leave A Whisper
","
Shinedown
",148,53,55
"
Grammy Nominees 2005
","
Various Artists
",130,4,12
"
Greatest Hits: My Prerogative
","
Britney Spears
",131,4,24
"
Feels Like Home
","
Norah Jones
",147,1,63
"
Off To Join The World
","
Blaine Larsen
",144,79,13
"
Redemption Songs
","
Jars Of Clay
",120,71,5
"
Chariot - Stripped
","
Gavin DeGraw
",146,56,39
"
O
","
Damien Rice
",132,114,23
"
WOW Gospel 2005
","
Various Artists
",125,29,13
"
The OC: Music From: Mix 4
","
Soundtrack
",88,56,3
"
On And On
","
Jack Johnson
",157,3,54
"
Dangerously In Love
","
Beyonce
",137,1,96
"
M.I.A.M.I. (Money Is A Major Issue)
","
Pitbull
",153,14,30
"
The Beekeeper
","
Tori Amos
",142,5,9
"
Silent Alarm
","
Bloc Party
",145,114,5
"
Ice Princess
","
Soundtrack
",122,53,6
"
I'm Wide Awake, It's Morning
","
Bright Eyes
",138,10,13
"
Passion: How Great Is Our God
","
Passion Worship Band
",74,74,2
"
Stardust... The Great American Songbook Vol. III
","
Rod Stewart
",150,1,27
"
Nickelodeon Kids' Choice
","
Various Artists
",118,96,5
"
The Soul Sessions (EP)
","
Joss Stone
",158,39,47
"
Mafia
","
Black Label Society
",139,15,7
"
Gemini
","
Brian McKnight
",143,4,11
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",161,30,35
"
Greatest Hits Vol. I
","
Korn
",152,4,29
"
Greatest Hits
","
Creed
 ",156,15,22
"
Concrete Rose
","
Ashanti
",151,7,19
"
Everything's OK
","
The Reverend Al Green
",141,50,6
"
Lonely Runs Both Ways
","
Alison Krauss + Union Station
",169,29,22
"
Autobiography
","
Ashlee Simpson
",154,1,40
"
The Chronicles Of Life And Death
","
Good Charlotte
",163,3,29
"
Speak
","
Lindsay Lohan
",170,4,20
"
The Very Best Of Dwight Yoakam
","
Dwight Yoakam
",168,87,11
"
Arriving
","
Chris Tomlin
",183,39,15
"
The Truest $#!@ I Ever Said
","
C-Murder
",124,41,5
"
Good News For People Who Love Bad News
","
Modest Mouse
",171,18,55
"
A-1 Yola
","
Esham
",-,-,-
"
Songs
","
Willie Nelson
",166,64,10
"
Devil's Playground
","
Billy Idol
",160,46,5
"
This Woman
","
LeAnn Rimes
",175,3,13
"
Mis Corridos Consentidos
","
Vicente Fernandez
",162,131,4
"
Aha Shake Heartbreak
","
Kings Of Leon
",179,55,9
"
Baby Einstein: Lullaby Classics
","
The Baby Einstein Music Box Orchestra
",184,182,5
"
Juturna
","
Circa Survive
",-,-,-
"
Amos Lee
","
Amos Lee
",194,136,7
"
Franz Ferdinand
 ","
Franz Ferdinand
",187,32,56
"
Napoleon Dynamite
","
Soundtrack
",191,147,8
"
Hilary Duff
","
Hilary Duff
",188,2,30
"
Take It All Away
","
Ryan Cabrera
",177,8,36
"
Y Sigue La Mata Dando
","
Grupo Montez de Durango
",190,34,12
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",-,-,-
"
Restored
","
Jeremy Camp
",189,45,22
"
One Church
","
Kurt Carr Project
",167,109,5
"
Futures
","
Jimmy Eat World
",180,6,27
"
Y Seguimos Con Duranguense!!!
","
Los Horoscopos de Durango
",-,78,6
"
Three Days Grace
","
Three Days Grace
",195,69,81
"
Van Lear Rose
","
Loretta Lynn
",-,24,15
"
The College Dropout
","
Kanye West
",178,2,61
"
Immersed
","
Sinai Beach
",-,-,-
"
Dierks Bentley
","
Dierks Bentley
",-,26,76
"
Chuck
","
Sum 41
",-,10,26
