Song, Artist, Last Week, Peak Position, Weeks on Chart
"
All The Right Reasons
","
Nickelback
",51,1,129
"
Just Who I Am: Poets & Pirates
","
Kenny Chesney
",54,3,28
"
In Rainbows
","
Radiohead
",53,1,13
"
Good Girl Gone Bad
","
Rihanna
",52,2,42
"
Call Me Irresponsible
","
Michael Buble
",62,1,47
"
Savage Life 2
","
Webbie
",29,4,4
"
5th Gear
","
Brad Paisley
",71,3,40
"
souljaboytellem.com
","
Soulja Boy Tell'em
",61,4,25
"
Taking Chances
","
Celine Dion
",108,3,19
"
Lupe Fiasco's The Cool
","
Lupe Fiasco
",41,14,14
"
Warpaint
","
The Black Crowes
",34,5,3
"
It Won't Be Soon Before Long
","
Maroon 5
 ",63,1,44
"
Love/Hate
","
The-Dream
",36,30,15
"
One - X
","
Three Days Grace
",75,5,93
"
Light From Above
","
Black Tide
",-,-,-
"
Go
","
Mario
",116,21,15
"
Goodbye Blues
","
The Hush Sound
",-,-,-
"
Don't Look Away
","
Kate Voegele
",35,27,9
"
Soul Speak
","
Michael McDonald
 ",45,12,3
"
The Makings Of A Man
","
Jaheim
",58,11,14
"
Across The Universe
","
Soundtrack
",80,36,20
"
Rock N Roll Jesus
","
Kid Rock
",76,1,24
"
Volume One
","
She & Him
",-,-,-
"
Pocketful Of Sunshine
","
Natasha Bedingfield
",110,3,9
"
The Altar And The Door
","
Casting Crowns
 ",97,2,30
"
Into The Wild (Soundtrack)
","
Eddie Vedder
",69,11,27
"
Backwoods Barbie
","
Dolly Parton
",91,17,4
"
Mothership
","
Led Zeppelin
",82,7,19
"
BuzzCuts
","
Various Artists
",-,-,-
"
Vivere: Live In Tuscany
","
Andrea Bocelli
",84,22,8
"
Finding Beauty In Negative Spaces
","
Seether
",83,9,22
"
Thirsty
","
Marvin Sapp
",67,55,31
"
Te Quiero
","
Flex
",70,70,9
"
Little Bit Of Life
","
Craig Morgan
",95,57,25
"
Echoes, Silence, Patience & Grace
","
Foo Fighters
",85,3,26
"
WOW Gospel 2008
","
Various Artists
",72,34,6
"
Blackout
","
Britney Spears
",89,2,21
"
River: The Joni Letters
","
Herbie Hancock
",65,5,9
"
WOW Hits 2008
","
Various Artists
",114,56,25
"
Flyleaf
","
Flyleaf
",98,57,105
"
2008 Grammy Nominees
","
Various Artists
",73,4,8
"
If You're Going Through Hell
","
Rodney Atkins
",105,3,88
"
We Sing (EP)
","
 Jason Mraz
",-,-,-
"
Love
","
The Beatles
",121,4,65
"
Famous
","
Puddle Of Mudd
",102,27,20
"
Units In The City
","
Shawty Lo
",64,13,4
"
Rhythm & Romance
","
Kenny G
",96,14,7
"
Scream Aim Fire
","
Bullet For My Valentine
",94,4,8
"
Greatest Hits, Volume One: The Singles
","
Goo Goo Dolls
",182,33,19
"
Greatest Hits
","
Keith Urban
",93,11,18
"
Live From Philadelphia
","
John Legend
",178,7,10
"
Graduation
","
Kanye West
",87,1,28
"
Symphony
","
Sarah Brightman
",88,13,8
"
Love Behind The Melody
","
Raheem DeVaughn
",81,5,10
"
Back Of My Lac'
","
J. Holiday
",79,5,25
"
It Is Time For A Love Revolution
","
Lenny Kravitz
",78,4,7
"
Them Vs. You Vs. Me
","
Finger Eleven
",113,31,55
"
Who We Are
","
Lifehouse
",101,14,39
"
The Sun And The Moon Complete
","
The Bravery
",-,24,6
"
Exile On Mainstream
","
matchbox twenty
",107,3,25
"
Hairspray
","
Soundtrack
",147,2,37
"
Simple Plan
","
Simple Plan
",134,14,6
"
All That Is Within Me
","
MercyMe
",112,15,18
"
Raices
","
Los Tigres del Norte
",99,68,3
"
Watershed
","
k.d. lang
",104,8,7
"
Solo Acoustic Vol. 2
","
Jackson Browne
",74,24,3
"
My Life's Been A Country Song
","
Chris Cagle
",103,8,5
"
Boys Like Girls
","
Boys Like Girls
",143,55,49
"
American Gangster
","
JAY-Z
",86,1,20
"
Living Hard
","
Gary Allan
",118,3,22
"
Reba Duets
","
Reba McEntire
",119,1,27
"
The Fight Of My Life
","
Kirk Franklin
",90,33,14
"
Lost Highway
","
Bon Jovi
",139,1,40
"
The Meanest Of Times
","
Dropkick Murphys
",100,20,9
"
Midnight Boom
","
The Kills
",-,-,-
"
Randy Jackson's Music Club: Volume One
","
Randy Jackson
",50,50,2
"
A New Journey
","
Celtic Woman
",123,4,39
"
Continuum
","
John Mayer
",126,2,80
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",136,6,47
"
Avenged Sevenfold
","
Avenged Sevenfold
",129,4,21
"
Sean Kingston
","
Sean Kingston
",131,6,34
"
Obzen
","
Meshuggah
",59,59,2
"
FutureSex/LoveSounds
","
Justin Timberlake
",120,1,80
"
The Best Damn Thing
","
Avril Lavigne
",163,1,49
"
Girls And Boys
","
Ingrid Michaelson
",115,63,17
"
Let It Go
","
Tim McGraw
",149,1,52
"
Ultimate Santana
","
Santana
",109,8,23
"
Small Town Girl
","
Kellie Pickler
",-,9,52
"
The Heroin Diaries Soundtrack
","
Sixx: A.M.
",141,62,23
"
Tyler Perry's Meet The Browns
","
Soundtrack
",-,-,-
"
The Best Of Andrea Bocelli: Vivere
","
Andrea Bocelli
",132,9,21
"
The High Kings
","
The High Kings
",154,150,2
"
Everything Is Fine
","
Josh Turner
",155,5,21
"
Inhuman Rampage
","
DragonForce
",179,103,22
"
Para Siempre
","
Vicente Fernandez
",137,78,17
"
5*Stunna
","
Birdman
",106,18,15
"
Good Times, Bad Times...Ten Years Of Godsmack
","
Godsmack
",142,35,16
"
This Moment
","
Steven Curtis Chapman
",157,47,14
"
Texas
","
 PlayRadioPlay!
",-,-,-
"
Oracular Spectacular
 ","
MGMT
",170,158,3
"
22 More Hits
","
George Strait
",140,13,19
"
Timbaland Presents Shock Value
","
Timbaland
",130,5,51
"
Comatose
","
Skillet
",186,55,20
"
High School Musical 2: Non-Stop Dance Party
","
Various Artists
",-,52,10
"
Todo Cambio
","
Camila
",128,76,31
"
The Real Thing: Words And Sounds Vol. 3
","
Jill Scott
",124,4,26
"
La Mejor... Coleccion
","
Marco Antonio Solis
",150,92,41
"
See The Morning
","
Chris Tomlin
",165,15,60
"
Hits
","
New Found Glory
",-,-,-
"
The Reminder
","
Feist
",144,16,47
"
Songs 4 Worship: Country
","
Various Artists
",168,67,17
"
Relentless
","
Jason Aldean
",175,4,43
"
Rough Around The Edges: Live From Madison Square Garden
","
Dane Cook
",127,11,19
"
Made Of Bricks
","
Kate Nash
",152,36,11
"
Perfect Day
","
Cascada
",125,70,3
"
Not Fade Away
","
Buddy Holly
",135,101,4
"
Phobia
","
 Breaking Benjamin
",161,2,76
"
Bury Your Dead
","
Bury Your Dead
",-,-,-
"
Home At Last
","
Billy Ray Cyrus
",190,20,29
"
HARLEMs American Gangster
","
Jim Jones
",111,19,5
"
A Band In Hope
","
The Matches
",-,-,-
"
Magic
","
Bruce Springsteen
",167,1,25
"
For The Love Of The Game
","
Pillar
",174,71,4
"
Addison Road
","
Addison Road
",-,-,-
"
 Relentless
","
Natalie Grant
",171,81,5
"
The Real Testament
","
Plies
",138,2,33
"
Lead Sails Paper Anchor
","
Atreyu
",176,8,18
"
Frank
","
Amy Winehouse
 ",162,61,18
"
The Naked Brothers Band (Soundtrack)
","
The Naked Brothers Band
",-,23,17
"
Starting Now
","
Chuck Wicks
",177,24,9
"
Wisin Vs. Yandel: Los Extraterrestres
","
Wisin & Yandel
",159,14,20
"
Real Emotional Trash
","
Stephen Malkmus And The Jicks
",117,64,3
"
En Vivo: Desde El Auditorio Nacional 09/07
","
K-Paz De La Sierra
",156,80,5
"
Sweeney Todd: The Demon Barber Of Fleet Street
","
Soundtrack
",189,16,14
"
Total Dance 2008
","
DJ Skribble
",169,69,11
"
Upright, Grand And All Right: Masters Of Jazz Piano
","
Various Artists
",153,135,4
"
I Am
","
Chrisette Michele
",151,29,40
"
The Orchard
","
Lizz Wright
",146,97,4
"
The Backyardigans: Born To Play
","
Soundtrack
",-,140,3
"
Italia
 ","
Chris Botti
",187,27,26
"
NOW Party Hits!
","
Various Artists
",193,60,18
"
La Vida... Es Un Ratico
","
Juanes
",185,13,19
