Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Church Music
","
David Crowder Band
",-,11,11
"
Enjoy The Ride
","
Sugarland
",-,4,101
"
Disney: Holiday Magic 2009
","
Various Artists
",189,98,7
"
Mi Navidad
","
Andrea Bocelli
",-,180,2
"
Holiday Collection
 ","
Kenny G
",158,85,11
"
Bad
","
Michael Jackson
",-,1,91
"
Wicked
","
Original Broadway Cast Recording
",-,138,37
"
Traveling Circus
","
Phil Vassar
",-,-,-
"
The Fray
","
The Fray
",-,1,44
"
Christmas Portrait
","
Carpenters
",162,145,14
